date,stables_total_usd_ret,defi_tvl_usd_ret,btc_rv_30d,eth_rv_30d,spy_rv_30d,VIXCLS_d1,spy_ret,btc_ret,eth_ret,stables_total_usd,defi_tvl_usd,z_stables_total_usd_ret,z_defi_tvl_usd_ret,liquidity_composite
2020-02-01,-0.0007689067365141966,0.014780360604046194,0.5555984337018881,0.6713977969106814,0.09748811289664301,0.0,0.0,0.004476079769217378,0.021080092027292885,5191438418.0,787764254.0,-0.5190741688163059,0.4644431401065886,-0.027315514354858628
2020-02-02,0.00031844714522932804,0.013897292239430925,0.5356831509921519,0.6562917077859326,0.09501530385141002,0.0,0.0,-0.004212121026299087,0.027417264493698745,5193091880.0,798788470.0,-0.2906502581002609,0.4311376767737748,0.07024370933675694
2020-02-03,0.0008534761533631752,0.027410501105311624,0.5377532559406684,0.6553949453287427,0.09745299041169098,-0.870000000000001,0.00740113311046553,-0.006827103190925499,0.0038809247228099863,5197525952.0,820986502.0,-0.17825500165578473,0.9407966119427701,0.38127080514349265
2020-02-04,0.0011351718071139771,-0.014098902108763411,0.5418242646443112,0.6580240695926121,0.10664281632316613,-1.9199999999999982,0.01512628736597943,-0.01220293529279104,-0.0060907917715757875,5203429387.0,809492709.0,-0.11907829392352824,-0.6247559116329966,-0.3719171027782624
2020-02-05,-0.0026751662377471064,-0.00907114077339699,0.5355736299411671,0.6762583008635581,0.11083530180852043,-0.9000000000000004,0.011481876200075902,0.04733989095338664,0.07911805730661392,5189527951.0,802182891.0,-0.9195282044546735,-0.43513081859261804,-0.6773295115236457
2020-02-06,-0.0012626570587705999,0.040821966845769,0.5142708610814049,0.6817751413741575,0.1104630907912445,-0.1899999999999995,0.003359129785706294,0.01496459767156999,0.04355658908891158,5182979492.0,835607155.0,-0.6227978795794203,1.4466182429245311,0.4119101816725554
2020-02-07,0.0012366383615329823,0.042162797731126744,0.5099612609506441,0.6839025416257509,0.11128079159203029,0.5099999999999998,-0.005343913765091912,0.00435584894029617,0.04633191918664181,5189392928.0,871591970.0,-0.09776289002750532,1.4971884996308085,0.6997128048016515
2020-02-08,-0.0019693578290649327,0.033051319337239704,0.49318250351656245,0.6735512099260145,0.10984425254190704,0.0,0.0,0.009718374540474528,0.0008286445667273767,5179183213.0,900880582.0,-0.7712567726472699,1.1535435206969962,0.19114337402486314
2020-02-09,0.0008525933278171749,0.006944120194425807,0.47745462179026416,0.6627126108562489,0.1093757694762939,0.0,0.0,0.026276365728525874,0.024391873126326402,5183600833.0,907158176.0,-0.1784404596442862,0.16889454150694072,-0.004772959068672741
2020-02-10,0.005259547648762464,0.001242350749627974,0.4856018631703091,0.6685083816900957,0.11109782231645808,-0.4300000000000015,0.007437654248203529,-0.031131853745270277,-0.025924176330125448,5210936051.0,908285885.0,0.7473425418594839,-0.04615117950992201,0.35059568117478096
2020-02-11,-0.003594655584912232,-0.05336303882867455,0.4984592702044645,0.6898351363984018,0.11108851912871703,0.14000000000000057,0.001731498775733975,0.041346963231779554,0.06470702541717621,5192238157.0,861087514.0,-1.1126882750330043,-2.1056268364897885,-1.6091575557613964
2020-02-12,-0.0003656363547506203,0.04411562056310103,0.49489768510810556,0.7548255801948791,0.11089650837862584,-1.4399999999999995,0.006422094974697146,0.006636486451402135,0.11193418791225085,5190340033.0,899925302.0,-0.43435786879199034,1.5708404068125785,0.568241269010294
2020-02-13,-0.0009752689728230735,0.0795075222368911,0.423570090296007,0.6688954331475342,0.1108155639239562,0.41000000000000014,-0.0010674891299551348,-0.010747744064092402,0.008186684893533247,5185280523.0,979931389.0,-0.5624253443932933,2.9056676191864654,1.1716211373965861
2020-02-14,0.001638640676755898,0.025222494626572,0.42416204881601377,0.6866811010136282,0.11076531479554962,-0.47000000000000064,0.0016008066739283677,0.012158347058905505,0.06220481916464493,5193784300.0,1004962044.0,-0.01331297680065207,0.858274609717755,0.4224808164585515
2020-02-15,-0.00020301382609844154,0.031348316082645766,0.4549663441479133,0.7524167011031918,0.10857450666046096,0.0,0.0,-0.04408412695688568,-0.07467036193581578,5192729997.0,1036964909.0,-0.4001952336196219,1.0893137116309086,0.34455923900564334
2020-02-16,-8.231057463348179e-05,0.017335134548787323,0.45100716134572616,0.7611127030181185,0.10834058670544035,0.0,0.0,0.002577067074218675,-0.022267768851030212,5192302598.0,1055097547.0,-0.3748387151956856,0.5607980015756374,0.0929796431899759
2020-02-17,0.0017475331789853499,-0.04548779949320192,0.4595899583365981,0.7635556008094977,0.10834058670544035,0.0,0.0,-0.021717770806111147,0.03508434227672552,5201384252.0,1008178689.0,0.009562419723452132,-1.8086073695553242,-0.8995224749159361
2020-02-18,0.0017147617057027276,-0.05395453639702552,0.4742196167273449,0.7464017567609522,0.10871448797424192,1.1500000000000004,-0.002580340434851003,0.04747876914953686,0.05453234462283518,5210311038.0,955224286.0,0.0026780114247114874,-2.1279355289574946,-1.0626287587663916
2020-02-19,-0.002748411489054803,0.05088585910744925,0.5242451404326435,0.8364277810134425,0.10940954593518987,-0.4499999999999993,0.004769884760194465,-0.05980648138850242,-0.09155727775764522,5196010620.0,1005089656.0,-0.9349150688656013,1.8261840932455433,0.445634512189971
2020-02-20,-5.617486558406881e-05,-0.028169934336236935,0.5233934182981488,0.8390182051673432,0.11003094792282546,1.1799999999999997,-0.004116755654919757,0.0013878863265990304,-0.004405286689835641,5195718743.0,977171420.0,-0.3693483031314633,-1.1554534959713696,-0.7624008995514164
2020-02-21,-0.0003817143639359699,-0.08478230609377761,0.5219979141647382,0.836601983518202,0.11449306676663092,1.5199999999999978,-0.010351657849813733,0.00852849036874126,0.031617332693580025,5193735841.0,885698851.0,-0.43773542764960643,-3.2906237130313603,-1.8641795703404833
2020-02-22,0.001164482063973793,0.03134731863219997,0.5056589719421173,0.8259201537391427,0.11446021274831829,0.0,0.0,-0.0030297061074051612,-0.014001831170326717,5199787376.0,913902886.0,-0.11292099443858457,1.089276092177444,0.4881775488694297
2020-02-23,-0.00011538618220185981,0.0035930248327140646,0.5143770632530521,0.8325209542757651,0.11116316789919571,0.0,0.0,0.0317640873249605,0.05063690680153243,5199187427.0,917192468.0,-0.3817870139574131,0.0425059308778209,-0.1696405415397961
2020-02-24,0.0018499319732896424,0.029437433555887793,0.5274761520366409,0.8468389828806525,0.14690922133962636,5.685999999999994,-0.0326525716035694,-0.03188317582602984,-0.03624818157183096,5208814472.0,944593591.0,0.03107366223641305,1.0172436087052081,0.5241586354708105
2020-02-25,-0.004112938291385149,0.005707298353861745,0.5377746664070526,0.8978316618771979,0.1709012606952094,2.8200000000000003,-0.030770689434545417,-0.03722778603685484,-0.07503693383281451,5187434936.0,950000082.0,-1.2215655822802176,0.12224704952247088,-0.5496592663788734
2020-02-26,-0.00047664562665516996,-0.03285765645111738,0.5658673726383792,0.9748622846967443,0.1654286327265562,-0.2900000000000027,-0.0036850157857992727,-0.05789160549976202,-0.0960338900990898,5184962957.0,919292557.0,-0.45767794189783045,-1.3322538018905963,-0.8949658718942134
2020-02-27,-0.0009773413163287614,-0.08478230609377761,0.5316645592426227,0.9709078711578705,0.18502209273442388,5.685999999999994,-0.0326525716035694,0.00526125467176719,0.017780071080731652,5179897954.0,837837072.0,-0.5628606882274066,-3.2906237130313603,-1.9267422006293835
2020-02-28,0.004521875658046071,-0.009909602498897385,0.5324301028408057,0.9683174167470584,0.1849906036694753,0.9500000000000028,-0.0042103907122372775,-0.014064288084149723,-0.0017287087641628673,5203373846.0,829575442.0,0.5923774253741837,-0.4667539152560203,0.06281175505908171
2020-02-29,-0.0014219909021484511,-0.02956420257268988,0.5271967647094629,0.9654611991030838,0.18431254454115575,0.0,0.0,-0.01885250933973026,-0.04367195679470637,5195979954.0,805408701.0,-0.6562696501086502,-1.2080391750490271,-0.9321544125788387
2020-03-01,-0.0008460596845871748,0.026627389514292332,0.5249309122347867,0.9591764931400627,0.1785310658353242,0.0,0.0,-0.002627463024939658,-0.00129330888467738,5191585704.0,827142708.0,-0.5352819355958229,0.9112610794457389,0.18798957192495797
2020-03-02,0.0010960286344179337,-0.00843516456991722,0.5524037693837696,0.9803553720003364,0.19653129042410641,-4.4670000000000005,0.026098650554625954,0.04660766916581771,0.06590837217091661,5197278950.0,820194967.0,-0.12730122551478432,-0.411144587204105,-0.2692229063594447
2020-03-03,0.00030810378018486517,-0.00952884339083937,0.5556461735568847,0.989909065737906,0.21214766323143064,3.3999999999999986,-0.029050341798321,-0.018960808272284524,-0.037076874044787544,5198880498.0,812416576.0,-0.29282312190576953,-0.45239335267648995,-0.37260823729112974
2020-03-04,0.002585769115590608,0.02864250746710084,0.5555215081710942,0.9898979213328132,0.22609260124329544,-4.4670000000000005,0.026098650554625954,0.0014662385702663983,0.0044529184708999026,5212340998.0,836022679.0,0.18565332624146733,0.987262485200772,0.5864579057211197
2020-03-05,-0.00011064757775613998,-0.0209651726107154,0.5675847683413389,0.9897440127291169,0.23724270219415247,5.685999999999994,-0.0326525716035694,0.03351488544364045,0.01724926638455937,5211764297.0,818677774.0,-0.3807915601525376,-0.8837215020667283,-0.632256531109633
2020-03-06,-0.003068587255505406,0.021051768186584496,0.5422537421959525,0.9822107888006605,0.2359883498739636,2.3200000000000003,-0.01666927515814276,0.009121654505138466,0.07049852765599152,5195796056.0,836095078.0,-1.0021754170531516,0.7009731117995054,-0.1506011526268231
2020-03-07,0.00287092582138726,0.015935678537996267,0.5473314115126391,0.9823082681700022,0.23524357732140652,0.0,0.0,-0.029575726213725062,-0.03393703156490879,5210734234.0,849525548.0,0.24555710825632732,0.5080166624166993,0.3767868853365133
2020-03-08,-0.00032878084434173616,0.01750433551154984,0.6209324288673512,1.0584597516707028,0.23556455019406877,0.0,0.0,-0.08779245512353417,-0.11920664128338153,5209021326.0,864526839.0,-0.4266155137405381,0.5671795193459167,0.07028200280268931
2020-03-09,-0.00565541553680049,-0.05924718319032252,0.6188735606107453,1.060065696821507,0.2491135513633103,5.685999999999994,-0.0326525716035694,-0.01453444230940626,0.014963441498394126,5179645291.0,814793875.0,-1.5455987149189914,-2.3275509390106968,-1.936574826964844
2020-03-10,0.006777024552572897,-0.08478230609377761,0.6071608489643983,1.056514330883628,0.2649195706433822,-4.4670000000000005,0.026098650554625954,-0.006081521363425324,-0.012106187278616787,5214867089.0,745730680.0,1.066123772707579,-3.2906237130313603,-1.1122499701618906
2020-03-11,0.00019259614068900532,0.001918808404564487,0.602930214901575,1.0580380163861962,0.274618761487727,5.685999999999994,-0.0326525716035694,0.004900439219774455,-0.03090725989261145,5215871549.0,747162968.0,-0.3170881814914462,-0.02063816542691282,-0.1688631734591795
2020-03-12,0.005124340045973952,0.008574338085747257,0.6400655539259303,1.1038046746200794,0.2843710582512201,5.685999999999994,-0.0326525716035694,-0.08779245512353417,-0.11920664128338153,5242668047.0,753596940.0,0.7189390479224674,0.23037920609183804,0.47465912700715274
2020-03-13,0.0046651863785278636,-0.08478230609377761,0.7342965642230131,1.1109605978555022,0.29778941582048535,-4.4670000000000005,0.026098650554625954,0.09301472341356055,0.11703861894900405,5267183210.0,526215500.0,0.622483167184288,-3.2906237130313603,-1.334070272923536
2020-03-14,0.016594979936950693,-0.04937474405210551,0.7776123018933246,1.1494610175985174,0.29796702739422626,0.0,0.0,-0.08162241609865539,-0.09573384391289341,5355321312.0,500864738.0,3.1286130890093027,-1.9552058603071074,0.5867036143510976
2020-03-15,-0.007093711595172358,2.6885140758992065e-05,0.7915449169400488,1.121256092653641,0.2976378796060513,0.0,0.0,0.037073082435584936,0.01101061015285243,5293322620.0,500878204.0,-1.847746172096386,-0.0919932081575216,-0.9698696901269538
2020-03-16,0.012188363975361938,-0.0416340376879063,0.8055597869240326,1.1502234207138653,0.30656907374131903,5.685999999999994,-0.0326525716035694,-0.06428429098919963,-0.10856867580756902,5358234343.0,480452769.0,2.2029011677386974,-1.6632603866458062,0.2698203905464456
2020-03-17,0.003334596842051951,-0.08478230609377761,0.8384908239006529,1.167472768172961,0.32100633470287754,-4.4670000000000005,0.026098650554625954,0.05711308630967871,0.04297825867956728,5376131718.0,407503260.0,0.34296196384584443,-3.2906237130313603,-1.473830874592758
2020-03-18,0.002931876279681944,0.0795075222368911,0.8407083141808913,1.1606822003888595,0.3291160627000322,0.5400000000000063,-0.0326525716035694,0.013853106737560239,0.019571380017815443,5391917000.0,448877996.0,0.25836116614158794,2.9056676191864654,1.5820143926640267
2020-03-19,-0.007093711595172358,-0.013054647137842323,0.8916476415291511,1.2254105871160539,0.33001790029342576,-4.450000000000003,0.0021227453809791186,0.09301472341356055,0.11703861894900405,5325332356.0,443056136.0,-1.847746172096386,-0.5853711968841296,-1.2165586844902578
2020-03-20,0.01540634277687758,0.07095783716266624,0.8706464349442979,1.1920137788674559,0.3357760752138184,-4.4670000000000005,-0.0326525716035694,0.00352986164267044,-0.024435370700882864,5408011508.0,475636695.0,2.878912275792032,2.583211018818089,2.7310616473050606
2020-03-21,0.007369255965826937,0.0795075222368911,0.8705162433275404,1.1920281710717122,0.3364724775984659,0.0,0.0,-0.0007424237127739985,-0.004122865921469376,5448011734.0,533013767.0,1.1905357215088863,2.9056676191864654,2.048101670347676
2020-03-22,-0.007093711595172358,-0.07744037941975535,0.892926711544934,1.2088198034284074,0.33732282388059154,0.0,0.0,-0.06280412822352055,-0.08180870140735408,5402109616.0,493294754.0,-1.847746172096386,-3.0137184592230772,-2.4307323156597316
2020-03-23,0.0046842900375203556,-0.01573717153564047,0.9578618481088367,1.2811623912346395,0.3402000080416064,-4.450000000000003,-0.025900728432157294,0.09301472341356055,0.10885545212485859,5427474025.0,485592455.0,0.6264963339824362,-0.686544244804569,-0.030023955411066394
2020-03-24,0.003508326190889477,-0.021863402762726025,0.9630138609128183,1.2669016282306829,0.3543489022812579,0.0799999999999983,0.026098650554625954,0.041674361078257505,0.01729254671579472,5446548815.0,475090969.0,0.37945784428909823,-0.9175988014819908,-0.2690704785964463
2020-03-25,0.0035316993385805517,0.0795075222368911,0.9579195261712135,1.2638037563016735,0.3525886458277243,2.280000000000001,0.014859235721961461,-0.011868589297948873,-0.01895020798853686,5465818395.0,516417986.0,0.3843679162454131,2.9056676191864654,1.6450177677159392
2020-03-26,0.004477444610223813,0.0007597564897530162,0.9503282155891526,1.2446090579686255,0.3572031282148319,-2.950000000000003,0.026098650554625954,0.010426791999323726,0.018771986142609443,5490346164.0,516810487.0,0.5830436529279053,-0.06435251710839258,0.2593455679097563
2020-03-27,-0.002591855402499732,0.012440271482653031,0.9514026841820723,1.215190300434294,0.3647565032046124,4.540000000000006,-0.030238206031513393,-0.05929025998781334,-0.05497037776316205,5476134406.0,523279907.0,-0.9020268306041371,0.37618524802137954,-0.2629207912913788
2020-03-28,-0.004210939992223217,0.005817441451689831,0.9531973285391702,1.2125481420569797,0.35587117056289885,0.0,0.0,-0.018594319207071663,-0.001239893542150483,5453123216.0,526332929.0,-1.2421531132929922,0.1264011638052015,-0.5578759747438953
2020-03-29,0.0020633119581923154,-0.025645476810986167,0.9750033774213566,1.2239213357254335,0.3561099620627952,0.0,0.0,-0.061169509730010674,-0.05345106507817565,5464386326.0,513006482.0,0.07589907872533476,-1.0602420368006902,-0.4921714790376777
2020-03-30,0.0012881350488136434,-0.003737773695029034,1.020889529392785,1.2394041400568774,0.36675983411658153,-4.4670000000000005,0.026098650554625954,0.08591453871367172,0.061623174876668685,5471429729.0,511092559.0,-0.08694481608205876,-0.23397961808912207,-0.16046221708559041
2020-03-31,-0.0011675190801483382,0.024583512801310548,1.020851923317179,1.2397875579527124,0.36809880402005807,-3.539999999999999,-0.015017609921147645,0.002779328800331271,0.005431211605731789,5465045458.0,523812722.0,-0.6028119398597125,0.8341750194659272,0.11568153980310736
2020-04-01,-0.0025401557027215915,0.018483245269866444,1.0157791723932927,1.218353919602693,0.3657455285971945,3.520000000000003,-0.0326525716035694,0.0366081941512455,0.02272857590564481,5451181008.0,533584510.0,-0.8911661091734725,0.6040996994453948,-0.14353320486403887
2020-04-02,0.004147635177595532,0.009509535759317345,1.0154161646962117,1.221221674784415,0.36815823315548546,-4.4670000000000005,0.022813150485501588,0.01951445857743117,0.03728293782129288,5473837471.0,538682854.0,0.5137595296476413,0.2656507581868917,0.3897051439172665
2020-04-03,0.027361089372477897,0.027690537346501287,1.0158973638864415,1.221087895712072,0.3577762887781968,-4.109999999999999,-0.014559674819509816,-0.007279215034605713,0.002199022976072662,7484748066.0,553807713.0,5.390284162015229,0.9513583500103145,3.170821256012772
2020-04-04,0.0056041290611617,0.049091169460218964,1.0108655732484266,1.2211588401311748,0.3487023496506451,0.0,0.0,0.01660004916636737,0.017595377294671977,7526811314.0,581673159.0,0.8197298622174918,1.758496275818576,1.289113069018034
2020-04-05,-0.0006662429705279749,-0.01766520787307968,1.011332745328862,1.1925370246661011,0.3469838046573967,0.0,0.0,-0.011763633569808363,-0.009220473368017679,7521798299.0,571488008.0,-0.49750726285390917,-0.7592613141889883,-0.6283842885214488
2020-04-06,0.001983788438618461,0.005414691333001542,1.042089656276982,1.2609265249094739,0.35763367610464214,-1.5599999999999952,0.026098650554625954,0.07947953252624451,0.11703861894900405,7536734766.0,574590832.0,0.059193318402083944,0.11121119681311786,0.0852022576076009
2020-04-07,-0.0028339009974907015,0.038772304856507844,0.9925691731236729,1.1956857626504072,0.35772161081966053,1.4600000000000009,0.0010188872369596425,-0.019329688155163893,-0.040840496934951176,7515406641.0,597306568.0,-0.9528741235671012,1.3693139877123754,0.20821993207263712
2020-04-08,-0.0003836612156398189,0.07859875091237001,0.9912822296556665,1.2073009219247761,0.3559616407013449,-3.3500000000000014,0.026098650554625954,0.022355632451359853,0.05169349318111749,7512523824.0,646148431.0,-0.4381444090191899,2.8713927530044607,1.2166241719926354
2020-04-09,0.0026431788572054415,-0.019882904581535854,0.9920406236743233,1.2093657194399097,0.35004686836760157,-1.6799999999999997,0.015102690043666378,-0.009999749240312994,-0.021763345505119602,7532407034.0,633428002.0,0.19771357443944182,-0.8429031015821632,-0.3225947635713607
2020-04-10,0.0014886482663420963,0.004399978317685793,1.018868552241352,1.2316936944436734,0.3373025398361023,0.0,0.0,-0.05940810262932317,-0.07115832344881223,7543628489.0,636221212.0,-0.04482236260383626,0.07294067498364266,0.0140591561899032
2020-04-11,0.0008372717636824234,-0.07703824204511633,0.9625294293840247,1.1514112180067124,0.32310298908986124,0.0,0.0,0.0019130638856363902,0.001820629464464929,7549947201.0,589048238.0,-0.1816591096686323,-2.998551602247481,-1.5901053559580567
2020-04-12,-6.386791660517588e-05,0.008242507057023118,0.9123293814648271,1.0796179933689825,0.3140322366961808,0.0,0.0,0.0043517936138748325,0.0028608234486098283,7549465017.0,593923537.0,-0.3709644069860443,0.2178639959419685,-0.07655020552203791
2020-04-13,0.0016250021546646565,-0.0062286707226419935,0.8594800871602264,1.0226503042982,0.31512318726870747,-0.5,-0.009172057223049812,-0.010416903482090234,-0.015400219390905079,7561742887.0,590235680.0,-0.01617806479525529,-0.32792532257047574,-0.17205169368286552
2020-04-14,-0.001136143441051729,-0.008972471189540698,0.8528006479724017,1.0229824396773468,0.32437723928130957,-3.4100000000000037,0.026098650554625954,0.005094907978824281,0.014512413340031394,7553156541.0,584963495.0,-0.5962207589166961,-0.4314094349049333,-0.5138150969108147
2020-04-15,0.003220272094559107,0.012221479016680803,0.8294266346259512,0.9510083321961127,0.31597937245239704,3.0800000000000054,-0.021477096551403285,-0.03711647102154281,-0.03736246657590048,7577518966.0,592156479.0,0.31894539816985085,0.36793335638430485,0.34343937727707785
2020-04-16,-0.002444730914582749,0.0795075222368911,0.841013063612069,1.018488224250388,0.3070725958486074,-0.730000000000004,0.004812709070290744,0.07073401603242147,0.11703861894900405,7559016597.0,678972975.0,-0.8711199184604973,2.9056676191864654,1.0172738503629841
2020-04-17,0.027361089372477897,-0.08432603483890944,0.8428318556098233,1.0199625774906231,0.2997428395278143,-1.9600000000000009,0.026098650554625954,-0.009603439807461811,-0.008978170496964033,7782620510.0,624065475.0,5.390284162015229,-3.2734151636621958,1.0584344991765167
2020-04-18,-0.0022552120123258135,0.012469001161143467,0.7883969781659459,0.9895436382450472,0.299802007501499,0.0,0.0,0.02912942188682166,0.09168591888319266,7765088827.0,631895664.0,-0.8313070759857674,0.37726880541270746,-0.22701913528652995
2020-04-19,-0.0001556007953915639,0.026159708790995495,0.7919843481463222,0.9968279103478286,0.2813888620948511,0.0,0.0,-0.016791312210962417,-0.03894797038839748,7763880667.0,648643981.0,-0.3902350264830096,0.8936222149983494,0.2516935942576699
2020-04-20,0.0029685338692146956,0.04712020972121067,0.8087763661747486,1.0217722056105458,0.28772188857720965,5.68,-0.01777496070699147,-0.04298982784487926,-0.05739828763682908,7786962252.0,679939763.0,0.26606194332101746,1.6841603240980179,0.9751111337095176
2020-04-21,0.0009278457811880969,-0.02349159051880889,0.7735377156880996,0.971735350355996,0.30348111311170617,1.5799999999999983,-0.030833807691255544,0.0018525666270772234,0.003126137303499199,7794190705.0,664153050.0,-0.16263193587059047,-0.9790068982750175,-0.570819417072804
