date,metric,value
2024-04-09,rwa_onchain_mcap_usd,4001312890.1410165
2024-04-10,rwa_onchain_mcap_usd,3984723539.435408
2024-04-11,rwa_onchain_mcap_usd,3965269746.7298
2024-04-12,rwa_onchain_mcap_usd,4012607025.024192
2024-04-13,rwa_onchain_mcap_usd,4016958843.3185835
2024-04-14,rwa_onchain_mcap_usd,4058147286.6129756
2024-04-15,rwa_onchain_mcap_usd,4080359215.9073677
2024-04-16,rwa_onchain_mcap_usd,4066997537.20176
2024-04-17,rwa_onchain_mcap_usd,4074133268.496151
2024-04-18,rwa_onchain_mcap_usd,4174970227.7905426
2024-04-19,rwa_onchain_mcap_usd,4182535821.0849357
2024-04-20,rwa_onchain_mcap_usd,4191026880.3793273
2024-04-21,rwa_onchain_mcap_usd,4206063878.073719
2024-04-22,rwa_onchain_mcap_usd,4204541669.768111
2024-04-23,rwa_onchain_mcap_usd,4191244459.4625025
2024-04-24,rwa_onchain_mcap_usd,4137258785.1568956
2024-04-25,rwa_onchain_mcap_usd,4120264986.851286
2024-04-26,rwa_onchain_mcap_usd,4250105576.5456777
2024-04-27,rwa_onchain_mcap_usd,4312586460.24007
2024-04-28,rwa_onchain_mcap_usd,4321407901.934462
2024-04-29,rwa_onchain_mcap_usd,4321799135.628855
2024-04-30,rwa_onchain_mcap_usd,4372032475.323246
2024-05-01,rwa_onchain_mcap_usd,4338517475.017637
2024-05-02,rwa_onchain_mcap_usd,4360285014.712029
2024-05-03,rwa_onchain_mcap_usd,4356050138.406422
2024-05-04,rwa_onchain_mcap_usd,4350402076.100814
2024-05-05,rwa_onchain_mcap_usd,4362268883.795206
2024-05-06,rwa_onchain_mcap_usd,4349382833.489597
2024-05-07,rwa_onchain_mcap_usd,4348225305.183989
2024-05-08,rwa_onchain_mcap_usd,4358125980.878381
2024-05-09,rwa_onchain_mcap_usd,4367134832.572773
2024-05-10,rwa_onchain_mcap_usd,4382356896.267165
2024-05-11,rwa_onchain_mcap_usd,4387664577.961557
2024-05-12,rwa_onchain_mcap_usd,4405101861.655949
2024-05-13,rwa_onchain_mcap_usd,4385392099.35034
2024-05-14,rwa_onchain_mcap_usd,4347782289.044732
2024-05-15,rwa_onchain_mcap_usd,4467774504.739124
2024-05-16,rwa_onchain_mcap_usd,4490188774.433517
2024-05-17,rwa_onchain_mcap_usd,4567649266.127909
2024-05-18,rwa_onchain_mcap_usd,4616043379.8223
2024-05-19,rwa_onchain_mcap_usd,4613683313.516692
2024-05-20,rwa_onchain_mcap_usd,4620336105.211083
2024-05-21,rwa_onchain_mcap_usd,4664418140.905476
2024-05-22,rwa_onchain_mcap_usd,4800459488.599868
2024-05-23,rwa_onchain_mcap_usd,4769879268.29426
2024-05-24,rwa_onchain_mcap_usd,4763077551.988652
2024-05-25,rwa_onchain_mcap_usd,4845419887.683043
2024-05-26,rwa_onchain_mcap_usd,4821202451.377436
2024-05-27,rwa_onchain_mcap_usd,5062906617.071827
2024-05-28,rwa_onchain_mcap_usd,5078477320.766219
2024-05-29,rwa_onchain_mcap_usd,5128636246.460611
2024-05-30,rwa_onchain_mcap_usd,5138561302.155004
2024-05-31,rwa_onchain_mcap_usd,5142098495.849395
2024-06-01,rwa_onchain_mcap_usd,5165229539.543786
2024-06-02,rwa_onchain_mcap_usd,5154430931.238178
2024-06-03,rwa_onchain_mcap_usd,5147648464.93257
2024-06-04,rwa_onchain_mcap_usd,5193613026.626963
2024-06-05,rwa_onchain_mcap_usd,5163634482.321355
2024-06-06,rwa_onchain_mcap_usd,5168898018.015746
2024-06-07,rwa_onchain_mcap_usd,5228870547.710138
2024-06-08,rwa_onchain_mcap_usd,5179899711.40453
2024-06-09,rwa_onchain_mcap_usd,5163944161.098922
2024-06-10,rwa_onchain_mcap_usd,5155587966.793314
2024-06-11,rwa_onchain_mcap_usd,5175164884.487707
2024-06-12,rwa_onchain_mcap_usd,5167088722.1820965
2024-06-13,rwa_onchain_mcap_usd,5387867331.876491
2024-06-14,rwa_onchain_mcap_usd,5416698729.570882
2024-06-15,rwa_onchain_mcap_usd,5438125485.265273
2024-06-16,rwa_onchain_mcap_usd,5450273584.959664
2024-06-17,rwa_onchain_mcap_usd,5428073178.6540575
2024-06-18,rwa_onchain_mcap_usd,5424993116.348449
2024-06-19,rwa_onchain_mcap_usd,5425563300.04284
2024-06-20,rwa_onchain_mcap_usd,5438284697.737233
2024-06-21,rwa_onchain_mcap_usd,5489284631.431624
2024-06-22,rwa_onchain_mcap_usd,5495301350.126017
2024-06-23,rwa_onchain_mcap_usd,5496190476.820409
2024-06-24,rwa_onchain_mcap_usd,5491016418.514801
2024-06-25,rwa_onchain_mcap_usd,5513076176.209193
2024-06-26,rwa_onchain_mcap_usd,5506117057.9035845
2024-06-27,rwa_onchain_mcap_usd,5484276209.597977
2024-06-28,rwa_onchain_mcap_usd,5512812841.292368
2024-06-29,rwa_onchain_mcap_usd,5548037510.98676
2024-06-30,rwa_onchain_mcap_usd,5546234278.681152
2024-07-01,rwa_onchain_mcap_usd,5540861118.375544
2024-07-02,rwa_onchain_mcap_usd,5549610118.069937
2024-07-03,rwa_onchain_mcap_usd,5601789664.697661
2024-07-04,rwa_onchain_mcap_usd,5629679703.325387
2024-07-05,rwa_onchain_mcap_usd,5641025099.953112
2024-07-06,rwa_onchain_mcap_usd,5687428698.580837
2024-07-07,rwa_onchain_mcap_usd,5689949451.208562
2024-07-08,rwa_onchain_mcap_usd,5632842331.836288
2024-07-09,rwa_onchain_mcap_usd,5656688548.464012
2024-07-10,rwa_onchain_mcap_usd,5647954939.091738
2024-07-11,rwa_onchain_mcap_usd,5698535430.719464
2024-07-12,rwa_onchain_mcap_usd,5804205698.347189
2024-07-13,rwa_onchain_mcap_usd,5817369137.908246
2024-07-14,rwa_onchain_mcap_usd,5808763689.469305
2024-07-15,rwa_onchain_mcap_usd,5825050139.030363
2024-07-16,rwa_onchain_mcap_usd,5863346276.591422
2024-07-17,rwa_onchain_mcap_usd,5875158378.152482
2024-07-18,rwa_onchain_mcap_usd,5891472776.780208
2024-07-19,rwa_onchain_mcap_usd,5845281583.407932
2024-07-20,rwa_onchain_mcap_usd,5868543370.035657
2024-07-21,rwa_onchain_mcap_usd,5875028362.663383
2024-07-22,rwa_onchain_mcap_usd,5893112107.291108
2024-07-23,rwa_onchain_mcap_usd,5888359589.918832
2024-07-24,rwa_onchain_mcap_usd,5900703476.546558
2024-07-25,rwa_onchain_mcap_usd,5886300581.174282
2024-07-26,rwa_onchain_mcap_usd,5842003323.802009
2024-07-27,rwa_onchain_mcap_usd,5782029244.429733
2024-07-28,rwa_onchain_mcap_usd,5753988824.1241255
2024-07-29,rwa_onchain_mcap_usd,5781631573.818518
2024-07-30,rwa_onchain_mcap_usd,5807792859.512909
2024-07-31,rwa_onchain_mcap_usd,5853245553.207302
2024-08-01,rwa_onchain_mcap_usd,5876782678.901692
2024-08-02,rwa_onchain_mcap_usd,5892388810.596085
2024-08-03,rwa_onchain_mcap_usd,5915234502.290476
2024-08-04,rwa_onchain_mcap_usd,5922954533.984869
2024-08-05,rwa_onchain_mcap_usd,5913877691.67926
2024-08-06,rwa_onchain_mcap_usd,5847064016.373652
2024-08-07,rwa_onchain_mcap_usd,5821712319.068045
2024-08-08,rwa_onchain_mcap_usd,5828161686.762437
2024-08-09,rwa_onchain_mcap_usd,5889275453.456828
2024-08-10,rwa_onchain_mcap_usd,5874576274.15122
2024-08-11,rwa_onchain_mcap_usd,5897192511.845613
2024-08-12,rwa_onchain_mcap_usd,5899388077.540004
2024-08-13,rwa_onchain_mcap_usd,5934038531.234395
2024-08-14,rwa_onchain_mcap_usd,5923852428.928788
2024-08-15,rwa_onchain_mcap_usd,5963863982.6231785
2024-08-16,rwa_onchain_mcap_usd,5937461038.317572
2024-08-17,rwa_onchain_mcap_usd,6006361374.011964
2024-08-18,rwa_onchain_mcap_usd,6001134185.706355
2024-08-19,rwa_onchain_mcap_usd,5991798349.400747
2024-08-20,rwa_onchain_mcap_usd,6018804241.0951395
2024-08-21,rwa_onchain_mcap_usd,6010974880.789532
2024-08-22,rwa_onchain_mcap_usd,6020205796.483923
2024-08-23,rwa_onchain_mcap_usd,6030878054.178315
2024-08-24,rwa_onchain_mcap_usd,6094453249.872707
2024-08-25,rwa_onchain_mcap_usd,6096163915.567099
2024-08-26,rwa_onchain_mcap_usd,6098701997.261491
2024-08-27,rwa_onchain_mcap_usd,6132302486.555882
2024-08-28,rwa_onchain_mcap_usd,6224931719.850273
2024-08-29,rwa_onchain_mcap_usd,6258239235.144668
2024-08-30,rwa_onchain_mcap_usd,6281710366.439057
2024-08-31,rwa_onchain_mcap_usd,6255655239.73345
2024-09-01,rwa_onchain_mcap_usd,6258891855.0278425
2024-09-02,rwa_onchain_mcap_usd,6255209986.322234
2024-09-03,rwa_onchain_mcap_usd,6283045408.823643
2024-09-04,rwa_onchain_mcap_usd,6330409269.325052
2024-09-05,rwa_onchain_mcap_usd,6326486732.826463
2024-09-06,rwa_onchain_mcap_usd,6366489014.327872
2024-09-07,rwa_onchain_mcap_usd,6373295384.829281
2024-09-08,rwa_onchain_mcap_usd,6372013831.33069
2024-09-09,rwa_onchain_mcap_usd,6340500267.832101
2024-09-10,rwa_onchain_mcap_usd,6374589735.333509
2024-09-11,rwa_onchain_mcap_usd,6396069707.234919
2024-09-12,rwa_onchain_mcap_usd,6404710326.13633
2024-09-13,rwa_onchain_mcap_usd,6450835005.971071
2024-09-14,rwa_onchain_mcap_usd,6474585547.805815
2024-09-15,rwa_onchain_mcap_usd,6513822945.640556
2024-09-16,rwa_onchain_mcap_usd,6522431245.475299
2024-09-17,rwa_onchain_mcap_usd,6523019530.643376
2024-09-18,rwa_onchain_mcap_usd,6497612428.078119
2024-09-19,rwa_onchain_mcap_usd,6546229843.379529
2024-09-20,rwa_onchain_mcap_usd,6553792624.014271
2024-09-21,rwa_onchain_mcap_usd,6584679946.6490135
2024-09-22,rwa_onchain_mcap_usd,6590166609.810072
2024-09-23,rwa_onchain_mcap_usd,6609708855.637797
2024-09-24,rwa_onchain_mcap_usd,6631192061.465522
2024-09-25,rwa_onchain_mcap_usd,6651735918.293247
2024-09-26,rwa_onchain_mcap_usd,6667270907.120974
2024-09-27,rwa_onchain_mcap_usd,6704099849.948699
2024-09-28,rwa_onchain_mcap_usd,6669733847.84309
2024-09-29,rwa_onchain_mcap_usd,6696610498.737482
2024-09-30,rwa_onchain_mcap_usd,6701708878.965208
2024-10-01,rwa_onchain_mcap_usd,6701991417.192933
2024-10-02,rwa_onchain_mcap_usd,6793134873.420656
2024-10-03,rwa_onchain_mcap_usd,6796418464.315049
2024-10-04,rwa_onchain_mcap_usd,6837054467.342776
2024-10-05,rwa_onchain_mcap_usd,6892065169.037167
2024-10-06,rwa_onchain_mcap_usd,6904235130.731559
2024-10-07,rwa_onchain_mcap_usd,6883552718.425951
2024-10-08,rwa_onchain_mcap_usd,6832805656.120342
2024-10-09,rwa_onchain_mcap_usd,6849572021.814734
2024-10-10,rwa_onchain_mcap_usd,6770300727.509128
2024-10-11,rwa_onchain_mcap_usd,6838839941.203519
2024-10-12,rwa_onchain_mcap_usd,6900681198.89791
2024-10-13,rwa_onchain_mcap_usd,6889023307.258969
2024-10-14,rwa_onchain_mcap_usd,6890853891.620028
2024-10-15,rwa_onchain_mcap_usd,6904559153.981087
2024-10-16,rwa_onchain_mcap_usd,6922703656.342145
2024-10-17,rwa_onchain_mcap_usd,6984510722.703202
2024-10-18,rwa_onchain_mcap_usd,6988817681.064261
2024-10-19,rwa_onchain_mcap_usd,7067033195.425321
2024-10-20,rwa_onchain_mcap_usd,7088400321.786379
2024-10-21,rwa_onchain_mcap_usd,7096718617.147437
2024-10-22,rwa_onchain_mcap_usd,7100284970.508495
2024-10-23,rwa_onchain_mcap_usd,7168254596.8695545
2024-10-24,rwa_onchain_mcap_usd,7125908497.230614
2024-10-25,rwa_onchain_mcap_usd,7134417931.591672
2024-10-26,rwa_onchain_mcap_usd,7116659389.95273
2024-10-27,rwa_onchain_mcap_usd,7131487860.313789
2024-10-28,rwa_onchain_mcap_usd,7119773590.008181
2024-10-29,rwa_onchain_mcap_usd,7123893826.36924
2024-10-30,rwa_onchain_mcap_usd,7144213703.396964
2024-10-31,rwa_onchain_mcap_usd,7160009686.42469
2024-11-01,rwa_onchain_mcap_usd,7278228549.052416
2024-11-02,rwa_onchain_mcap_usd,7302196565.013474
2024-11-03,rwa_onchain_mcap_usd,7303928614.974533
2024-11-04,rwa_onchain_mcap_usd,7297034626.935591
2024-11-05,rwa_onchain_mcap_usd,7290862252.896649
2024-11-06,rwa_onchain_mcap_usd,7251572800.85771
2024-11-07,rwa_onchain_mcap_usd,7178081618.818768
2024-11-08,rwa_onchain_mcap_usd,7217253186.779825
2024-11-09,rwa_onchain_mcap_usd,7201666756.740885
2024-11-10,rwa_onchain_mcap_usd,7184813544.701942
2024-11-11,rwa_onchain_mcap_usd,7187637310.663001
2024-11-12,rwa_onchain_mcap_usd,7166234880.624059
2024-11-13,rwa_onchain_mcap_usd,7140127489.918451
2024-11-14,rwa_onchain_mcap_usd,7174465763.212842
2024-11-15,rwa_onchain_mcap_usd,7170604356.1435995
2024-11-16,rwa_onchain_mcap_usd,7177692017.474354
2024-11-17,rwa_onchain_mcap_usd,7177478372.80511
2024-11-18,rwa_onchain_mcap_usd,7202202252.135866
2024-11-19,rwa_onchain_mcap_usd,7258607223.466621
2024-11-20,rwa_onchain_mcap_usd,7309253870.797376
2024-11-21,rwa_onchain_mcap_usd,7328675000.128131
2024-11-22,rwa_onchain_mcap_usd,7346435743.458888
2024-11-23,rwa_onchain_mcap_usd,7446062764.789643
2024-11-24,rwa_onchain_mcap_usd,7435966094.1203985
2024-11-25,rwa_onchain_mcap_usd,7437815597.451154
2024-11-26,rwa_onchain_mcap_usd,7379676990.781909
2024-11-27,rwa_onchain_mcap_usd,7393980940.112665
2024-11-28,rwa_onchain_mcap_usd,7412216163.443422
2024-11-29,rwa_onchain_mcap_usd,7474148574.774177
2024-11-30,rwa_onchain_mcap_usd,7491748894.104932
2024-12-01,rwa_onchain_mcap_usd,7513889976.435688
2024-12-02,rwa_onchain_mcap_usd,7549126200.766442
2024-12-03,rwa_onchain_mcap_usd,7572667491.097198
2024-12-04,rwa_onchain_mcap_usd,7611862547.161288
2024-12-05,rwa_onchain_mcap_usd,7607987545.225376
2024-12-06,rwa_onchain_mcap_usd,7569440729.289466
2024-12-07,rwa_onchain_mcap_usd,7630166087.717191
2024-12-08,rwa_onchain_mcap_usd,7684810246.144916
2024-12-09,rwa_onchain_mcap_usd,7760593664.57264
2024-12-10,rwa_onchain_mcap_usd,7824136483.000366
2024-12-11,rwa_onchain_mcap_usd,8004526577.428092
2024-12-12,rwa_onchain_mcap_usd,8186523199.855818
2024-12-13,rwa_onchain_mcap_usd,8221301119.350208
2024-12-14,rwa_onchain_mcap_usd,8240876532.844601
2024-12-15,rwa_onchain_mcap_usd,8245418610.338992
2024-12-16,rwa_onchain_mcap_usd,8112762433.833384
2024-12-17,rwa_onchain_mcap_usd,8108404150.527776
2024-12-18,rwa_onchain_mcap_usd,8038797537.222167
2024-12-19,rwa_onchain_mcap_usd,8475935370.183226
2024-12-20,rwa_onchain_mcap_usd,8874033429.144283
2024-12-21,rwa_onchain_mcap_usd,9173567433.105345
2024-12-22,rwa_onchain_mcap_usd,9216359069.866404
2024-12-23,rwa_onchain_mcap_usd,9209398933.627462
2024-12-24,rwa_onchain_mcap_usd,9307771353.38852
2024-12-25,rwa_onchain_mcap_usd,9495070160.303425
2024-12-26,rwa_onchain_mcap_usd,9610416065.21833
2024-12-27,rwa_onchain_mcap_usd,9769918902.133232
2024-12-28,rwa_onchain_mcap_usd,9868838967.981472
2024-12-29,rwa_onchain_mcap_usd,9877810103.82971
2024-12-30,rwa_onchain_mcap_usd,9898060153.677946
2024-12-31,rwa_onchain_mcap_usd,9861058015.526186
2025-01-01,rwa_onchain_mcap_usd,9478946144.759039
2025-01-02,rwa_onchain_mcap_usd,9658601692.178673
2025-01-03,rwa_onchain_mcap_usd,9907669949.74196
2025-01-04,rwa_onchain_mcap_usd,10063329688.305244
2025-01-05,rwa_onchain_mcap_usd,10017143176.868534
2025-01-06,rwa_onchain_mcap_usd,10321124179.431818
2025-01-07,rwa_onchain_mcap_usd,10402385037.995106
2025-01-08,rwa_onchain_mcap_usd,10402927560.558393
2025-01-09,rwa_onchain_mcap_usd,10284855797.121681
2025-01-10,rwa_onchain_mcap_usd,10066390405.684965
2025-01-11,rwa_onchain_mcap_usd,9932483350.248257
2025-01-12,rwa_onchain_mcap_usd,9892159376.811544
2025-01-13,rwa_onchain_mcap_usd,9896426963.374828
2025-01-14,rwa_onchain_mcap_usd,9918883941.938116
2025-01-15,rwa_onchain_mcap_usd,9901425493.198444
2025-01-16,rwa_onchain_mcap_usd,9713801371.064688
2025-01-17,rwa_onchain_mcap_usd,9716192329.627977
2025-01-18,rwa_onchain_mcap_usd,9725984694.191261
2025-01-19,rwa_onchain_mcap_usd,9733972052.75455
2025-01-20,rwa_onchain_mcap_usd,9465201157.317839
2025-01-21,rwa_onchain_mcap_usd,9375925211.881124
2025-01-22,rwa_onchain_mcap_usd,9370225320.444414
2025-01-23,rwa_onchain_mcap_usd,9391260119.0077
2025-01-24,rwa_onchain_mcap_usd,9397640831.570986
2025-01-25,rwa_onchain_mcap_usd,9433271264.134274
2025-01-26,rwa_onchain_mcap_usd,9454650514.69756
2025-01-27,rwa_onchain_mcap_usd,9468250931.260849
2025-01-28,rwa_onchain_mcap_usd,9467777871.824135
2025-01-29,rwa_onchain_mcap_usd,9445915054.387423
2025-01-30,rwa_onchain_mcap_usd,9448904894.95071
2025-01-31,rwa_onchain_mcap_usd,9462236767.513998
2025-02-01,rwa_onchain_mcap_usd,9511310012.077282
2025-02-02,rwa_onchain_mcap_usd,9541042082.64057
2025-02-03,rwa_onchain_mcap_usd,9534949519.203856
2025-02-04,rwa_onchain_mcap_usd,9520046175.767143
2025-02-05,rwa_onchain_mcap_usd,9540754514.330431
2025-02-06,rwa_onchain_mcap_usd,9532532000.893715
2025-02-07,rwa_onchain_mcap_usd,9544987049.457005
2025-02-08,rwa_onchain_mcap_usd,9563313734.02029
2025-02-09,rwa_onchain_mcap_usd,9552175430.304226
2025-02-10,rwa_onchain_mcap_usd,9564414766.58816
2025-02-11,rwa_onchain_mcap_usd,9586485136.872095
2025-02-12,rwa_onchain_mcap_usd,9584542773.15603
2025-02-13,rwa_onchain_mcap_usd,9590271298.773298
2025-02-14,rwa_onchain_mcap_usd,9685657332.390568
2025-02-15,rwa_onchain_mcap_usd,9652681800.853989
2025-02-16,rwa_onchain_mcap_usd,9687969151.984077
2025-02-17,rwa_onchain_mcap_usd,9825377563.114166
2025-02-18,rwa_onchain_mcap_usd,9805143508.244255
2025-02-19,rwa_onchain_mcap_usd,10046745417.374344
2025-02-20,rwa_onchain_mcap_usd,10158385088.504433
2025-02-21,rwa_onchain_mcap_usd,10352782221.634521
2025-02-22,rwa_onchain_mcap_usd,10398998350.76461
2025-02-23,rwa_onchain_mcap_usd,10423805985.8947
2025-02-24,rwa_onchain_mcap_usd,10426662279.712715
2025-02-25,rwa_onchain_mcap_usd,10392448745.154877
2025-02-26,rwa_onchain_mcap_usd,10305948471.284966
2025-02-27,rwa_onchain_mcap_usd,10384901346.015053
2025-02-28,rwa_onchain_mcap_usd,10452531292.745142
2025-03-01,rwa_onchain_mcap_usd,10338341099.475231
2025-03-02,rwa_onchain_mcap_usd,10356204844.205317
2025-03-03,rwa_onchain_mcap_usd,10378479088.935408
2025-03-04,rwa_onchain_mcap_usd,10310420049.665495
2025-03-05,rwa_onchain_mcap_usd,10349770652.395584
2025-03-06,rwa_onchain_mcap_usd,10325416557.125673
2025-03-07,rwa_onchain_mcap_usd,10294682559.85576
2025-03-08,rwa_onchain_mcap_usd,10256136772.58585
2025-03-09,rwa_onchain_mcap_usd,10274339129.315939
2025-03-10,rwa_onchain_mcap_usd,10233853274.046028
2025-03-11,rwa_onchain_mcap_usd,10193669344.776115
2025-03-12,rwa_onchain_mcap_usd,10287636507.506205
2025-03-13,rwa_onchain_mcap_usd,10475920114.236294
2025-03-14,rwa_onchain_mcap_usd,10948855399.366383
2025-03-15,rwa_onchain_mcap_usd,11387054012.496471
2025-03-16,rwa_onchain_mcap_usd,11383830245.62656
2025-03-17,rwa_onchain_mcap_usd,11375171636.756649
2025-03-18,rwa_onchain_mcap_usd,11496574639.886738
2025-03-19,rwa_onchain_mcap_usd,11524465891.016825
2025-03-20,rwa_onchain_mcap_usd,11590511496.146914
2025-03-21,rwa_onchain_mcap_usd,11447542019.277002
2025-03-22,rwa_onchain_mcap_usd,11767507753.407091
2025-03-23,rwa_onchain_mcap_usd,13626341911.53718
2025-03-24,rwa_onchain_mcap_usd,13610058368.667269
2025-03-25,rwa_onchain_mcap_usd,14558702843.797356
2025-03-26,rwa_onchain_mcap_usd,15462370522.927444
2025-03-27,rwa_onchain_mcap_usd,15445881530.057533
2025-03-28,rwa_onchain_mcap_usd,15490366439.187622
2025-03-29,rwa_onchain_mcap_usd,15435758799.31771
2025-03-30,rwa_onchain_mcap_usd,15457188483.4478
2025-03-31,rwa_onchain_mcap_usd,15306765365.577888
2025-04-01,rwa_onchain_mcap_usd,15318405707.707977
2025-04-02,rwa_onchain_mcap_usd,15299039832.838066
2025-04-03,rwa_onchain_mcap_usd,15380557415.968155
2025-04-04,rwa_onchain_mcap_usd,15325070281.098244
2025-04-05,rwa_onchain_mcap_usd,15282779952.228333
2025-04-06,rwa_onchain_mcap_usd,15257715469.358421
2025-04-07,rwa_onchain_mcap_usd,15161957516.48851
2025-04-08,rwa_onchain_mcap_usd,15263548099.618599
2025-04-09,rwa_onchain_mcap_usd,15784110740.748688
2025-04-10,rwa_onchain_mcap_usd,16503196339.878777
2025-04-11,rwa_onchain_mcap_usd,17226382623.008865
2025-04-12,rwa_onchain_mcap_usd,17827153618.138954
2025-04-13,rwa_onchain_mcap_usd,17795777623.269043
2025-04-14,rwa_onchain_mcap_usd,17795357252.39913
2025-04-15,rwa_onchain_mcap_usd,17927592949.52922
2025-04-16,rwa_onchain_mcap_usd,18023082972.659313
2025-04-17,rwa_onchain_mcap_usd,18295592853.7894
2025-04-18,rwa_onchain_mcap_usd,18390557643.31949
2025-04-19,rwa_onchain_mcap_usd,18366509666.849575
2025-04-20,rwa_onchain_mcap_usd,18352525312.379665
2025-04-21,rwa_onchain_mcap_usd,18379045893.909748
2025-04-22,rwa_onchain_mcap_usd,18528994069.43984
2025-04-23,rwa_onchain_mcap_usd,18684081817.028263
2025-04-24,rwa_onchain_mcap_usd,18908102920.616684
2025-04-25,rwa_onchain_mcap_usd,18946308897.20511
2025-04-26,rwa_onchain_mcap_usd,18915488399.260197
2025-04-27,rwa_onchain_mcap_usd,18921629401.315285
2025-04-28,rwa_onchain_mcap_usd,18921189297.370373
2025-04-29,rwa_onchain_mcap_usd,18956375955.42546
2025-04-30,rwa_onchain_mcap_usd,18906506899.480545
2025-05-01,rwa_onchain_mcap_usd,19498933597.535633
2025-05-02,rwa_onchain_mcap_usd,20104105759.590725
2025-05-03,rwa_onchain_mcap_usd,20154604666.145813
2025-05-04,rwa_onchain_mcap_usd,20157500324.700905
2025-05-05,rwa_onchain_mcap_usd,20162517077.255993
2025-05-06,rwa_onchain_mcap_usd,20349312933.81108
2025-05-07,rwa_onchain_mcap_usd,20684903925.999504
2025-05-08,rwa_onchain_mcap_usd,20827452486.187927
2025-05-09,rwa_onchain_mcap_usd,20860764402.251343
2025-05-10,rwa_onchain_mcap_usd,21110312352.31477
2025-05-11,rwa_onchain_mcap_usd,21105772823.578194
2025-05-12,rwa_onchain_mcap_usd,21078629610.841614
2025-05-13,rwa_onchain_mcap_usd,21011335968.105034
2025-05-14,rwa_onchain_mcap_usd,21082377287.368454
2025-05-15,rwa_onchain_mcap_usd,21606292826.63188
2025-05-16,rwa_onchain_mcap_usd,21672202637.8953
2025-05-17,rwa_onchain_mcap_usd,21703445137.82539
2025-05-18,rwa_onchain_mcap_usd,21844089425.755478
2025-05-19,rwa_onchain_mcap_usd,21821740341.68557
2025-05-20,rwa_onchain_mcap_usd,21927199574.282322
2025-05-21,rwa_onchain_mcap_usd,21917216738.879078
2025-05-22,rwa_onchain_mcap_usd,22125490755.3425
2025-05-23,rwa_onchain_mcap_usd,22145370112.472588
2025-05-24,rwa_onchain_mcap_usd,22319001464.602676
2025-05-25,rwa_onchain_mcap_usd,22294241598.73277
2025-05-26,rwa_onchain_mcap_usd,22322624278.862854
2025-05-27,rwa_onchain_mcap_usd,22258245412.992943
2025-05-28,rwa_onchain_mcap_usd,22147572546.12303
2025-05-29,rwa_onchain_mcap_usd,22127274393.25312
2025-05-30,rwa_onchain_mcap_usd,22199487975.716537
2025-05-31,rwa_onchain_mcap_usd,22127203678.179962
2025-06-01,rwa_onchain_mcap_usd,22069768114.643387
2025-06-02,rwa_onchain_mcap_usd,22075218913.106808
2025-06-03,rwa_onchain_mcap_usd,22224589680.57023
2025-06-04,rwa_onchain_mcap_usd,22368662496.03365
2025-06-05,rwa_onchain_mcap_usd,22402866830.163742
2025-06-06,rwa_onchain_mcap_usd,22345066406.293827
2025-06-07,rwa_onchain_mcap_usd,22298312292.42392
2025-06-08,rwa_onchain_mcap_usd,22305432840.554005
2025-06-09,rwa_onchain_mcap_usd,22306726182.919388
2025-06-10,rwa_onchain_mcap_usd,22230909773.28477
2025-06-11,rwa_onchain_mcap_usd,22371123419.15015
2025-06-12,rwa_onchain_mcap_usd,22391596165.015533
2025-06-13,rwa_onchain_mcap_usd,22396205304.88092
2025-06-14,rwa_onchain_mcap_usd,22440648050.746304
2025-06-15,rwa_onchain_mcap_usd,22379110135.111687
2025-06-16,rwa_onchain_mcap_usd,22423354203.47707
2025-06-17,rwa_onchain_mcap_usd,22419210195.489513
2025-06-18,rwa_onchain_mcap_usd,22415338788.501953
2025-06-19,rwa_onchain_mcap_usd,22444426168.514393
2025-06-20,rwa_onchain_mcap_usd,22451839229.526833
2025-06-21,rwa_onchain_mcap_usd,22434343278.539276
2025-06-22,rwa_onchain_mcap_usd,22605667031.55172
2025-06-23,rwa_onchain_mcap_usd,22777179850.56416
2025-06-24,rwa_onchain_mcap_usd,22860342813.5766
2025-06-25,rwa_onchain_mcap_usd,22934726644.58904
2025-06-26,rwa_onchain_mcap_usd,22953009969.36619
2025-06-27,rwa_onchain_mcap_usd,22915819378.143337
2025-06-28,rwa_onchain_mcap_usd,22870881280.520485
2025-06-29,rwa_onchain_mcap_usd,22859095806.897633
2025-06-30,rwa_onchain_mcap_usd,22838184305.27478
2025-07-01,rwa_onchain_mcap_usd,22924179117.318592
2025-07-02,rwa_onchain_mcap_usd,22927864335.362408
2025-07-03,rwa_onchain_mcap_usd,22913629776.472885
2025-07-04,rwa_onchain_mcap_usd,22884080433.402977
2025-07-05,rwa_onchain_mcap_usd,22676589209.83307
2025-07-06,rwa_onchain_mcap_usd,22686922744.263153
2025-07-07,rwa_onchain_mcap_usd,22669203074.693245
2025-07-08,rwa_onchain_mcap_usd,23005468609.123333
2025-07-09,rwa_onchain_mcap_usd,23004283578.65342
2025-07-10,rwa_onchain_mcap_usd,22995475913.850174
2025-07-11,rwa_onchain_mcap_usd,23017745715.046932
2025-07-12,rwa_onchain_mcap_usd,23115536949.277023
2025-07-13,rwa_onchain_mcap_usd,23093149717.24044
2025-07-14,rwa_onchain_mcap_usd,23096904179.203865
2025-07-15,rwa_onchain_mcap_usd,23195414015.167286
2025-07-16,rwa_onchain_mcap_usd,23176164673.630707
2025-07-17,rwa_onchain_mcap_usd,23139446516.09413
