snapshot_date,month,universe_type,asset_class,asset_count,market_cap_usd,total_market_cap_usd,market_cap_share
2022-06-30,2022-06,clean_risk_top100,base_assets,8,604352697042.6885,728933237239.7894,0.8290919746383865
2022-06-30,2022-06,clean_risk_top100,risk_assets,92,124580540197.101,728933237239.7894,0.17090802536161354
2022-06-30,2022-06,ex_stable_top100,base_assets,8,604352697042.6885,738485986980.1956,0.8183671832609815
2022-06-30,2022-06,ex_stable_top100,lst_restaking,1,4467892660.285434,738485986980.1956,0.006050071008869735
2022-06-30,2022-06,ex_stable_top100,risk_assets,88,123300789294.08821,738485986980.1956,0.16696429108734712
2022-06-30,2022-06,ex_stable_top100,tokenized_commodities,2,1066187925.5700004,738485986980.1956,0.001443748350499971
2022-06-30,2022-06,ex_stable_top100,wrapped_assets,1,5298420057.563448,738485986980.1956,0.00717470629230171
2022-06-30,2022-06,full_top100,base_assets,8,604352697042.6885,885445791259.7147,0.6825405948148243
2022-06-30,2022-06,full_top100,lst_restaking,1,4467892660.285434,885445791259.7147,0.005045924555052668
2022-06-30,2022-06,full_top100,risk_assets,80,120533200584.85233,885445791259.7147,0.13612713705869103
2022-06-30,2022-06,full_top100,stablecoins,8,149727392988.7551,885445791259.7147,0.1690983168780321
2022-06-30,2022-06,full_top100,tokenized_commodities,2,1066187925.5700004,885445791259.7147,0.0012041255784311152
2022-06-30,2022-06,full_top100,wrapped_assets,1,5298420057.563448,885445791259.7147,0.005983901114968811
2022-07-31,2022-07,clean_risk_top100,base_assets,8,764207085575.9923,918444964339.6677,0.832066280776478
2022-07-31,2022-07,clean_risk_top100,risk_assets,92,154237878763.67538,918444964339.6677,0.16793371922352193
2022-07-31,2022-07,ex_stable_top100,base_assets,8,764207085575.9923,930451903922.4452,0.8213289503244332
2022-07-31,2022-07,ex_stable_top100,lst_restaking,1,7037492704.723047,930451903922.4452,0.007563521204111196
2022-07-31,2022-07,ex_stable_top100,risk_assets,88,152584708256.5522,930451903922.4452,0.16398989309744094
2022-07-31,2022-07,ex_stable_top100,tokenized_commodities,2,1023025639.0126649,930451903922.4452,0.0010994933050273343
2022-07-31,2022-07,ex_stable_top100,wrapped_assets,1,5599591746.164919,930451903922.4452,0.006018142068987216
2022-07-31,2022-07,full_top100,base_assets,8,764207085575.9923,1076118763833.6965,0.7101512502704515
2022-07-31,2022-07,full_top100,lst_restaking,1,7037492704.723047,1076118763833.6965,0.006539698908001405
2022-07-31,2022-07,full_top100,risk_assets,81,149481131461.31424,1076118763833.6965,0.1389076526542335
2022-07-31,2022-07,full_top100,stablecoins,8,149194037609.151,1076118763833.6965,0.1386408662531299
2022-07-31,2022-07,full_top100,tokenized_commodities,1,599424736.3510537,1076118763833.6965,0.0005570247044253648
2022-07-31,2022-07,full_top100,wrapped_assets,1,5599591746.164919,1076118763833.6965,0.005203507209758383
2022-08-31,2022-08,clean_risk_top100,base_assets,8,661343668726.705,797925579901.6484,0.8288287597049108
2022-08-31,2022-08,clean_risk_top100,risk_assets,92,136581911174.94345,797925579901.6484,0.17117124029508918
2022-08-31,2022-08,ex_stable_top100,base_assets,8,661343668726.705,808697096673.5743,0.8177890973604575
2022-08-31,2022-08,ex_stable_top100,lst_restaking,1,6380308544.950418,808697096673.5743,0.007889614753403513
2022-08-31,2022-08,ex_stable_top100,risk_assets,88,135076204363.71056,808697096673.5743,0.16702941672391491
2022-08-31,2022-08,ex_stable_top100,tokenized_commodities,2,992863819.480988,808697096673.5743,0.0012277326375536024
2022-08-31,2022-08,ex_stable_top100,wrapped_assets,1,4904051218.727379,808697096673.5743,0.006064138524670467
2022-08-31,2022-08,full_top100,base_assets,8,661343668726.705,955004571233.9319,0.6925031446417091
2022-08-31,2022-08,full_top100,lst_restaking,1,6380308544.950418,955004571233.9319,0.006680919376863944
2022-08-31,2022-08,full_top100,risk_assets,80,131931546476.0595,955004571233.9319,0.1381475549437369
2022-08-31,2022-08,full_top100,stablecoins,8,149452132448.00867,955004571233.9319,0.1564936304492304
2022-08-31,2022-08,full_top100,tokenized_commodities,2,992863819.480988,955004571233.9319,0.0010396430021252562
2022-08-31,2022-08,full_top100,wrapped_assets,1,4904051218.727379,955004571233.9319,0.005135107586334384
2022-09-30,2022-09,clean_risk_top100,base_assets,8,642443302833.7467,775880078338.6449,0.828018814723765
2022-09-30,2022-09,clean_risk_top100,risk_assets,92,133436775504.89821,775880078338.6449,0.171981185276235
2022-09-30,2022-09,ex_stable_top100,base_assets,8,642443302833.7467,785989386152.5931,0.8173689290875765
2022-09-30,2022-09,ex_stable_top100,lst_restaking,1,5844669275.477385,785989386152.5931,0.007436066413169976
2022-09-30,2022-09,ex_stable_top100,risk_assets,88,131982029873.36441,785989386152.5931,0.16791833604702294
2022-09-30,2022-09,ex_stable_top100,tokenized_commodities,2,924651734.06658,785989386152.5931,0.0011764175831848534
2022-09-30,2022-09,ex_stable_top100,wrapped_assets,1,4794732435.938108,785989386152.5931,0.006100250869045771
2022-09-30,2022-09,full_top100,base_assets,8,642443302833.7467,930382832278.5924,0.6905150015078679
2022-09-30,2022-09,full_top100,lst_restaking,1,5844669275.477385,930382832278.5924,0.006282004646585381
2022-09-30,2022-09,full_top100,risk_assets,80,128966357750.95828,930382832278.5924,0.13861644183084065
2022-09-30,2022-09,full_top100,stablecoins,8,147409118248.4054,930382832278.5924,0.15843920710293743
2022-09-30,2022-09,full_top100,tokenized_commodities,2,924651734.06658,930382832278.5924,0.0009938400645270115
2022-09-30,2022-09,full_top100,wrapped_assets,1,4794732435.938108,930382832278.5924,0.005153504847241615
2022-10-31,2022-10,clean_risk_top100,base_assets,8,696282026465.1293,845286382680.2169,0.8237232265085974
2022-10-31,2022-10,clean_risk_top100,risk_assets,92,149004356215.08768,845286382680.2169,0.17627677349140264
2022-10-31,2022-10,ex_stable_top100,base_assets,8,696282026465.1293,857096989264.685,0.8123725029794807
2022-10-31,2022-10,ex_stable_top100,lst_restaking,1,7325631469.486218,857096989264.685,0.008547027420748468
2022-10-31,2022-10,ex_stable_top100,risk_assets,88,147529288410.4475,857096989264.685,0.1721267140805323
2022-10-31,2022-10,ex_stable_top100,tokenized_commodities,2,908932570.5729535,857096989264.685,0.0010604780811944501
2022-10-31,2022-10,ex_stable_top100,wrapped_assets,1,5051110349.049092,857096989264.685,0.005893277438044097
2022-10-31,2022-10,full_top100,base_assets,8,696282026465.1293,997282380234.0983,0.6981794126370574
2022-10-31,2022-10,full_top100,lst_restaking,1,7325631469.486218,997282380234.0983,0.00734559400093545
2022-10-31,2022-10,full_top100,risk_assets,80,144376682506.98483,997282380234.0983,0.14477011262657064
2022-10-31,2022-10,full_top100,stablecoins,9,143748832879.75314,997282380234.0983,0.14414055209318957
2022-10-31,2022-10,full_top100,tokenized_commodities,1,498096563.6957284,997282380234.0983,0.0004994538894578757
2022-10-31,2022-10,full_top100,wrapped_assets,1,5051110349.049092,997282380234.0983,0.0050648747527890885
2022-11-30,2022-11,clean_risk_top100,base_assets,8,554635412877.917,675615139627.668,0.8209339612839005
2022-11-30,2022-11,clean_risk_top100,risk_assets,92,120979726749.75096,675615139627.668,0.1790660387160995
2022-11-30,2022-11,ex_stable_top100,base_assets,8,554635412877.917,684650543653.2393,0.810100010902537
2022-11-30,2022-11,ex_stable_top100,lst_restaking,1,5743891707.850835,684650543653.2393,0.008389523328502594
2022-11-30,2022-11,ex_stable_top100,risk_assets,88,119836572562.46101,684650543653.2393,0.1750331956548561
2022-11-30,2022-11,ex_stable_top100,tokenized_commodities,2,896256020.1121138,684650543653.2393,0.0013090707783999778
2022-11-30,2022-11,ex_stable_top100,wrapped_assets,1,3538410484.8982654,684650543653.2393,0.005168199335704309
2022-11-30,2022-11,full_top100,base_assets,8,554635412877.917,821613394418.2904,0.6750564397390378
2022-11-30,2022-11,full_top100,lst_restaking,1,5743891707.850835,821613394418.2904,0.006990990832029414
2022-11-30,2022-11,full_top100,risk_assets,79,117102889365.48616,821613394418.2904,0.14252797016338328
2022-11-30,2022-11,full_top100,stablecoins,9,139696533962.026,821613394418.2904,0.17002708927467328
2022-11-30,2022-11,full_top100,tokenized_commodities,2,896256020.1121138,821613394418.2904,0.001090848842291174
2022-11-30,2022-11,full_top100,wrapped_assets,1,3538410484.8982654,821613394418.2904,0.004306661148584964
2022-12-31,2022-12,clean_risk_top100,base_assets,8,540194267050.6232,645315141913.2069,0.8371014903649632
2022-12-31,2022-12,clean_risk_top100,risk_assets,92,105120874862.58371,645315141913.2069,0.16289850963503685
2022-12-31,2022-12,ex_stable_top100,base_assets,8,540194267050.6232,654102977561.2499,0.8258550802882405
2022-12-31,2022-12,ex_stable_top100,lst_restaking,1,5736374003.576525,654102977561.2499,0.008769833191960013
2022-12-31,2022-12,ex_stable_top100,risk_assets,88,104195807275.9818,654102977561.2499,0.15929572383917937
2022-12-31,2022-12,ex_stable_top100,tokenized_commodities,2,934681188.076792,654102977561.2499,0.0014289511287070527
2022-12-31,2022-12,ex_stable_top100,wrapped_assets,1,3041848042.9915824,654102977561.2499,0.004650411551913086
2022-12-31,2022-12,full_top100,base_assets,8,540194267050.6232,787906707006.8738,0.6856068900628238
2022-12-31,2022-12,full_top100,lst_restaking,1,5736374003.576525,787906707006.8738,0.007280524397828841
2022-12-31,2022-12,full_top100,risk_assets,79,101942722135.20392,787906707006.8738,0.12938425479644325
2022-12-31,2022-12,full_top100,stablecoins,9,136056814586.4018,787906707006.8738,0.17268137633103664
2022-12-31,2022-12,full_top100,tokenized_commodities,2,934681188.076792,787906707006.8738,0.0011862840863831328
2022-12-31,2022-12,full_top100,wrapped_assets,1,3041848042.9915824,787906707006.8738,0.003860670325484417
2023-01-31,2023-01,clean_risk_top100,base_assets,8,721087737918.5376,868793408108.2024,0.8299875795428814
2023-01-31,2023-01,clean_risk_top100,risk_assets,92,147705670189.66486,868793408108.2024,0.17001242045711873
2023-01-31,2023-01,ex_stable_top100,base_assets,8,721087737918.5376,880159275972.2216,0.8192695999505613
2023-01-31,2023-01,ex_stable_top100,lst_restaking,1,7839174121.803632,880159275972.2216,0.008906540368099286
2023-01-31,2023-01,ex_stable_top100,risk_assets,88,146234554897.30466,880159275972.2216,0.16614555897939537
2023-01-31,2023-01,ex_stable_top100,tokenized_commodities,2,982878418.580976,880159275972.2216,0.001116705175316469
2023-01-31,2023-01,ex_stable_top100,wrapped_assets,1,4014930615.9946985,880159275972.2216,0.0045615955266276285
2023-01-31,2023-01,full_top100,base_assets,8,721087737918.5376,1011847458922.495,0.7126447090022995
2023-01-31,2023-01,full_top100,lst_restaking,1,7839174121.803632,1011847458922.495,0.007747387269373074
2023-01-31,2023-01,full_top100,risk_assets,79,142751187053.97443,1011847458922.495,0.14107975050506977
2023-01-31,2023-01,full_top100,stablecoins,9,135171550793.6037,1011847458922.495,0.13358886223576266
2023-01-31,2023-01,full_top100,tokenized_commodities,2,982878418.580976,1011847458922.495,0.000971370150622933
2023-01-31,2023-01,full_top100,wrapped_assets,1,4014930615.9946985,1011847458922.495,0.003967920836872143
2023-02-28,2023-02,clean_risk_top100,base_assets,8,749663943374.1309,911001430402.3103,0.8229009509272333
2023-02-28,2023-02,clean_risk_top100,risk_assets,92,161337487028.1794,911001430402.3103,0.1770990490727667
2023-02-28,2023-02,ex_stable_top100,base_assets,8,749663943374.1309,923268446323.8795,0.8119674687887593
2023-02-28,2023-02,ex_stable_top100,lst_restaking,1,9213179805.434076,923268446323.8795,0.0099788743372717
2023-02-28,2023-02,ex_stable_top100,risk_assets,88,159620264514.9305,923268446323.8795,0.17288608221203766
2023-02-28,2023-02,ex_stable_top100,tokenized_commodities,2,901945879.7068291,923268446323.8795,0.000976905344591869
2023-02-28,2023-02,ex_stable_top100,wrapped_assets,1,3869112749.67724,923268446323.8795,0.004190669317339551
2023-02-28,2023-02,full_top100,base_assets,8,749663943374.1309,1052055386069.9713,0.7125707955115885
2023-02-28,2023-02,full_top100,lst_restaking,1,9213179805.434076,1052055386069.9713,0.008757314422247838
2023-02-28,2023-02,full_top100,risk_assets,81,156424610659.53662,1052055386069.9713,0.14868476767546623
2023-02-28,2023-02,full_top100,stablecoins,9,132884539481.19246,1052055386069.9713,0.1263094521834941
2023-02-28,2023-02,full_top100,wrapped_assets,1,3869112749.67724,1052055386069.9713,0.0036776702072032438
2023-03-31,2023-03,clean_risk_top100,base_assets,8,866858102495.5017,1006271550454.2604,0.8614554412317198
2023-03-31,2023-03,clean_risk_top100,risk_assets,92,139413447958.7587,1006271550454.2604,0.13854455876828017
2023-03-31,2023-03,ex_stable_top100,base_assets,8,866858102495.5017,1020475938034.9553,0.8494645196286915
2023-03-31,2023-03,ex_stable_top100,lst_restaking,2,10936632758.316792,1020475938034.9553,0.010717188275283144
2023-03-31,2023-03,ex_stable_top100,risk_assets,87,137465561838.50714,1020475938034.9553,0.13470730344040546
2023-03-31,2023-03,ex_stable_top100,tokenized_commodities,2,997765621.5145545,1020475938034.9553,0.000977745367946517
2023-03-31,2023-03,ex_stable_top100,wrapped_assets,1,4217875321.115117,1020475938034.9553,0.0041332432876733235
2023-03-31,2023-03,full_top100,base_assets,8,866858102495.5017,1146539719518.291,0.756064607041878
2023-03-31,2023-03,full_top100,lst_restaking,1,10521015669.528986,1146539719518.291,0.009176320270831352
2023-03-31,2023-03,full_top100,risk_assets,80,134596255428.08136,1146539719518.291,0.11739345191166237
2023-03-31,2023-03,full_top100,stablecoins,8,129348704982.54922,1146539719518.291,0.11281659307615963
2023-03-31,2023-03,full_top100,tokenized_commodities,2,997765621.5145545,1146539719518.291,0.0008702407814827011
2023-03-31,2023-03,full_top100,wrapped_assets,1,4217875321.115117,1146539719518.291,0.0036787869179859046
2023-04-30,2023-04,clean_risk_top100,base_assets,8,903386775724.0688,1044497685077.9319,0.8649006968901664
2023-04-30,2023-04,clean_risk_top100,risk_assets,92,141110909353.86307,1044497685077.9319,0.13509930310983362
2023-04-30,2023-04,ex_stable_top100,base_assets,8,903386775724.0688,1060437931608.811,0.8518997187827139
2023-04-30,2023-04,ex_stable_top100,lst_restaking,2,12352049651.942225,1060437931608.811,0.011648064713417682
2023-04-30,2023-04,ex_stable_top100,risk_assets,87,139188448815.0749,1060437931608.811,0.13125563002438945
2023-04-30,2023-04,ex_stable_top100,tokenized_commodities,2,1011584950.8348808,1060437931608.811,0.0009539313152446231
2023-04-30,2023-04,ex_stable_top100,wrapped_assets,1,4499072466.890227,1060437931608.811,0.0042426551642344565
2023-04-30,2023-04,full_top100,base_assets,8,903386775724.0688,1184649987952.4558,0.762576950923267
2023-04-30,2023-04,full_top100,lst_restaking,2,12352049651.942225,1184649987952.4558,0.01042675032926093
2023-04-30,2023-04,full_top100,risk_assets,79,135848714292.11594,1184649987952.4558,0.11467413638936197
2023-04-30,2023-04,full_top100,stablecoins,8,127551790866.60373,1184649987952.4558,0.10767044457330703
2023-04-30,2023-04,full_top100,tokenized_commodities,2,1011584950.8348808,1184649987952.4558,0.000853910404864225
2023-04-30,2023-04,full_top100,wrapped_assets,1,4499072466.890227,1184649987952.4558,0.0037978073799387834
2023-05-31,2023-05,clean_risk_top100,base_assets,8,872461630873.4419,1002266840324.3032,0.8704883727283043
2023-05-31,2023-05,clean_risk_top100,risk_assets,92,129805209450.86134,1002266840324.3032,0.12951162727169574
2023-05-31,2023-05,ex_stable_top100,base_assets,8,872461630873.4419,1019768685406.8367,0.8555485605300513
2023-05-31,2023-05,ex_stable_top100,lst_restaking,2,13888907613.931355,1019768685406.8367,0.01361966474621681
2023-05-31,2023-05,ex_stable_top100,risk_assets,87,128079393175.88748,1019768685406.8367,0.12559651517911655
2023-05-31,2023-05,ex_stable_top100,tokenized_commodities,2,1001242939.3635877,1019768685406.8367,0.0009818333840719397
2023-05-31,2023-05,ex_stable_top100,wrapped_assets,1,4337510804.212408,1019768685406.8367,0.0042534261605434165
2023-05-31,2023-05,full_top100,base_assets,8,872461630873.4419,1143131380709.229,0.7632207859888717
2023-05-31,2023-05,full_top100,lst_restaking,2,13888907613.931355,1143131380709.229,0.012149878700131832
2023-05-31,2023-05,full_top100,risk_assets,79,125052553027.87688,1143131380709.229,0.10939473374468205
2023-05-31,2023-05,full_top100,stablecoins,8,126389535450.40292,1143131380709.229,0.1105643127144209
2023-05-31,2023-05,full_top100,tokenized_commodities,2,1001242939.3635877,1143131380709.229,0.000875877398048849
2023-05-31,2023-05,full_top100,wrapped_assets,1,4337510804.212408,1143131380709.229,0.003794411453844703
2023-06-30,2023-06,clean_risk_top100,base_assets,8,900083689327.2592,1019082656391.7533,0.8832293275544189
2023-06-30,2023-06,clean_risk_top100,risk_assets,92,118998967064.49419,1019082656391.7533,0.11677067244558119
2023-06-30,2023-06,ex_stable_top100,base_assets,8,900083689327.2592,1038110199809.4625,0.8670405988617228
2023-06-30,2023-06,ex_stable_top100,lst_restaking,2,14746716503.313337,1038110199809.4625,0.014205347858079025
2023-06-30,2023-06,ex_stable_top100,risk_assets,87,117531698718.93338,1038110199809.4625,0.11321697709983532
2023-06-30,2023-06,ex_stable_top100,tokenized_commodities,2,952073794.2614235,1038110199809.4625,0.0009171220882293321
2023-06-30,2023-06,ex_stable_top100,wrapped_assets,1,4796021465.695171,1038110199809.4625,0.004619954092133422
2023-06-30,2023-06,full_top100,base_assets,8,900083689327.2592,1160599089590.533,0.7755336854906673
2023-06-30,2023-06,full_top100,lst_restaking,2,14746716503.313337,1160599089590.533,0.012706124479656517
2023-06-30,2023-06,full_top100,risk_assets,79,114802063618.05043,1160599089590.533,0.09891621029838422
2023-06-30,2023-06,full_top100,stablecoins,8,125218524881.9534,1160599089590.533,0.10789128304945624
2023-06-30,2023-06,full_top100,tokenized_commodities,2,952073794.2614235,1160599089590.533,0.0008203296063219569
