date,btc_etf_cumulative_flow_usd,eth_etf_cumulative_flow_usd,btc_mcap_lag1,eth_mcap_lag1,btc_cum_flow_to_lag_mcap,eth_cum_flow_to_lag_mcap
2021-12-10,0.0,0.0,899012043569.9849,484128088211.5841,0.0,0.0
2021-12-11,0.0,0.0,891423277469.5338,459720495010.0654,0.0,0.0
2021-12-12,0.0,0.0,933923863792.4456,482342287473.1201,0.0,0.0
2021-12-13,0.0,0.0,946786523493.3842,487273516571.3847,0.0,0.0
2021-12-14,0.0,0.0,883223823129.3041,446185997875.7212,0.0,0.0
2021-12-15,0.0,0.0,913627340821.4618,454999485084.9225,0.0,0.0
2021-12-16,0.0,0.0,924204090636.6049,474231296317.7705,0.0,0.0
2021-12-17,0.0,0.0,900561746100.7731,466802231466.8292,0.0,0.0
2021-12-18,0.0,0.0,872435846959.6427,457160217637.17865,0.0,0.0
2021-12-19,0.0,0.0,885890567281.3605,467310821464.7206,0.0,0.0
2021-12-20,0.0,0.0,882790426389.6196,463037540483.2341,0.0,0.0
2021-12-21,0.0,0.0,887149070897.3822,465472021521.512,0.0,0.0
2021-12-22,0.0,0.0,924809602064.7616,473799232707.3595,0.0,0.0
2021-12-23,0.0,0.0,919075214022.5736,469639283919.1752,0.0,0.0
2021-12-24,0.0,0.0,961481189998.4484,485322451336.6059,0.0,0.0
2021-12-25,0.0,0.0,961424194836.422,477838848693.15,0.0,0.0
2021-12-26,0.0,0.0,953676756095.4076,483449891396.2899,0.0,0.0
2021-12-27,0.0,0.0,960703815914.029,479765234129.98114,0.0,0.0
2021-12-28,0.0,0.0,959209991340.5012,476642314985.1755,0.0,0.0
2021-12-29,0.0,0.0,899369131477.769,447726841652.1561,0.0,0.0
2021-12-30,0.0,0.0,878929264083.4297,428412386699.1175,0.0,0.0
2021-12-31,0.0,0.0,891376399223.7318,437859715512.138,0.0,0.0
2022-01-01,0.0,0.0,873882850638.9781,433922631735.3712,0.0,0.0
2022-01-02,0.0,0.0,902986286136.182,444582496987.3437,0.0,0.0
2022-01-03,0.0,0.0,894834509349.57,452067097309.8064,0.0,0.0
2022-01-04,0.0,0.0,878832771316.3961,444587711947.22186,0.0,0.0
2022-01-05,0.0,0.0,866987210225.6154,446845173194.366,0.0,0.0
2022-01-06,0.0,0.0,822104311585.985,417900842842.3948,0.0,0.0
2022-01-07,0.0,0.0,815154670287.5619,402170956621.80914,0.0,0.0
2022-01-08,0.0,0.0,786451950375.9885,377622408248.5776,0.0,0.0
2022-01-09,0.0,0.0,788818071931.9937,363750843960.84906,0.0,0.0
2022-01-10,0.0,0.0,792331074679.7318,372114537028.7467,0.0,0.0
2022-01-11,0.0,0.0,791572052329.6342,364011146841.4175,0.0,0.0
2022-01-12,0.0,0.0,808885772714.3601,382569380744.72095,0.0,0.0
2022-01-13,0.0,0.0,831295834365.9093,398227226424.8045,0.0,0.0
2022-01-14,0.0,0.0,805949204957.904,382782727572.1741,0.0,0.0
2022-01-15,0.0,0.0,815531329237.4321,390700471079.8092,0.0,0.0
2022-01-16,0.0,0.0,815882724497.7178,392880318857.26337,0.0,0.0
2022-01-17,0.0,0.0,815828234144.0316,395333358723.0881,0.0,0.0
2022-01-18,0.0,0.0,799306329435.0065,379101889479.9117,0.0,0.0
2022-01-19,0.0,0.0,802146490905.2369,373216386100.22485,0.0,0.0
2022-01-20,0.0,0.0,789058997663.7748,364242703461.1784,0.0,0.0
2022-01-21,0.0,0.0,770351404978.961,354430992892.2622,0.0,0.0
2022-01-22,0.0,0.0,690390859749.26,303327156306.24774,0.0,0.0
2022-01-23,0.0,0.0,664291604822.014,284858557798.3917,0.0,0.0
2022-01-24,0.0,0.0,686362789091.7542,299772646504.0597,0.0,0.0
2022-01-25,0.0,0.0,694788155525.7968,288214627547.4018,0.0,0.0
2022-01-26,0.0,0.0,700433947392.7192,290546040997.4698,0.0,0.0
2022-01-27,0.0,0.0,697659247319.0232,291028919791.1601,0.0,0.0
2022-01-28,0.0,0.0,704294879652.3002,286408152226.0202,0.0,0.0
2022-01-29,0.0,0.0,714881178454.2042,300727273191.8972,0.0,0.0
2022-01-30,0.0,0.0,723264569088.8376,307331253710.54504,0.0,0.0
2022-01-31,0.0,0.0,718177892245.2709,307412306288.3126,0.0,0.0
2022-02-01,0.0,0.0,729149543136.7295,317608671627.1287,0.0,0.0
2022-02-02,0.0,0.0,733547568639.9456,329428793101.27155,0.0,0.0
2022-02-03,0.0,0.0,699506797951.3258,316772861400.40967,0.0,0.0
2022-02-04,0.0,0.0,707528879508.3241,318552265475.80334,0.0,0.0
2022-02-05,0.0,0.0,788196820710.201,353955949082.7428,0.0,0.0
2022-02-06,0.0,0.0,784832875689.6117,356200169885.2363,0.0,0.0
2022-02-07,0.0,0.0,803697444737.1013,361171196567.7965,0.0,0.0
2022-02-08,0.0,0.0,831428655026.6455,371172654945.8858,0.0,0.0
2022-02-09,0.0,0.0,835462363956.2812,368516858385.4717,0.0,0.0
2022-02-10,0.0,0.0,841829658875.3894,383591047902.7607,0.0,0.0
2022-02-11,0.0,0.0,825032788987.7488,363293691922.0601,0.0,0.0
2022-02-12,0.0,0.0,803614867993.6299,346135178087.9253,0.0,0.0
2022-02-13,0.0,0.0,800804647082.3677,345132363699.1948,0.0,0.0
2022-02-14,0.0,0.0,797614639896.3859,339491708614.6621,0.0,0.0
2022-02-15,0.0,0.0,806787570121.784,346417703215.00195,0.0,0.0
2022-02-16,0.0,0.0,845126678403.366,376598841873.4421,0.0,0.0
2022-02-17,0.0,0.0,832336220710.9739,369323229438.49097,0.0,0.0
2022-02-18,0.0,0.0,768717087252.6674,342078189334.8665,0.0,0.0
2022-02-19,0.0,0.0,758229687123.398,328749895550.31146,0.0,0.0
2022-02-20,0.0,0.0,760538291466.6196,326941389186.5234,0.0,0.0
2022-02-21,0.0,0.0,728132738135.4702,310130805774.6203,0.0,0.0
2022-02-22,0.0,0.0,702334592633.975,303866004023.78613,0.0,0.0
2022-02-23,0.0,0.0,725489448020.089,311950246209.105,0.0,0.0
2022-02-24,0.0,0.0,706985248965.3523,305316638391.3755,0.0,0.0
2022-02-25,0.0,0.0,727635209006.3865,307352903035.2571,0.0,0.0
2022-02-26,0.0,0.0,744350244371.1368,327511900986.5829,0.0,0.0
2022-02-27,0.0,0.0,741878306130.8915,328687255639.5323,0.0,0.0
2022-02-28,0.0,0.0,715526765387.4674,309592259120.94434,0.0,0.0
2022-03-01,0.0,0.0,819265890238.9749,345764124636.3214,0.0,0.0
2022-03-02,0.0,0.0,843090131709.5969,352309535094.96185,0.0,0.0
2022-03-03,0.0,0.0,833091812240.1335,348892002661.8505,0.0,0.0
2022-03-04,0.0,0.0,805827535646.6597,335444548341.8793,0.0,0.0
2022-03-05,0.0,0.0,743029579577.479,310404768252.2541,0.0,0.0
2022-03-06,0.0,0.0,747798061633.2853,315548334125.6542,0.0,0.0
2022-03-07,0.0,0.0,729037954594.7985,302002547903.56915,0.0,0.0
2022-03-08,0.0,0.0,721165616924.9264,295001436711.6067,0.0,0.0
2022-03-09,0.0,0.0,735204649287.8802,305075686187.41925,0.0,0.0
2022-03-10,0.0,0.0,796247799602.846,323012241266.759,0.0,0.0
2022-03-11,0.0,0.0,748508067371.1423,308809249766.3458,0.0,0.0
2022-03-12,0.0,0.0,735226750329.0382,302834026641.014,0.0,0.0
2022-03-13,0.0,0.0,736652465548.6208,304252345097.8554,0.0,0.0
2022-03-14,0.0,0.0,717260817423.1443,298020956519.572,0.0,0.0
2022-03-15,0.0,0.0,753226784770.5564,306846115790.71906,0.0,0.0
2022-03-16,0.0,0.0,746060416474.0398,310305199503.5632,0.0,0.0
2022-03-17,0.0,0.0,780863830653.3712,328796702340.91925,0.0,0.0
2022-03-18,0.0,0.0,777303674415.2303,333464284579.493,0.0,0.0
2022-03-19,0.0,0.0,793192767024.5371,348399264007.08746,0.0,0.0
2022-03-20,0.0,0.0,801789706253.7219,349948540117.31647,0.0,0.0
2022-03-21,0.0,0.0,783908862649.328,339325195001.1985,0.0,0.0
2022-03-22,0.0,0.0,779016691989.2183,342742246711.04266,0.0,0.0
2022-03-23,0.0,0.0,804817567803.2769,352190054320.50964,0.0,0.0
2022-03-24,0.0,0.0,814715414485.1534,360148721157.6843,0.0,0.0
2022-03-25,0.0,0.0,835816124151.5862,369010732142.6307,0.0,0.0
2022-03-26,0.0,0.0,842025078651.2473,368085952716.1379,0.0,0.0
2022-03-27,0.0,0.0,845932648745.6025,373180824586.88696,0.0,0.0
2022-03-28,0.0,0.0,889904412125.5972,391050105997.2919,0.0,0.0
2022-03-29,0.0,0.0,895601021526.6571,395495872381.7416,0.0,0.0
2022-03-30,0.0,0.0,901452904184.4186,403557468539.5907,0.0,0.0
2022-03-31,0.0,0.0,894394175111.2694,401798818263.7215,0.0,0.0
2022-04-01,0.0,0.0,864947623390.2316,389499676800.8831,0.0,0.0
2022-04-02,0.0,0.0,879703518975.3899,410157908067.936,0.0,0.0
2022-04-03,0.0,0.0,870793417818.5426,408835215506.585,0.0,0.0
2022-04-04,0.0,0.0,881856865884.11,417997559931.5552,0.0,0.0
2022-04-05,0.0,0.0,885476347110.0544,417850354493.82056,0.0,0.0
2022-04-06,0.0,0.0,864734160257.6222,404452903711.6777,0.0,0.0
2022-04-07,0.0,0.0,820565190671.3043,376136538757.19806,0.0,0.0
2022-04-08,0.0,0.0,825650844677.1835,383128641901.8784,0.0,0.0
2022-04-09,0.0,0.0,803222085291.6653,379087145171.5632,0.0,0.0
2022-04-10,0.0,0.0,812980149156.3384,387004018321.2759,0.0,0.0
2022-04-11,0.0,0.0,801682524269.5048,380473947078.42426,0.0,0.0
2022-04-12,0.0,0.0,751515191919.1693,353881822820.27563,0.0,0.0
2022-04-13,0.0,0.0,761941630811.9062,359657965914.9618,0.0,0.0
2022-04-14,0.0,0.0,782336941622.1365,370447076069.2211,0.0,0.0
2022-04-15,0.0,0.0,759414603387.3145,358946057708.07324,0.0,0.0
2022-04-16,0.0,0.0,770883794500.5936,361145458870.3788,0.0,0.0
2022-04-17,0.0,0.0,767904390679.5793,363561364897.5665,0.0,0.0
2022-04-18,0.0,0.0,754676872372.3038,354991635542.72064,0.0,0.0
2022-04-19,0.0,0.0,776045219810.8732,363225078554.95593,0.0,0.0
2022-04-20,0.0,0.0,789230321839.2349,368727603374.121,0.0,0.0
2022-04-21,0.0,0.0,786741961456.3314,365696331206.069,0.0,0.0
2022-04-22,0.0,0.0,770026906629.0865,354745048226.242,0.0,0.0
2022-04-23,0.0,0.0,755231176184.1464,352188910934.03766,0.0,0.0
2022-04-24,0.0,0.0,750378951452.5474,348755430514.3099,0.0,0.0
2022-04-25,0.0,0.0,750613279428.1262,347416883241.7499,0.0,0.0
2022-04-26,0.0,0.0,769232109412.7955,357637158242.65625,0.0,0.0
2022-04-27,0.0,0.0,725006509281.6324,334095843501.8703,0.0,0.0
2022-04-28,0.0,0.0,746560345079.2498,343664732295.7904,0.0,0.0
2022-04-29,0.0,0.0,756151465942.5061,349264841585.4044,0.0,0.0
2022-04-30,0.0,0.0,734270303791.633,335083047453.2852,0.0,0.0
2022-05-01,0.0,0.0,716109477593.278,324381303564.8851,0.0,0.0
2022-05-02,0.0,0.0,732024373801.0659,335896818484.6444,0.0,0.0
2022-05-03,0.0,0.0,732852582901.8735,339669377738.93896,0.0,0.0
2022-05-04,0.0,0.0,717871282861.9048,330671479801.09784,0.0,0.0
2022-05-05,0.0,0.0,755099376035.5513,349674038092.0411,0.0,0.0
2022-05-06,0.0,0.0,695506400623.9341,326798521994.2887,0.0,0.0
2022-05-07,0.0,0.0,685226335960.3942,320271119939.7716,0.0,0.0
2022-05-08,0.0,0.0,675040319682.5934,313508310253.57574,0.0,0.0
2022-05-09,0.0,0.0,647906888039.7653,299747596168.36914,0.0,0.0
2022-05-10,0.0,0.0,572656850350.8716,265226431312.17017,0.0,0.0
2022-05-11,0.0,0.0,590261676319.8455,278594770577.3262,0.0,0.0
2022-05-12,0.0,0.0,551660806401.0177,247124450111.3097,0.0,0.0
2022-05-13,0.0,0.0,551305836501.6644,232625962844.20187,0.0,0.0
2022-05-14,0.0,0.0,556679574533.4644,238714231336.8,0.0,0.0
2022-05-15,0.0,0.0,572074784294.1189,244370409694.79428,0.0,0.0
2022-05-16,0.0,0.0,595863026210.1896,255107892902.4589,0.0,0.0
2022-05-17,0.0,0.0,568224862861.7391,240513363932.46048,0.0,0.0
2022-05-18,0.0,0.0,579148530834.7247,248621808191.03287,0.0,0.0
2022-05-19,0.0,0.0,546100909353.56,227674879493.5464,0.0,0.0
2022-05-20,0.0,0.0,577009567559.6633,240339347497.0483,0.0,0.0
2022-05-21,0.0,0.0,555483401045.003,233052942027.109,0.0,0.0
2022-05-22,0.0,0.0,560284467431.9252,234993235103.07465,0.0,0.0
2022-05-23,0.0,0.0,576688741188.3859,243238810049.2433,0.0,0.0
2022-05-24,0.0,0.0,553895762779.5847,234814625709.2411,0.0,0.0
2022-05-25,0.0,0.0,564257696108.5631,235585323030.32547,0.0,0.0
2022-05-26,0.0,0.0,562333155522.8169,231288229638.91,0.0,0.0
2022-05-27,0.0,0.0,555734504039.407,213344756936.22305,0.0,0.0
2022-05-28,0.0,0.0,544932131769.53394,205675712072.96933,0.0,0.0
2022-05-29,0.0,0.0,552785427399.32,213491379138.71405,0.0,0.0
2022-05-30,0.0,0.0,561273487763.5826,216097743159.6295,0.0,0.0
2022-05-31,0.0,0.0,604528388029.0972,238226641590.65897,0.0,0.0
2022-06-01,0.0,0.0,606095297909.0394,231556808240.5788,0.0,0.0
2022-06-02,0.0,0.0,567860326027.5104,216794495422.9568,0.0,0.0
2022-06-03,0.0,0.0,580542457311.4781,218742478894.7028,0.0,0.0
2022-06-04,0.0,0.0,565495060397.8859,211476313822.9413,0.0,0.0
2022-06-05,0.0,0.0,568704811485.8489,215028164254.05377,0.0,0.0
2022-06-06,0.0,0.0,569817556469.7942,215240893268.0364,0.0,0.0
2022-06-07,0.0,0.0,597535517119.6543,221665224868.61505,0.0,0.0
2022-06-08,0.0,0.0,593269298575.8353,216322926239.2044,0.0,0.0
2022-06-09,0.0,0.0,575867024167.7834,213814626276.5821,0.0,0.0
2022-06-10,0.0,0.0,573458281992.7562,213220777496.28223,0.0,0.0
2022-06-11,0.0,0.0,554151089385.5647,198210174546.643,0.0,0.0
2022-06-12,0.0,0.0,541294854770.7297,182693038450.9752,0.0,0.0
2022-06-13,0.0,0.0,506487894729.9313,171087204686.58185,0.0,0.0
2022-06-14,0.0,0.0,427995348780.46765,144170793411.57974,0.0,0.0
2022-06-15,0.0,0.0,421688931804.8248,144153656191.98874,0.0,0.0
2022-06-16,0.0,0.0,430099861114.0844,147596880448.04242,0.0,0.0
2022-06-17,0.0,0.0,388485396311.4921,127375604340.38072,0.0,0.0
2022-06-18,0.0,0.0,389812031303.6246,129566874369.83817,0.0,0.0
2022-06-19,0.0,0.0,361317323689.7832,118641275252.7153,0.0,0.0
2022-06-20,0.0,0.0,391840989215.81946,134557195590.81676,0.0,0.0
2022-06-21,0.0,0.0,391979652342.0909,134583348000.2932,0.0,0.0
2022-06-22,0.0,0.0,394832783565.6704,134332040446.10477,0.0,0.0
2022-06-23,0.0,0.0,380851981423.03217,125266890488.06122,0.0,0.0
2022-06-24,0.0,0.0,402462987384.5206,136609345624.69296,0.0,0.0
2022-06-25,0.0,0.0,404846505096.5744,146234931589.73044,0.0,0.0
2022-06-26,0.0,0.0,409663663784.1593,148280902731.2946,0.0,0.0
2022-06-27,0.0,0.0,401159249563.3656,143021141810.55292,0.0,0.0
2022-06-28,0.0,0.0,395298984791.7696,142308115051.74026,0.0,0.0
2022-06-29,0.0,0.0,386573698555.433,136567934595.4482,0.0,0.0
2022-06-30,0.0,0.0,383475927136.2873,131310145352.97227,0.0,0.0
2022-07-01,0.0,0.0,380871081450.9641,127867928575.20885,0.0,0.0
2022-07-02,0.0,0.0,367421020397.1044,126479958087.6007,0.0,0.0
2022-07-03,0.0,0.0,366903170586.91113,127375452566.31496,0.0,0.0
2022-07-04,0.0,0.0,368357294540.0859,128325850429.95148,0.0,0.0
2022-07-05,0.0,0.0,385787844469.56287,137456560249.02942,0.0,0.0
2022-07-06,0.0,0.0,384708828292.25073,135270158725.28365,0.0,0.0
2022-07-07,0.0,0.0,392146362739.568,141762926631.98828,0.0,0.0
2022-07-08,0.0,0.0,412483348337.3581,147878180117.69537,0.0,0.0
2022-07-09,0.0,0.0,412013918375.3829,145133588094.84827,0.0,0.0
2022-07-10,0.0,0.0,411973210027.8457,145496691080.92426,0.0,0.0
2022-07-11,0.0,0.0,398143728032.6208,139734518114.6202,0.0,0.0
2022-07-12,0.0,0.0,380871219424.5809,131091042151.08669,0.0,0.0
2022-07-13,0.0,0.0,368651173970.6197,124149962679.83765,0.0,0.0
2022-07-14,0.0,0.0,385995867473.6531,133319407237.59096,0.0,0.0
2022-07-15,0.0,0.0,392972081478.70544,142769894263.78616,0.0,0.0
2022-07-16,0.0,0.0,397644418817.0242,147338485048.36807,0.0,0.0
2022-07-17,0.0,0.0,404661482150.7647,162286824794.56445,0.0,0.0
2022-07-18,0.0,0.0,397092830261.95807,160226228748.41846,0.0,0.0
2022-07-19,0.0,0.0,428344566346.449,189283300091.6203,0.0,0.0
2022-07-20,0.0,0.0,446813755717.5015,184682568930.9553,0.0,0.0
2022-07-21,0.0,0.0,443575877111.25305,182250573535.11465,0.0,0.0
2022-07-22,0.0,0.0,442206777789.5823,188720430390.59613,0.0,0.0
2022-07-23,0.0,0.0,433299995000.2845,183938290905.3446,0.0,0.0
2022-07-24,0.0,0.0,428841648996.392,185567532247.6109,0.0,0.0
2022-07-25,0.0,0.0,431409171985.5176,191472001344.5174,0.0,0.0
2022-07-26,0.0,0.0,407112270075.6957,172617931806.13397,0.0,0.0
2022-07-27,0.0,0.0,406103076256.0254,173688536650.6752,0.0,0.0
2022-07-28,0.0,0.0,438669827229.66864,196134600696.54013,0.0,0.0
2022-07-29,0.0,0.0,455651885995.7878,206757398206.99344,0.0,0.0
2022-07-30,0.0,0.0,454387108184.9158,206453413672.14465,0.0,0.0
2022-07-31,0.0,0.0,451879808039.6184,203520770560.0821,0.0,0.0
2022-08-01,0.0,0.0,445196846989.7331,201265625753.1909,0.0,0.0
2022-08-02,0.0,0.0,444643237261.2168,195520733701.58185,0.0,0.0
2022-08-03,0.0,0.0,439352163873.5603,195614316090.94992,0.0,0.0
2022-08-04,0.0,0.0,436195764116.7909,194144276304.0689,0.0,0.0
2022-08-05,0.0,0.0,432415448229.6715,192918316701.35983,0.0,0.0
2022-08-06,0.0,0.0,445666365992.5486,208354900906.89093,0.0,0.0
2022-08-07,0.0,0.0,438770427094.9168,202875757125.772,0.0,0.0
2022-08-08,0.0,0.0,443064929714.3375,204072140334.6616,0.0,0.0
2022-08-09,0.0,0.0,455225737826.2911,213333609185.3737,0.0,0.0
2022-08-10,0.0,0.0,442643264887.71216,204436367163.6376,0.0,0.0
2022-08-11,0.0,0.0,458110644098.0226,222595718424.8368,0.0,0.0
2022-08-12,0.0,0.0,457890731552.09247,225839964582.708,0.0,0.0
2022-08-13,0.0,0.0,466783707501.9093,235275915207.5205,0.0,0.0
2022-08-14,0.0,0.0,467527070043.05273,238300151812.6632,0.0,0.0
2022-08-15,0.0,0.0,464858658770.5839,232488012859.5189,0.0,0.0
2022-08-16,0.0,0.0,460841547932.1296,228146988373.4772,0.0,0.0
2022-08-17,0.0,0.0,456266731261.4373,225461712423.2593,0.0,0.0
2022-08-18,0.0,0.0,446439367314.2165,220348189684.6076,0.0,0.0
2022-08-19,0.0,0.0,443552422156.1682,221847448321.24493,0.0,0.0
2022-08-20,0.0,0.0,398481150653.1483,193347240617.02533,0.0,0.0
2022-08-21,0.0,0.0,404351187858.97125,189391379265.32788,0.0,0.0
2022-08-22,0.0,0.0,411485882071.0646,194473687067.73663,0.0,0.0
2022-08-23,0.0,0.0,409326908414.7903,195301684843.47043,0.0,0.0
2022-08-24,0.0,0.0,411842175981.4356,200254226815.66315,0.0,0.0
2022-08-25,0.0,0.0,408798744639.8652,199192561455.15887,0.0,0.0
2022-08-26,0.0,0.0,412448971238.4564,203828252354.34924,0.0,0.0
2022-08-27,0.0,0.0,387388491444.24414,181406313827.97617,0.0,0.0
2022-08-28,0.0,0.0,383357048268.45306,179345021797.84265,0.0,0.0
2022-08-29,0.0,0.0,374244144117.8746,171650482900.22717,0.0,0.0
2022-08-30,0.0,0.0,388246422244.3054,186700752881.15594,0.0,0.0
2022-08-31,0.0,0.0,379138638619.1992,183445169180.6053,0.0,0.0
2022-09-01,0.0,0.0,383762351811.0776,187016375377.238,0.0,0.0
2022-09-02,0.0,0.0,385437006256.8856,190940624736.2561,0.0,0.0
2022-09-03,0.0,0.0,381930973907.479,189606382425.9994,0.0,0.0
2022-09-04,0.0,0.0,379599949997.3022,187483318121.2659,0.0,0.0
2022-09-05,0.0,0.0,382873814504.13525,190109362501.324,0.0,0.0
2022-09-06,0.0,0.0,378932293151.5864,194783097675.53204,0.0,0.0
2022-09-07,0.0,0.0,359718552473.58795,187720235889.23312,0.0,0.0
2022-09-08,0.0,0.0,369349524242.47394,196295537519.7707,0.0,0.0
2022-09-09,0.0,0.0,369907030439.0664,196988896412.2452,0.0,0.0
2022-09-10,0.0,0.0,409102813077.5538,207062073271.24872,0.0,0.0
2022-09-11,0.0,0.0,414606718074.0856,213777086010.6164,0.0,0.0
2022-09-12,0.0,0.0,418049349672.14667,212855100633.97903,0.0,0.0
2022-09-13,0.0,0.0,428984223112.9444,206864150345.2134,0.0,0.0
2022-09-14,0.0,0.0,386344712304.2293,189744398819.4269,0.0,0.0
2022-09-15,0.0,0.0,387385496993.39966,197495819210.228,0.0,0.0
2022-09-16,0.0,0.0,377344466007.2063,177476987632.6818,0.0,0.0
2022-09-17,0.0,0.0,379285873694.7761,172811376937.51053,0.0,0.0
2022-09-18,0.0,0.0,385279494137.237,177046989130.18756,0.0,0.0
2022-09-19,0.0,0.0,371920113858.8162,160850534453.6943,0.0,0.0
2022-09-20,0.0,0.0,374313287174.4123,165853982473.48935,0.0,0.0
2022-09-21,0.0,0.0,361592417190.3263,159443368254.89392,0.0,0.0
2022-09-22,0.0,0.0,353659249560.62714,150139327285.93198,0.0,0.0
2022-09-23,0.0,0.0,371702207870.5517,159869673979.7251,0.0,0.0
2022-09-24,0.0,0.0,369568729499.6133,159944282191.99078,0.0,0.0
2022-09-25,0.0,0.0,362526357125.5474,158753821195.08008,0.0,0.0
2022-09-26,0.0,0.0,360388992269.881,156027976790.88345,0.0,0.0
2022-09-27,0.0,0.0,368563428203.63,161110887734.36002,0.0,0.0
2022-09-28,0.0,0.0,365636925273.0093,160081965793.95123,0.0,0.0
2022-09-29,0.0,0.0,371982777292.4793,161157286508.15576,0.0,0.0
2022-09-30,0.0,0.0,375520258287.577,161029876332.3075,0.0,0.0
2022-10-01,0.0,0.0,372243390337.4398,160152029335.5529,0.0,0.0
2022-10-02,0.0,0.0,370157708011.16473,158123432297.33725,0.0,0.0
2022-10-03,0.0,0.0,365275231953.5289,153900749768.20438,0.0,0.0
2022-10-04,0.0,0.0,376304635501.5908,159498587948.50232,0.0,0.0
2022-10-05,0.0,0.0,389953958276.7127,164145464686.6116,0.0,0.0
2022-10-06,0.0,0.0,386507541502.6667,163017863209.8759,0.0,0.0
2022-10-07,0.0,0.0,382753439884.77216,162990612219.4293,0.0,0.0
2022-10-08,0.0,0.0,374466204838.80994,160449376068.0291,0.0,0.0
2022-10-09,0.0,0.0,372339295087.1,158570296390.22662,0.0,0.0
2022-10-10,0.0,0.0,372795056797.71545,159507957866.43634,0.0,0.0
2022-10-11,0.0,0.0,366869629161.0745,155487845893.34845,0.0,0.0
2022-10-12,0.0,0.0,365472754394.359,154270510240.81314,0.0,0.0
2022-10-13,0.0,0.0,367358453462.9197,156002936272.18414,0.0,0.0
2022-10-14,0.0,0.0,371606274133.64886,155122665654.26123,0.0,0.0
2022-10-15,0.0,0.0,367835035539.1047,156261833280.11002,0.0,0.0
2022-10-16,0.0,0.0,365766500388.3754,153665888749.43896,0.0,0.0
2022-10-17,0.0,0.0,369497269126.1822,157404009268.5593,0.0,0.0
2022-10-18,0.0,0.0,375015708106.2819,160480479678.02814,0.0,0.0
2022-10-19,0.0,0.0,370826659440.74384,157992812548.43497,0.0,0.0
2022-10-20,0.0,0.0,366848059818.0971,154862394985.55646,0.0,0.0
2022-10-21,0.0,0.0,365434064435.9599,154619046168.5928,0.0,0.0
2022-10-22,0.0,0.0,367725983819.5722,156660161341.79977,0.0,0.0
2022-10-23,0.0,0.0,368545343151.48737,158352663644.78195,0.0,0.0
2022-10-24,0.0,0.0,375678020949.3096,164439800944.9223,0.0,0.0
2022-10-25,0.0,0.0,370916743356.71735,161960424006.08505,0.0,0.0
2022-10-26,0.0,0.0,385410443152.4791,175988079958.29776,0.0,0.0
2022-10-27,0.0,0.0,398849991002.3095,188845905989.5751,0.0,0.0
2022-10-28,0.0,0.0,389520496090.9013,182495145347.8322,0.0,0.0
2022-10-29,0.0,0.0,395288175365.3812,187403148313.48093,0.0,0.0
2022-10-30,0.0,0.0,399582100063.72174,195276618547.4537,0.0,0.0
2022-10-31,0.0,0.0,395999647906.0318,191737173244.5737,0.0,0.0
2022-11-01,0.0,0.0,393487323330.0784,189611571444.18625,0.0,0.0
2022-11-02,0.0,0.0,393120846026.4554,190214598076.28143,0.0,0.0
2022-11-03,0.0,0.0,387100198114.6643,183070574559.37646,0.0,0.0
2022-11-04,0.0,0.0,387946614342.1889,184505770444.62448,0.0,0.0
2022-11-05,0.0,0.0,406026545617.3923,198231224307.17712,0.0,0.0
2022-11-06,0.0,0.0,408986439225.4971,196115272392.44064,0.0,0.0
2022-11-07,0.0,0.0,401480611196.3238,189045561307.49503,0.0,0.0
2022-11-08,0.0,0.0,395377231850.0078,189019289226.77176,0.0,0.0
2022-11-09,0.0,0.0,356462272973.10016,160924351932.2877,0.0,0.0
2022-11-10,0.0,0.0,304900143320.89026,132987873823.69586,0.0,0.0
2022-11-11,0.0,0.0,338941786043.8749,156831674620.61465,0.0,0.0
2022-11-12,0.0,0.0,327518980986.4658,155280073518.4468,0.0,0.0
2022-11-13,0.0,0.0,323379085597.9939,151591962833.81775,0.0,0.0
2022-11-14,0.0,0.0,313866664265.4972,147258676967.3534,0.0,0.0
2022-11-15,0.0,0.0,319486289476.5248,149831024606.88202,0.0,0.0
2022-11-16,0.0,0.0,324677658681.65314,151013536840.2659,0.0,0.0
2022-11-17,0.0,0.0,320289241786.33057,146569348708.01703,0.0,0.0
2022-11-18,0.0,0.0,320781953668.33044,144674973085.81036,0.0,0.0
2022-11-19,0.0,0.0,321121881193.8234,146104631092.27667,0.0,0.0
2022-11-20,0.0,0.0,321210779859.3274,146786788076.94498,0.0,0.0
2022-11-21,0.0,0.0,312962727458.38043,137586916620.8976,0.0,0.0
2022-11-22,0.0,0.0,303429869983.2037,133460229596.35168,0.0,0.0
2022-11-23,0.0,0.0,311884900341.52625,137342697031.595,0.0,0.0
2022-11-24,0.0,0.0,319364886540.3956,142734332258.51065,0.0,0.0
2022-11-25,0.0,0.0,319192263810.3813,145079413873.90875,0.0,0.0
2022-11-26,0.0,0.0,317635211673.95123,144550725916.76596,0.0,0.0
2022-11-27,0.0,0.0,316593500684.1511,145315230217.89957,0.0,0.0
2022-11-28,0.0,0.0,315841699132.02563,143891889868.73215,0.0,0.0
2022-11-29,0.0,0.0,311681699457.6292,140747181726.01984,0.0,0.0
2022-11-30,0.0,0.0,316070384349.83795,146608835138.5678,0.0,0.0
2022-12-01,0.0,0.0,329776167569.2352,156001786775.3334,0.0,0.0
2022-12-02,0.0,0.0,326315863988.1388,153841045756.7801,0.0,0.0
