date,asset,window_days,feature_id,feature_label,beta,n
2025-12-08,BTC,180,real_yield_d1,Real-yield change,-0.02092893830876567,179
2025-12-08,BTC,180,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.12024133586231187,179
2025-12-08,BTC,180,stablecoin_supply_growth,Stablecoin supply growth,-0.007415849851800786,179
2025-12-08,BTC,180,btc_oi_growth,BTC OI growth,0.00607591014340204,179
2025-12-22,BTC,180,qqq_ret,QQQ return,-0.22696242554743296,179
2025-12-22,BTC,180,spy_ret,SPY return,0.12378547543859167,179
2025-12-22,BTC,180,vix_d1,VIX change,-0.05827518306938784,179
2025-12-22,BTC,180,dxy_ret,DXY return,-0.12757593193693081,179
2025-12-22,BTC,180,real_yield_d1,Real-yield change,-0.03854390104366979,179
2025-12-22,BTC,180,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.0961060745705847,179
2025-12-22,BTC,180,stablecoin_supply_growth,Stablecoin supply growth,0.0002563663950985935,179
2025-12-22,BTC,180,btc_oi_growth,BTC OI growth,0.008454621561381902,179
2026-01-05,BTC,180,qqq_ret,QQQ return,-0.11572696172144005,179
2026-01-05,BTC,180,spy_ret,SPY return,0.013670566867049991,179
2026-01-05,BTC,180,vix_d1,VIX change,-0.05426694300892655,179
2026-01-05,BTC,180,dxy_ret,DXY return,-0.15010198695550975,179
2026-01-05,BTC,180,real_yield_d1,Real-yield change,-0.06157388150328956,179
2026-01-05,BTC,180,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.1042484605257063,179
2026-01-05,BTC,180,stablecoin_supply_growth,Stablecoin supply growth,0.006852749757451336,179
2026-01-05,BTC,180,btc_oi_growth,BTC OI growth,0.02218950377872173,179
2026-01-19,BTC,180,qqq_ret,QQQ return,-0.12907309277086423,179
2026-01-19,BTC,180,spy_ret,SPY return,0.07181325778436384,179
2026-01-19,BTC,180,vix_d1,VIX change,-0.006242399571951669,179
2026-01-19,BTC,180,dxy_ret,DXY return,-0.13463329043552083,179
2026-01-19,BTC,180,real_yield_d1,Real-yield change,-0.01710606664830219,179
2026-01-19,BTC,180,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.09545729617628351,179
2026-01-19,BTC,180,stablecoin_supply_growth,Stablecoin supply growth,0.0045213420663285575,179
2026-01-19,BTC,180,btc_oi_growth,BTC OI growth,-0.017729330020108274,179
2026-02-02,BTC,180,qqq_ret,QQQ return,-0.0006606447090969081,179
2026-02-02,BTC,180,spy_ret,SPY return,-0.17037448235965108,179
2026-02-02,BTC,180,vix_d1,VIX change,-0.14193415689455166,179
2026-02-02,BTC,180,dxy_ret,DXY return,-0.24454134028743169,179
2026-02-02,BTC,180,real_yield_d1,Real-yield change,-0.03210007032697282,179
2026-02-02,BTC,180,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.10763566905455978,179
2026-02-02,BTC,180,stablecoin_supply_growth,Stablecoin supply growth,0.06641102344490611,179
2026-02-02,BTC,180,btc_oi_growth,BTC OI growth,0.04183967245370599,179
2026-02-16,BTC,180,qqq_ret,QQQ return,0.5612871676971224,179
2026-02-16,BTC,180,spy_ret,SPY return,-0.72721213604666,179
2026-02-16,BTC,180,vix_d1,VIX change,-0.10070965319732378,179
2026-02-16,BTC,180,dxy_ret,DXY return,-0.14258434753089738,179
2026-02-16,BTC,180,real_yield_d1,Real-yield change,-0.17567339054287584,179
2026-02-16,BTC,180,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.0848922034614055,179
2026-02-16,BTC,180,stablecoin_supply_growth,Stablecoin supply growth,0.02587813027242094,179
2026-02-16,BTC,180,btc_oi_growth,BTC OI growth,-0.032070077715193435,179
2026-03-02,BTC,180,qqq_ret,QQQ return,0.5956498698284689,179
2026-03-02,BTC,180,spy_ret,SPY return,-0.7151598062587402,179
2026-03-02,BTC,180,vix_d1,VIX change,-0.11646998462938686,179
2026-03-02,BTC,180,dxy_ret,DXY return,-0.08126176457380087,179
2026-03-02,BTC,180,real_yield_d1,Real-yield change,-0.17463953291302375,179
2026-03-02,BTC,180,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.07964804600258381,179
2026-03-02,BTC,180,stablecoin_supply_growth,Stablecoin supply growth,0.0070544176903948805,179
2026-03-02,BTC,180,btc_oi_growth,BTC OI growth,-0.025340042034298755,179
2026-03-16,BTC,180,qqq_ret,QQQ return,0.641046946200256,179
2026-03-16,BTC,180,spy_ret,SPY return,-0.838033567435508,179
2026-03-16,BTC,180,vix_d1,VIX change,-0.20976108685005623,179
2026-03-16,BTC,180,dxy_ret,DXY return,0.0021382506726348263,179
2026-03-16,BTC,180,real_yield_d1,Real-yield change,-0.20030416512486937,179
2026-03-16,BTC,180,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.08796469221578339,179
2026-03-16,BTC,180,stablecoin_supply_growth,Stablecoin supply growth,0.042479651115673665,179
2026-03-16,BTC,180,btc_oi_growth,BTC OI growth,-0.049534638081942375,179
2026-03-30,BTC,180,qqq_ret,QQQ return,0.6337174783487622,179
2026-03-30,BTC,180,spy_ret,SPY return,-0.8276124428476839,179
2026-03-30,BTC,180,vix_d1,VIX change,-0.16645811144876135,179
2026-03-30,BTC,180,dxy_ret,DXY return,-0.01356903527528373,179
2026-03-30,BTC,180,real_yield_d1,Real-yield change,-0.17759517871569333,179
2026-03-30,BTC,180,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.0914692941822335,179
2026-03-30,BTC,180,stablecoin_supply_growth,Stablecoin supply growth,0.008949529865628612,179
2026-03-30,BTC,180,btc_oi_growth,BTC OI growth,-0.04404931867825006,179
2024-08-08,BTC,365,qqq_ret,QQQ return,-0.10881709802110712,209
2024-08-08,BTC,365,spy_ret,SPY return,0.15493023215036533,209
2024-08-08,BTC,365,vix_d1,VIX change,0.032089776607051736,209
2024-08-08,BTC,365,dxy_ret,DXY return,-0.03476431432066079,209
2024-08-08,BTC,365,real_yield_d1,Real-yield change,-0.04901301268181232,209
2024-08-08,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.04329901921551676,209
2024-08-08,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.11434351495094329,209
2024-08-08,BTC,365,btc_oi_growth,BTC OI growth,-0.14359403027046502,209
2024-08-22,BTC,365,qqq_ret,QQQ return,-0.14367327331698362,223
2024-08-22,BTC,365,spy_ret,SPY return,0.16428139141146506,223
2024-08-22,BTC,365,vix_d1,VIX change,0.03992199464826184,223
2024-08-22,BTC,365,dxy_ret,DXY return,-0.05939910414104256,223
2024-08-22,BTC,365,real_yield_d1,Real-yield change,-0.006589106963980171,223
2024-08-22,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.04580901260252673,223
2024-08-22,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.11287532861007522,223
2024-08-22,BTC,365,btc_oi_growth,BTC OI growth,-0.14287603824841333,223
2024-09-05,BTC,365,qqq_ret,QQQ return,-0.12370276010493243,237
2024-09-05,BTC,365,spy_ret,SPY return,0.1384469222807673,237
2024-09-05,BTC,365,vix_d1,VIX change,0.04672414608600886,237
2024-09-05,BTC,365,dxy_ret,DXY return,-0.08411800877881138,237
2024-09-05,BTC,365,real_yield_d1,Real-yield change,0.0038793779308168817,237
2024-09-05,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.0405381143284813,237
2024-09-05,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.12138247201935229,237
2024-09-05,BTC,365,btc_oi_growth,BTC OI growth,-0.12799590032904004,237
2024-09-19,BTC,365,qqq_ret,QQQ return,-0.20690502995502083,251
2024-09-19,BTC,365,spy_ret,SPY return,0.25308067556762837,251
2024-09-19,BTC,365,vix_d1,VIX change,0.07383114890153686,251
2024-09-19,BTC,365,dxy_ret,DXY return,-0.065686322430477,251
2024-09-19,BTC,365,real_yield_d1,Real-yield change,0.013096372917795125,251
2024-09-19,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.04012801200889137,251
2024-09-19,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.1039217538032277,251
2024-09-19,BTC,365,btc_oi_growth,BTC OI growth,-0.11319715051500878,251
2024-10-03,BTC,365,qqq_ret,QQQ return,-0.15890515862804203,265
2024-10-03,BTC,365,spy_ret,SPY return,0.19697236077310157,265
2024-10-03,BTC,365,vix_d1,VIX change,0.06897545428354512,265
2024-10-03,BTC,365,dxy_ret,DXY return,-0.10046132364434718,265
2024-10-03,BTC,365,real_yield_d1,Real-yield change,0.019068671864454892,265
2024-10-03,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.040296805069185315,265
2024-10-03,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.10453636289741935,265
2024-10-03,BTC,365,btc_oi_growth,BTC OI growth,-0.10494444681040667,265
2024-10-17,BTC,365,qqq_ret,QQQ return,-0.17499746301819355,279
2024-10-17,BTC,365,spy_ret,SPY return,0.21131678689844408,279
2024-10-17,BTC,365,vix_d1,VIX change,0.07119907521323224,279
2024-10-17,BTC,365,dxy_ret,DXY return,-0.08647771362216912,279
2024-10-17,BTC,365,real_yield_d1,Real-yield change,0.02235039382548892,279
2024-10-17,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.0396418053947218,279
2024-10-17,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.09914195273904795,279
2024-10-17,BTC,365,btc_oi_growth,BTC OI growth,-0.10619550535863265,279
2024-10-31,BTC,365,qqq_ret,QQQ return,-0.20915003794173181,293
2024-10-31,BTC,365,spy_ret,SPY return,0.23985682565851454,293
2024-10-31,BTC,365,vix_d1,VIX change,0.0752352861713016,293
2024-10-31,BTC,365,dxy_ret,DXY return,-0.10095322562012862,293
2024-10-31,BTC,365,real_yield_d1,Real-yield change,0.036993258249928114,293
2024-10-31,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.0468134187484485,293
2024-10-31,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.09646240026467297,293
2024-10-31,BTC,365,btc_oi_growth,BTC OI growth,-0.09650778297437562,293
2024-11-14,BTC,365,qqq_ret,QQQ return,-0.22495187226345625,307
2024-11-14,BTC,365,spy_ret,SPY return,0.2810895473027512,307
2024-11-14,BTC,365,vix_d1,VIX change,0.08280858424052115,307
2024-11-14,BTC,365,dxy_ret,DXY return,-0.0669063353846558,307
2024-11-14,BTC,365,real_yield_d1,Real-yield change,0.03970986190046369,307
2024-11-14,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.000999597860491485,307
2024-11-14,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.12846966211448035,307
2024-11-14,BTC,365,btc_oi_growth,BTC OI growth,-0.07454425866014443,307
2024-11-28,BTC,365,qqq_ret,QQQ return,-0.20494824217205465,321
2024-11-28,BTC,365,spy_ret,SPY return,0.27446942587099066,321
2024-11-28,BTC,365,vix_d1,VIX change,0.09553465363673677,321
2024-11-28,BTC,365,dxy_ret,DXY return,-0.05007595427417249,321
2024-11-28,BTC,365,real_yield_d1,Real-yield change,0.04523921880016054,321
2024-11-28,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.008900642468665072,321
2024-11-28,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.10926680832780909,321
2024-11-28,BTC,365,btc_oi_growth,BTC OI growth,-0.07057042417061998,321
2024-12-12,BTC,365,qqq_ret,QQQ return,-0.20228714560160233,335
2024-12-12,BTC,365,spy_ret,SPY return,0.26203629364028413,335
2024-12-12,BTC,365,vix_d1,VIX change,0.08215529538878016,335
2024-12-12,BTC,365,dxy_ret,DXY return,-0.04958602846727165,335
2024-12-12,BTC,365,real_yield_d1,Real-yield change,0.04897478887418263,335
2024-12-12,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.022283208200161532,335
2024-12-12,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.11002570359256371,335
2024-12-12,BTC,365,btc_oi_growth,BTC OI growth,-0.08755862248119016,335
2024-12-26,BTC,365,qqq_ret,QQQ return,-0.21236264603843608,349
2024-12-26,BTC,365,spy_ret,SPY return,0.26804522749139226,349
2024-12-26,BTC,365,vix_d1,VIX change,0.05336401371498409,349
2024-12-26,BTC,365,dxy_ret,DXY return,-0.06339143630187855,349
2024-12-26,BTC,365,real_yield_d1,Real-yield change,0.0417943168153932,349
2024-12-26,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.009387467766560409,349
2024-12-26,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.10683624789298313,349
2024-12-26,BTC,365,btc_oi_growth,BTC OI growth,-0.08175623750954317,349
2025-01-09,BTC,365,qqq_ret,QQQ return,-0.21627544679018176,363
2025-01-09,BTC,365,spy_ret,SPY return,0.26316794061930254,363
2025-01-09,BTC,365,vix_d1,VIX change,0.04882348881663037,363
2025-01-09,BTC,365,dxy_ret,DXY return,-0.06302708517107687,363
2025-01-09,BTC,365,real_yield_d1,Real-yield change,0.036059183836620254,363
2025-01-09,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,-0.010505455604003589,363
2025-01-09,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.1058910294276088,363
2025-01-09,BTC,365,btc_oi_growth,BTC OI growth,-0.07480087497762884,363
2025-01-23,BTC,365,qqq_ret,QQQ return,-0.17481932869209038,364
2025-01-23,BTC,365,spy_ret,SPY return,0.18441607081374417,364
2025-01-23,BTC,365,vix_d1,VIX change,0.023826331106377913,364
2025-01-23,BTC,365,dxy_ret,DXY return,-0.07098081608089327,364
2025-01-23,BTC,365,real_yield_d1,Real-yield change,0.01884746068317835,364
2025-01-23,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.029333020553530403,364
2025-01-23,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.08937388954377065,364
2025-01-23,BTC,365,btc_oi_growth,BTC OI growth,-0.0704928003693875,364
2025-02-06,BTC,365,qqq_ret,QQQ return,-0.15310092687022675,364
2025-02-06,BTC,365,spy_ret,SPY return,0.17139054423483266,364
2025-02-06,BTC,365,vix_d1,VIX change,0.023344717689026538,364
2025-02-06,BTC,365,dxy_ret,DXY return,-0.07335480637258886,364
2025-02-06,BTC,365,real_yield_d1,Real-yield change,0.03724250702242528,364
2025-02-06,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.03165582216508753,364
2025-02-06,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.08788896135014457,364
2025-02-06,BTC,365,btc_oi_growth,BTC OI growth,-0.06613775731215389,364
2025-02-20,BTC,365,qqq_ret,QQQ return,-0.19552131325888394,364
2025-02-20,BTC,365,spy_ret,SPY return,0.22438336148640464,364
2025-02-20,BTC,365,vix_d1,VIX change,0.030544116057310427,364
2025-02-20,BTC,365,dxy_ret,DXY return,-0.08403587195689817,364
2025-02-20,BTC,365,real_yield_d1,Real-yield change,0.027984252832446824,364
2025-02-20,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.014645021934422492,364
2025-02-20,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.09038321187048542,364
2025-02-20,BTC,365,btc_oi_growth,BTC OI growth,-0.07023191732690952,364
2025-03-06,BTC,365,qqq_ret,QQQ return,-0.18064533888875006,364
2025-03-06,BTC,365,spy_ret,SPY return,0.24976931050689763,364
2025-03-06,BTC,365,vix_d1,VIX change,0.04811198528537607,364
2025-03-06,BTC,365,dxy_ret,DXY return,-0.053175984973557536,364
2025-03-06,BTC,365,real_yield_d1,Real-yield change,0.04520663414393632,364
2025-03-06,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.017491509515859264,364
2025-03-06,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.10387323437531656,364
2025-03-06,BTC,365,btc_oi_growth,BTC OI growth,-0.10079794068202491,364
2025-03-20,BTC,365,qqq_ret,QQQ return,-0.15022354630842086,364
2025-03-20,BTC,365,spy_ret,SPY return,0.13258192996360316,364
2025-03-20,BTC,365,vix_d1,VIX change,0.005848629239106819,364
2025-03-20,BTC,365,dxy_ret,DXY return,-0.03150366752404755,364
2025-03-20,BTC,365,real_yield_d1,Real-yield change,0.033728557332592446,364
2025-03-20,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.04654276085811708,364
2025-03-20,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.0700631831752976,364
2025-03-20,BTC,365,btc_oi_growth,BTC OI growth,-0.09290742628128151,364
2025-04-03,BTC,365,qqq_ret,QQQ return,-0.1706487432337783,364
2025-04-03,BTC,365,spy_ret,SPY return,0.18272572001030385,364
2025-04-03,BTC,365,vix_d1,VIX change,0.024688458373144415,364
2025-04-03,BTC,365,dxy_ret,DXY return,-0.021657629950496082,364
2025-04-03,BTC,365,real_yield_d1,Real-yield change,0.057002915370566024,364
2025-04-03,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.041578872654341376,364
2025-04-03,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.0711641048326596,364
2025-04-03,BTC,365,btc_oi_growth,BTC OI growth,-0.11714484717012741,364
2025-04-17,BTC,365,qqq_ret,QQQ return,-0.08275891623312785,364
2025-04-17,BTC,365,spy_ret,SPY return,0.03410646254116433,364
2025-04-17,BTC,365,vix_d1,VIX change,0.043339213499047485,364
2025-04-17,BTC,365,dxy_ret,DXY return,-0.01748979272005996,364
2025-04-17,BTC,365,real_yield_d1,Real-yield change,0.0684903908753251,364
2025-04-17,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.021454897996173432,364
2025-04-17,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.0845530637346931,364
2025-04-17,BTC,365,btc_oi_growth,BTC OI growth,-0.062145575675956174,364
2025-05-01,BTC,365,qqq_ret,QQQ return,-0.04560186009614627,364
2025-05-01,BTC,365,spy_ret,SPY return,-0.011609061067659382,364
2025-05-01,BTC,365,vix_d1,VIX change,0.04942242389936803,364
2025-05-01,BTC,365,dxy_ret,DXY return,-0.0052158364177242456,364
2025-05-01,BTC,365,real_yield_d1,Real-yield change,0.08407617025338424,364
2025-05-01,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.016976269098031717,364
2025-05-01,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.08103043605016695,364
2025-05-01,BTC,365,btc_oi_growth,BTC OI growth,-0.03748612617062882,364
2025-05-15,BTC,365,qqq_ret,QQQ return,-0.09803401938903544,364
2025-05-15,BTC,365,spy_ret,SPY return,0.033328981657211744,364
2025-05-15,BTC,365,vix_d1,VIX change,0.045291632619547544,364
2025-05-15,BTC,365,dxy_ret,DXY return,0.026408727195571163,364
2025-05-15,BTC,365,real_yield_d1,Real-yield change,0.09534927478696978,364
2025-05-15,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.01903378224537669,364
2025-05-15,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.08548205186227577,364
2025-05-15,BTC,365,btc_oi_growth,BTC OI growth,-0.034051649740020264,364
2025-05-29,BTC,365,qqq_ret,QQQ return,-0.09672630736800109,364
2025-05-29,BTC,365,spy_ret,SPY return,0.04057061584324906,364
2025-05-29,BTC,365,vix_d1,VIX change,0.05619258915957233,364
2025-05-29,BTC,365,dxy_ret,DXY return,0.03202064087140524,364
2025-05-29,BTC,365,real_yield_d1,Real-yield change,0.10360246098432949,364
2025-05-29,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.018230337581764018,364
2025-05-29,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.06477146451016379,364
2025-05-29,BTC,365,btc_oi_growth,BTC OI growth,-0.030097668393843723,364
2025-06-12,BTC,365,qqq_ret,QQQ return,-0.16194728819900772,364
2025-06-12,BTC,365,spy_ret,SPY return,0.11667225443320842,364
2025-06-12,BTC,365,vix_d1,VIX change,0.06262463569653777,364
2025-06-12,BTC,365,dxy_ret,DXY return,0.05076694871943828,364
2025-06-12,BTC,365,real_yield_d1,Real-yield change,0.12941289339365883,364
2025-06-12,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.00914642542894406,364
2025-06-12,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.06742516866928766,364
2025-06-12,BTC,365,btc_oi_growth,BTC OI growth,-0.03493990814290775,364
2025-06-26,BTC,365,qqq_ret,QQQ return,-0.12378582771019703,364
2025-06-26,BTC,365,spy_ret,SPY return,0.09350830775366956,364
2025-06-26,BTC,365,vix_d1,VIX change,0.070983992352053,364
2025-06-26,BTC,365,dxy_ret,DXY return,0.046377930218598595,364
2025-06-26,BTC,365,real_yield_d1,Real-yield change,0.12382584157475206,364
2025-06-26,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.0022248079814364205,364
2025-06-26,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.0642405368376196,364
2025-06-26,BTC,365,btc_oi_growth,BTC OI growth,-0.035094385450837845,364
2025-07-10,BTC,365,qqq_ret,QQQ return,-0.12653167704251245,364
2025-07-10,BTC,365,spy_ret,SPY return,0.10105268034403378,364
2025-07-10,BTC,365,vix_d1,VIX change,0.07786912781618027,364
2025-07-10,BTC,365,dxy_ret,DXY return,0.041083200974867756,364
2025-07-10,BTC,365,real_yield_d1,Real-yield change,0.12808399665017092,364
2025-07-10,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,-0.014498837137213977,364
2025-07-10,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.06909461753135397,364
2025-07-10,BTC,365,btc_oi_growth,BTC OI growth,-0.025457136439048723,364
2025-07-24,BTC,365,qqq_ret,QQQ return,-0.13015408477302332,364
2025-07-24,BTC,365,spy_ret,SPY return,0.10698131488504116,364
2025-07-24,BTC,365,vix_d1,VIX change,0.07457787441676514,364
2025-07-24,BTC,365,dxy_ret,DXY return,0.036744662720401125,364
2025-07-24,BTC,365,real_yield_d1,Real-yield change,0.12545404301517693,364
2025-07-24,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.00022713683137408347,364
2025-07-24,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.04820089024645185,364
2025-07-24,BTC,365,btc_oi_growth,BTC OI growth,-0.032876124466304266,364
2025-08-07,BTC,365,qqq_ret,QQQ return,-0.255312037238614,364
2025-08-07,BTC,365,spy_ret,SPY return,0.11800004297087124,364
2025-08-07,BTC,365,vix_d1,VIX change,-0.030671869323934883,364
2025-08-07,BTC,365,dxy_ret,DXY return,0.00271825652634642,364
2025-08-07,BTC,365,real_yield_d1,Real-yield change,0.1283124994370167,364
2025-08-07,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.018768697618815305,364
2025-08-07,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.02723628418652445,364
2025-08-07,BTC,365,btc_oi_growth,BTC OI growth,-0.02602314169640309,364
2025-08-21,BTC,365,qqq_ret,QQQ return,-0.17989947506566456,364
2025-08-21,BTC,365,spy_ret,SPY return,0.06117277671167455,364
2025-08-21,BTC,365,vix_d1,VIX change,-0.02803832179024765,364
2025-08-21,BTC,365,dxy_ret,DXY return,0.007502091865761354,364
2025-08-21,BTC,365,real_yield_d1,Real-yield change,0.11689942287269212,364
2025-08-21,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.01218041217230157,364
2025-08-21,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.02358912263619235,364
2025-08-21,BTC,365,btc_oi_growth,BTC OI growth,-0.022161375407298504,364
2025-09-04,BTC,365,qqq_ret,QQQ return,-0.1830623048877676,364
2025-09-04,BTC,365,spy_ret,SPY return,0.07093453944631167,364
2025-09-04,BTC,365,vix_d1,VIX change,-0.02198485104460708,364
2025-09-04,BTC,365,dxy_ret,DXY return,0.004802463709309486,364
2025-09-04,BTC,365,real_yield_d1,Real-yield change,0.11589470336107324,364
2025-09-04,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.015399858200353896,364
2025-09-04,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.015228848229781659,364
2025-09-04,BTC,365,btc_oi_growth,BTC OI growth,-0.032430165486618506,364
2025-09-18,BTC,365,qqq_ret,QQQ return,-0.16686338905911163,364
2025-09-18,BTC,365,spy_ret,SPY return,0.02299574037333746,364
2025-09-18,BTC,365,vix_d1,VIX change,-0.04831227760778155,364
2025-09-18,BTC,365,dxy_ret,DXY return,-0.0057155311448467624,364
2025-09-18,BTC,365,real_yield_d1,Real-yield change,0.11738107775825968,364
2025-09-18,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.01598823061520868,364
2025-09-18,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.019447280388111318,364
2025-09-18,BTC,365,btc_oi_growth,BTC OI growth,-0.03966522560670037,364
2025-10-02,BTC,365,qqq_ret,QQQ return,-0.20536491303200183,364
2025-10-02,BTC,365,spy_ret,SPY return,0.08263159324184963,364
2025-10-02,BTC,365,vix_d1,VIX change,-0.030871876547159893,364
2025-10-02,BTC,365,dxy_ret,DXY return,0.007754467223398523,364
2025-10-02,BTC,365,real_yield_d1,Real-yield change,0.10627372123807213,364
2025-10-02,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.017332899787688746,364
2025-10-02,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.020817447670145057,364
2025-10-02,BTC,365,btc_oi_growth,BTC OI growth,-0.05117353782275747,364
2025-10-16,BTC,365,qqq_ret,QQQ return,-0.1807597393334906,364
2025-10-16,BTC,365,spy_ret,SPY return,0.07001120054525165,364
2025-10-16,BTC,365,vix_d1,VIX change,-0.02548702866418716,364
2025-10-16,BTC,365,dxy_ret,DXY return,0.013231333571520459,364
2025-10-16,BTC,365,real_yield_d1,Real-yield change,0.09627780885360987,364
2025-10-16,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.0019985753713367485,364
2025-10-16,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.03647955599928024,364
2025-10-16,BTC,365,btc_oi_growth,BTC OI growth,-0.022899115541525274,364
2025-10-30,BTC,365,qqq_ret,QQQ return,-0.1588855430679286,364
2025-10-30,BTC,365,spy_ret,SPY return,0.03136757215004947,364
2025-10-30,BTC,365,vix_d1,VIX change,-0.04605854478051981,364
2025-10-30,BTC,365,dxy_ret,DXY return,0.022531961482285836,364
2025-10-30,BTC,365,real_yield_d1,Real-yield change,0.08928960684347817,364
2025-10-30,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,-0.004937780351149078,364
2025-10-30,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.0390887360324416,364
2025-10-30,BTC,365,btc_oi_growth,BTC OI growth,-0.027442686048901307,364
2025-11-13,BTC,365,qqq_ret,QQQ return,-0.29182908065439606,364
2025-11-13,BTC,365,spy_ret,SPY return,0.08033419688588225,364
2025-11-13,BTC,365,vix_d1,VIX change,-0.08201429489568382,364
2025-11-13,BTC,365,dxy_ret,DXY return,-0.00045456710997142467,364
2025-11-13,BTC,365,real_yield_d1,Real-yield change,0.0868842671398578,364
2025-11-13,BTC,365,btc_etf_flow_intensity,BTC ETF flow / lag mcap,0.04686696988309459,364
2025-11-13,BTC,365,stablecoin_supply_growth,Stablecoin supply growth,0.019016581391125248,364
2025-11-13,BTC,365,btc_oi_growth,BTC OI growth,-0.03673601210920283,364
2025-11-27,BTC,365,qqq_ret,QQQ return,-0.3432821269223342,364
2025-11-27,BTC,365,spy_ret,SPY return,0.11021300210535578,364
2025-11-27,BTC,365,vix_d1,VIX change,-0.1099393512062918,364
