date,btc_mvrv,btc_mvrv_lag1,btc_mvrv_percentile_lagged,btc_mvrv_z_365_lagged,btc_realized_price_gap_lag1,btc_mvrv_quintile_lagged
2023-04-22,1.39719822,1.36938408,0.303482587064677,1.37435514234182,1.36938407934783,Q2
2023-04-23,1.38564153,1.39719822,0.312344656172328,1.51512152482275,1.39719822375986,Q2
2023-04-24,1.38135334,1.38564153,0.308774834437086,1.47204217764471,1.38564153330055,Q2
2023-04-25,1.42176766,1.38135334,0.308519437551696,1.46315985925106,1.38135333877461,Q2
2023-04-26,1.4262808,1.42176766,0.325619834710744,1.66809101485644,1.42176766233503,Q2
2023-04-27,1.47896262,1.4262808,0.327828241123039,1.6968658737354,1.42628080494423,Q2
2023-04-28,1.46976534,1.47896262,0.342409240924092,1.95724829036424,1.47896261694682,Q2
2023-04-29,1.46492938,1.46976534,0.340478153338829,1.9237530364418,1.4697653446501,Q2
2023-04-30,1.46414637,1.46492938,0.337726523887974,1.90785408617922,1.46492937629168,Q2
2023-05-01,1.40643486,1.46414637,0.337448559670782,1.90877077821415,1.46414636993469,Q2
2023-05-02,1.43469519,1.40643486,0.316611842105263,1.63861952672957,1.4064348623735,Q2
2023-05-03,1.45184864,1.43469519,0.330320460147905,1.78504317223881,1.4346951875731,Q2
2023-05-04,1.44319947,1.45184864,0.335796387520525,1.87492603791026,1.45184864132509,Q2
2023-05-05,1.47402586,1.44319947,0.333059885151764,1.84512348520516,1.44319947287158,Q2
2023-05-06,1.43257862,1.47402586,0.345081967213115,1.9985114890174,1.47402585870801,Q2
2023-05-07,1.40748323,1.43257862,0.329238329238329,1.79684881817263,1.43257861857833,Q2
2023-05-08,1.37510946,1.40748323,0.315875613747954,1.6755937208944,1.40748322729568,Q2
2023-05-09,1.37320506,1.37510946,0.302534750613246,1.51671929869508,1.37510946202884,Q2
2023-05-10,1.36983367,1.37320506,0.301470588235294,1.5023693584969,1.37320505526728,Q2
2023-05-11,1.34234769,1.36983367,0.299591836734694,1.48236587878549,1.36983366614575,Q2
2023-05-12,1.33305707,1.34234769,0.292822185970636,1.34268200828889,1.34234769164122,Q2
2023-05-13,1.33234727,1.33305707,0.290953545232274,1.29320815781039,1.33305707278258,Q2
2023-05-14,1.33961076,1.33234727,0.29071661237785,1.28631446001021,1.33234726952619,Q2
2023-05-15,1.35020732,1.33961076,0.292921074043938,1.31909276101201,1.33961076246645,Q2
2023-05-16,1.34343813,1.35020732,0.295121951219512,1.3693674074332,1.35020731610573,Q2
2023-05-17,1.36226987,1.34343813,0.294882209585703,1.33309972152118,1.34343812545207,Q2
2023-05-18,1.33322644,1.36226987,0.299512987012987,1.42179240844189,1.36226986511285,Q2
2023-05-19,1.33627835,1.33322644,0.291159772911598,1.27627165123256,1.33322644299555,Q2
2023-05-20,1.34679012,1.33627835,0.291734197730956,1.28898330768085,1.33627834911334,Q2
2023-05-21,1.3288361,1.34679012,0.296356275303644,1.33621344051703,1.34679011830883,Q2
2023-05-22,1.33261417,1.3288361,0.287216828478964,1.24624308341089,1.32883609546159,Q2
2023-05-23,1.35095583,1.33261417,0.290218270008084,1.26261941351522,1.33261416777961,Q2
2023-05-24,1.30663085,1.35095583,0.298869143780291,1.34737720913793,1.3509558300188,Q2
2023-05-25,1.3130925,1.30663085,0.280064568200161,1.13135751434267,1.30663084837334,Q2
2023-05-26,1.32489587,1.3130925,0.281451612903226,1.16056183889954,1.31309250380482,Q2
2023-05-27,1.33279253,1.32489587,0.286865431103948,1.21474619335075,1.32489586747716,Q2
2023-05-28,1.39226843,1.33279253,0.292270531400966,1.24918815699671,1.33279253070383,Q2
2023-05-29,1.37511102,1.39226843,0.319388576025744,1.52943332265945,1.39226842692403,Q2
2023-05-30,1.37251079,1.37511102,0.313504823151125,1.44249463252185,1.3751110160834,Q2
2023-05-31,1.34867173,1.37251079,0.310843373493976,1.42873612709125,1.37251078965005,Q2
2023-06-01,1.3285394,1.34867173,0.299357945425361,1.31430068652433,1.34867172983031,Q2
2023-06-02,1.34987864,1.3285394,0.287089013632718,1.21579381076271,1.32853940065946,Q2
2023-06-03,1.34127016,1.34987864,0.300480769230769,1.31585549327416,1.34987864155913,Q2
2023-06-04,1.34377073,1.34127016,0.297037630104083,1.27209686728909,1.3412701641862,Q2
2023-06-05,1.27513969,1.34377073,0.2992,1.28155882149981,1.34377072542472,Q2
2023-06-06,1.34999485,1.27513969,0.269384492406075,0.954121325106863,1.27513968927715,Q2
2023-06-07,1.32674608,1.34999485,0.302715654952077,1.31033187499468,1.34999485099363,Q2
2023-06-08,1.3138272,1.32674608,0.285714285714286,1.19938631846605,1.32674607946693,Q2
2023-06-09,1.31159599,1.3138272,0.279904306220096,1.1369576446273,1.31382720364922,Q2
2023-06-10,1.28179257,1.31159599,0.278884462151394,1.12543915691943,1.31159599416089,Q2
2023-06-11,1.28592938,1.28179257,0.270700636942675,0.982457056607886,1.28179257100103,Q2
2023-06-12,1.28945205,1.28592938,0.272871917263325,1.00036245035796,1.28592938113874,Q2
2023-06-13,1.28623923,1.28945205,0.274244833068363,1.01376163354514,1.28945205212302,Q2
2023-06-14,1.24681879,1.28623923,0.273232724384432,0.993365612568603,1.28623922853163,Q2
2023-06-15,1.26845376,1.24681879,0.255555555555555,0.802223147350029,1.24681878717178,Q2
2023-06-16,1.30561075,1.26845376,0.265662172878668,0.900381860970684,1.26845375968001,Q2
2023-06-17,1.31446883,1.30561075,0.280507131537242,1.07054551415681,1.30561075459524,Q2
2023-06-18,1.30560805,1.31446883,0.285035629453682,1.10635500197173,1.31446882845483,Q2
2023-06-19,1.33141008,1.30560805,0.280063291139241,1.05864654271944,1.3056080511683,Q2
2023-06-20,1.40406763,1.33141008,0.296442687747036,1.17417307060245,1.33141008080205,Q2
2023-06-21,1.48599245,1.40406763,0.337282780410742,1.50807127619714,1.40406763070046,Q2
2023-06-22,1.4852207,1.48599245,0.372533543804262,1.87974247298255,1.48599244837194,Q2
2023-06-23,1.5193914,1.4852207,0.372239747634069,1.86171677337955,1.48522069546446,Q2
2023-06-24,1.50863539,1.5193914,0.382978723404255,2.00447141919113,1.51939140106273,Q2
2023-06-25,1.53673442,1.50863539,0.379527559055118,1.9382547631266,1.50863539318386,Q2
2023-06-26,1.493612,1.53673442,0.395751376868607,2.05037124662497,1.53673441864912,Q2
2023-06-27,1.51668453,1.493612,0.373427672955975,1.83704523621634,1.4936119998339,Q2
2023-06-28,1.50884765,1.51668453,0.383346425765907,1.92733765906885,1.51668452561625,Q2
2023-06-29,1.50203795,1.50884765,0.379905808477237,1.87671636406971,1.50884765052113,Q2
2023-06-30,1.50549291,1.50203795,0.376470588235294,1.83169818884774,1.5020379453506,Q2
2023-07-01,1.50658127,1.50549291,0.376959247648903,1.83343369230575,1.50549291274865,Q2
2023-07-02,1.54933647,1.50658127,0.37744714173845,1.82486339701415,1.50658126639585,Q2
2023-07-03,1.54780865,1.54933647,0.407668231611894,2.0014873903517,1.5493364689963,Q3
2023-07-04,1.50969985,1.54780865,0.406567630961689,1.97859284631131,1.54780865305191,Q3
2023-07-05,1.4960411,1.50969985,0.38125,1.79444948762185,1.50969984740863,Q2
2023-07-06,1.46831584,1.4960411,0.371584699453552,1.72112249617302,1.49604109849929,Q2
2023-07-07,1.46341959,1.46831584,0.361154446177847,1.58703487396286,1.46831584139077,Q2
2023-07-08,1.48709992,1.46341959,0.357755261106781,1.55493329262122,1.46341959384405,Q2
2023-07-09,1.41636636,1.48709992,0.370716510903427,1.64819514995668,1.48709992426063,Q2
2023-07-10,1.49007091,1.41636636,0.339299610894942,1.32817347802905,1.41636636229553,Q2
2023-07-11,1.49386308,1.49007091,0.372472783825817,1.64137106906343,1.49007090563432,Q2
2023-07-12,1.43678091,1.49386308,0.373737373737374,1.64672546642154,1.49386307620385,Q2
2023-07-13,1.4864744,1.43678091,0.350155279503106,1.38841584261254,1.43678090704348,Q2
2023-07-14,1.48140899,1.4864744,0.370830100853375,1.59513586050885,1.48647439750956,Q2
2023-07-15,1.47585158,1.48140899,0.368992248062016,1.56263713782316,1.48140899265702,Q2
2023-07-16,1.4712216,1.47585158,0.36560805577072,1.52841943846177,1.47585157532016,Q2
2023-07-17,1.47561304,1.4712216,0.363777089783282,1.49861462306122,1.47122159825214,Q2
2023-07-18,1.4587627,1.47561304,0.365815931941222,1.50786680883949,1.47561303909785,Q2
2023-07-19,1.4647268,1.4587627,0.356259659969088,1.42624239686002,1.45876270026289,Q2
2023-07-20,1.44727132,1.4647268,0.359073359073359,1.44324196166325,1.4647267969912,Q2
2023-07-21,1.46180925,1.44727132,0.352623456790123,1.36029836359991,1.44727132016623,Q2
2023-07-22,1.45914738,1.46180925,0.356977640709329,1.41418662678336,1.46180924520156,Q2
2023-07-23,1.47587331,1.45914738,0.356702619414484,1.3944177759406,1.45914737649064,Q2
2023-07-24,1.42874388,1.47587331,0.369515011547344,1.45668593360417,1.47587330923765,Q2
2023-07-25,1.43125343,1.42874388,0.343846153846154,1.24909601893834,1.4287438839557,Q2
2023-07-26,1.43782131,1.43125343,0.34435049961568,1.25253127307073,1.43125343022651,Q2
2023-07-27,1.43267169,1.43782131,0.348694316436252,1.27298156844257,1.43782131009904,Q2
2023-07-28,1.44208688,1.43267169,0.346124328472755,1.24432648280146,1.43267168709105,Q2
2023-07-29,1.44450865,1.44208688,0.350460122699386,1.27726817522159,1.44208688375101,Q2
2023-07-30,1.43924737,1.44450865,0.353256704980843,1.28056242657073,1.44450865423966,Q2
2023-07-31,1.43700353,1.43924737,0.349157733537519,1.25171504201115,1.43924736708698,Q2
2023-08-01,1.46229534,1.43700353,0.348125478194338,1.2356044759201,1.43700353462645,Q2
2023-08-02,1.43528826,1.46229534,0.361620795107034,1.33396658615646,1.46229534182583,Q2
2023-08-03,1.4342705,1.43528826,0.346065699006876,1.21443734856977,1.43528826163175,Q2
2023-08-04,1.43144287,1.4342705,0.345038167938931,1.20362821907425,1.4342704984787,Q2
2023-08-05,1.43015775,1.43144287,0.342486651411136,1.18538919441015,1.43144287342361,Q2
2023-08-06,1.42768845,1.43015775,0.341463414634146,1.17387589751546,1.43015774712269,Q2
2023-08-07,1.43500423,1.42768845,0.34044173648134,1.15747296192466,1.42768845137899,Q2
2023-08-08,1.46344935,1.43500423,0.34779299847793,1.18150952759693,1.43500423254481,Q2
2023-08-09,1.45362586,1.46344935,0.365779467680608,1.2921304451395,1.46344934948919,Q2
2023-08-10,1.44629596,1.45362586,0.360182370820669,1.24472422897772,1.45362585712904,Q2
2023-08-11,1.44443214,1.44629596,0.356871678056188,1.20825974405092,1.44629595952426,Q2
2023-08-12,1.44160746,1.44443214,0.355842185128983,1.19444146156028,1.44443213556894,Q2
2023-08-13,1.43797054,1.44160746,0.351781652767248,1.17702495273057,1.44160746104853,Q2
2023-08-14,1.44453955,1.43797054,0.350757575757576,1.15648338191249,1.43797054396634,Q2
2023-08-15,1.43223361,1.44453955,0.358062074186222,1.17746186161887,1.44453954991889,Q2
2023-08-16,1.40992328,1.43223361,0.342662632375189,1.12171400599631,1.43223361092497,Q2
2023-08-17,1.30799829,1.40992328,0.327286470143613,1.0259006734846,1.40992327513693,Q2
2023-08-18,1.28142472,1.30799829,0.270392749244713,0.608313702633861,1.30799829121628,Q2
2023-08-19,1.28338216,1.28142472,0.25811320754717,0.49774878907551,1.28142471855946,Q2
2023-08-20,1.28792318,1.28338216,0.260180995475113,0.502386361025271,1.28338216151741,Q2
2023-08-21,1.28552142,1.28792318,0.262999246420497,0.517586532935315,1.287923177654,Q2
2023-08-22,1.28140857,1.28552142,0.261295180722891,0.504683764422933,1.28552141844031,Q2
2023-08-23,1.30105581,1.28140857,0.257336343115124,0.484831357261068,1.28140857248067,Q2
2023-08-24,1.29009522,1.30105581,0.269172932330827,0.561562828139268,1.30105580843868,Q2
2023-08-25,1.28422793,1.29009522,0.265965439519159,0.513690748682538,1.29009522291839,Q2
2023-08-26,1.28150146,1.28422793,0.26051051051051,0.486708254665771,1.28422793425237,Q2
2023-08-27,1.28535929,1.28150146,0.258064516129032,0.472150563802055,1.28150145900355,Q2
2023-08-28,1.28623591,1.28535929,0.262368815592204,0.484363584318027,1.2853592896822,Q2
2023-08-29,1.36622349,1.28623591,0.264419475655431,0.484282595507071,1.28623590597893,Q2
2023-08-30,1.34640792,1.36622349,0.309880239520958,0.806930592603589,1.36622349429969,Q2
2023-08-31,1.27866412,1.34640792,0.299925205684368,0.721577963600824,1.34640792468299,Q2
2023-09-01,1.27254344,1.27866412,0.254110612855007,0.440732563802353,1.27866412043041,Q2
2023-09-02,1.27601498,1.27254344,0.252427184466019,0.412279344862617,1.2725434433475,Q2
2023-09-03,1.28188928,1.27601498,0.254477611940298,0.423079621215225,1.27601497996727,Q2
2023-09-04,1.27453992,1.28188928,0.260253542132737,0.443682897854841,1.28188927729702,Q2
2023-09-05,1.27277417,1.27453992,0.253353204172876,0.410031782004058,1.27453991978459,Q2
2023-09-06,1.27116809,1.27277417,0.253164556962025,0.399291324761731,1.27277416693874,Q2
2023-09-07,1.29649944,1.27116809,0.250744047619048,0.388927550741437,1.27116808681314,Q2
2023-09-08,1.27912519,1.29649944,0.274349442379182,0.489809522707071,1.29649943738402,Q2
2023-09-09,1.27884834,1.27912519,0.257800891530461,0.414270807144677,1.2791251859339,Q2
2023-09-10,1.27543894,1.27884834,0.256867112100965,0.41012452912497,1.27884834243833,Q2
2023-09-11,1.24268084,1.27543894,0.255192878338279,0.393130612207888,1.27543894039025,Q2
2023-09-12,1.27664432,1.24268084,0.234247590808006,0.254774693126926,1.2426808438258,Q2
2023-09-13,1.29547216,1.27664432,0.257037037037037,0.393196522324823,1.27664431677769,Q2
2023-09-14,1.31011888,1.29547216,0.276831976313842,0.467846768686718,1.29547216348648,Q2
2023-09-15,1.31315341,1.31011888,0.284023668639053,0.525077823657962,1.31011888497266,Q2
2023-09-16,1.31182885,1.31315341,0.286031042128603,0.53390453841037,1.3131534068542,Q2
2023-09-17,1.31009209,1.31182885,0.285081240768094,0.524624963053718,1.31182884699688,Q2
2023-09-18,1.32065827,1.31009209,0.283394833948339,0.513713528251441,1.31009208786801,Q2
2023-09-19,1.34238842,1.32065827,0.292035398230089,0.553919602055298,1.32065826885262,Q2
2023-09-20,1.33776693,1.34238842,0.308032424465733,0.640687519962068,1.34238842144095,Q2
2023-09-21,1.31047761,1.33776693,0.304123711340206,0.617200763027758,1.33776692631034,Q2
2023-09-22,1.31118576,1.31047761,0.284032376747609,0.498736118054378,1.31047760534168,Q2
2023-09-23,1.31112517,1.31118576,0.284558823529412,0.49788636106767,1.31118576155097,Q2
2023-09-24,1.2955414,1.31112517,0.28434974283615,0.49378190411531,1.31112516821169,Q2
2023-09-25,1.29729994,1.2955414,0.275330396475771,0.42421754381895,1.29554139511615,Q2
2023-09-26,1.29314289,1.29729994,0.277329420396185,0.427770813624492,1.29729993890685,Q2
2023-09-27,1.30047498,1.29314289,0.273460410557185,0.406410065826335,1.29314289381181,Q2
2023-09-28,1.33337596,1.30047498,0.278388278388278,0.433687259744264,1.30047498381495,Q2
2023-09-29,1.32723395,1.33337596,0.306734992679356,0.56958029397478,1.33337595520643,Q2
2023-09-30,1.32970934,1.32723395,0.298463789319678,0.53951765712466,1.32723394646026,Q2
2023-10-01,1.38083453,1.32970934,0.301169590643275,0.546120021640183,1.32970933952444,Q2
2023-10-02,1.35568336,1.38083453,0.336011687363039,0.76005078463213,1.38083453311592,Q2
2023-10-03,1.35222433,1.35568336,0.321167883211679,0.648236407995439,1.35568335923796,Q2
2023-10-04,1.3690477,1.35222433,0.320204230488694,0.629295418412898,1.35222432887029,Q2
2023-10-05,1.35099075,1.3690477,0.32798833819242,0.697284535986139,1.36904770491178,Q2
2023-10-06,1.37682086,1.35099075,0.319737800436999,0.615708324780637,1.35099075457209,Q2
2023-10-07,1.37793016,1.37682086,0.336972343522562,0.722451899320388,1.37682085898727,Q2
2023-10-08,1.37577702,1.37793016,0.337454545454545,0.722850478400532,1.37793015607201,Q2
2023-10-09,1.35999109,1.37577702,0.336482558139535,0.709219499452298,1.3757770234829,Q2
2023-10-10,1.34860004,1.35999109,0.32316630355846,0.636878737503355,1.35999109084096,Q2
2023-10-11,1.32360712,1.34860004,0.314949201741655,0.58349881445113,1.34860003856942,Q2
2023-10-12,1.31756977,1.32360712,0.294416243654822,0.471206241129618,1.32360711599086,Q2
2023-10-13,1.32312681,1.31756977,0.289855072463768,0.441058043511556,1.31756976561414,Q2
2023-10-14,1.32210972,1.32312681,0.294713975380159,0.461346950840702,1.32312681438623,Q2
2023-10-15,1.33758929,1.32210972,0.293777134587554,0.452965167491993,1.32210972020013,Q2
2023-10-16,1.40308361,1.33758929,0.308749096167751,0.516604601115807,1.33758928787346,Q2
2023-10-17,1.39735705,1.40308361,0.351878612716763,0.799032384757337,1.40308361332712,Q2
2023-10-18,1.39292537,1.39735705,0.348736462093863,0.76937957921782,1.39735705062047,Q2
2023-10-19,1.41254128,1.39292537,0.346320346320346,0.745447807955921,1.39292536534874,Q2
2023-10-20,1.45820131,1.41254128,0.359048305695746,0.827179779755413,1.41254128263588,Q2
2023-10-21,1.46959898,1.45820131,0.394092219020173,1.02329137385432,1.4582013090723,Q2
2023-10-22,1.47377427,1.46959898,0.405327573794096,1.06808796862287,1.46959897613948,Q3
2023-10-23,1.62180793,1.47377427,0.407913669064748,1.0809331597671,1.47377427473951,Q3
2023-10-24,1.65818904,1.62180793,0.519051042415528,1.72513745723913,1.62180793252812,Q3
2023-10-25,1.68401912,1.65818904,0.55316091954023,1.87290135032595,1.65818904137093,Q3
2023-10-26,1.6646263,1.68401912,0.573582196697775,1.97156653031463,1.6840191162519,Q3
2023-10-27,1.65066238,1.6646263,0.558823529411765,1.87216489473072,1.66462629729414,Q3
2023-10-28,1.65882687,1.65066238,0.544802867383513,1.79826868347086,1.65066237571012,Q3
2023-10-29,1.67972007,1.65882687,0.553724928366762,1.82075734398124,1.65882687075979,Q3
2023-10-30,1.67582625,1.67972007,0.572655690765927,1.89733452503464,1.67972007488728,Q3
2023-10-31,1.6823578,1.67582625,0.567238912732475,1.86651897116298,1.67582625366801,Q3
2023-11-01,1.716338,1.6823578,0.57398141529664,1.88080456495464,1.68235780253486,Q3
2023-11-02,1.69204123,1.716338,0.605714285714286,2.01143244379343,1.7163379956644,Q4
2023-11-03,1.67985211,1.69204123,0.581013561741613,1.89292924360607,1.69204123126728,Q3
2023-11-04,1.69532344,1.67985211,0.572039942938659,1.82765050544547,1.67985211166017,Q3
2023-11-05,1.692506,1.69532344,0.584461867426942,1.87955609705372,1.69532343608109,Q3
2023-11-06,1.6936217,1.692506,0.581196581196581,1.8535315868929,1.69250600341066,Q3
2023-11-07,1.70977843,1.6936217,0.58220640569395,1.84464762554432,1.69362169897523,Q3
2023-11-08,1.71886857,1.70977843,0.598862019914651,1.8988916332383,1.70977842663512,Q3
2023-11-09,1.76566578,1.71886857,0.610518834399431,1.92454684971455,1.71886857246269,Q4
2023-11-10,1.7927248,1.76566578,0.643465909090909,2.11066267978916,1.76566578198361,Q4
2023-11-11,1.78306727,1.7927248,0.660752306600426,2.20861448970367,1.79272479906376,Q4
2023-11-12,1.77972713,1.78306727,0.656737588652482,2.1536565310884,1.78306727043504,Q4
2023-11-13,1.74875206,1.77972713,0.655563430191354,2.1261705481988,1.77972713045843,Q4
2023-11-14,1.70485287,1.74875206,0.629603399433428,1.98562845077353,1.74875206274021,Q4
2023-11-15,1.81514543,1.70485287,0.592356687898089,1.79262488279043,1.70485287242269,Q3
2023-11-16,1.73078008,1.81514543,0.673974540311174,2.24123084010763,1.81514542924127,Q4
2023-11-17,1.75254871,1.73078008,0.618374558303887,1.87743602608164,1.7307800781641,Q4
2023-11-18,1.7503449,1.75254871,0.633474576271186,1.95835419257914,1.75254871283428,Q4
2023-11-19,1.78723103,1.7503449,0.630204657727593,1.93855420438338,1.75034490294397,Q4
2023-11-20,1.78935734,1.78723103,0.65867418899859,2.08108099708591,1.78723103122759,Q4
2023-11-21,1.7038699,1.78935734,0.660324171952079,2.07839936098479,1.78952230643647,Q4
2023-11-22,1.77060911,1.7038699,0.588732394366197,1.71289864590931,1.7054164290666,Q3
2023-11-23,1.77702436,1.77060911,0.647431386347643,1.98384853000564,1.78349504977042,Q4
2023-11-24,1.79571724,1.77702436,0.652601969057665,2.00004196112968,1.77702435801036,Q4
2023-11-25,1.79801168,1.79571724,0.664792691496838,2.06709932000261,1.79571723950066,Q4
2023-11-26,1.7817409,1.79801168,0.66502808988764,2.06532537876767,1.79801168396665,Q4
2023-11-27,1.77110618,1.7817409,0.656140350877193,1.9866400353546,1.78174090073376,Q4
2023-11-28,1.79725497,1.77110618,0.64726507713885,1.93253116347313,1.77110617513696,Q4
2023-11-29,1.79763035,1.79725497,0.665031534688157,2.03271928727481,1.79725497438072,Q4
2023-11-30,1.79033141,1.79763035,0.665266106442577,2.02398085454358,1.79763035066012,Q4
2023-12-01,1.83320341,1.79033141,0.659902029391183,1.98220371000363,1.7903314123662,Q4
2023-12-02,1.86876249,1.83320341,0.685314685314685,2.15016851183058,1.83320340733154,Q4
2023-12-03,1.89177189,1.86876249,0.700908455625437,2.28459061637596,1.86876249220358,Q4
2023-12-04,1.98070809,1.89177189,0.712290502793296,2.36486353969641,1.8917718891788,Q4
2023-12-05,2.07464214,1.98070809,0.750174459176553,2.71322577923998,1.98070809264572,Q4
2023-12-06,2.05255158,2.07464214,0.778940027894003,3.06949388796274,2.07464214282188,Q4
2023-12-07,2.02636041,2.05255158,0.771428571428571,2.94486464746445,2.05255158288554,Q4
2023-12-08,2.0659048,2.02636041,0.763927576601671,2.80897843976034,2.02636041099807,Q4
2023-12-09,2.04191357,2.0659048,0.775922059846903,2.93837435423907,2.0659048048791,Q4
2023-12-10,2.04431933,2.04191357,0.7663421418637,2.8118180659873,2.0419135695326,Q4
2023-12-11,1.92361287,2.04431933,0.767894371091035,2.79348436318762,2.04431932761402,Q4
2023-12-12,1.93111048,1.92361287,0.725694444444444,2.29067633267992,1.92361286688508,Q4
2023-12-13,1.99444617,1.93111048,0.728660652324775,2.30478336927868,1.93111047849779,Q4
2023-12-14,1.99919883,1.99444617,0.751040221914008,2.53710217445222,1.99444616996107,Q4
2023-12-15,1.94565428,1.99919883,0.752598752598753,2.53379606779426,1.99919883080997,Q4
2023-12-16,1.95976088,1.94565428,0.736149584487535,2.30389771307424,1.94565427867229,Q4
2023-12-17,1.91740808,1.95976088,0.742560553633218,2.34458814223243,1.95976088362061,Q4
2023-12-18,1.97488882,1.91740808,0.717150760719225,2.16369927307744,1.91740807514157,Q4
2023-12-19,1.95448699,1.97488882,0.745680718728404,2.37603659913449,1.97488881512167,Q4
2023-12-20,2.01462524,1.95448699,0.740331491712707,2.28145424681394,1.95448699458375,Q4
2023-12-21,2.02314597,2.01462524,0.758454106280193,2.5009387609643,2.01462523896859,Q4
2023-12-22,2.02635772,2.02314597,0.761379310344828,2.51551432522031,2.0231459725575,Q4
2023-12-23,2.01231961,2.02635772,0.763611302549966,2.50927453688265,2.02635772005584,Q4
2023-12-24,1.97663057,2.01231961,0.756198347107438,2.43688142461216,2.01231960656395,Q4
2023-12-25,2.00252523,1.97663057,0.743977976600138,2.28252929913711,1.97663057479411,Q4
2023-12-26,1.95082499,2.00252523,0.752407152682256,2.3685290223107,2.00252523160014,Q4
2023-12-27,1.98837566,1.95082499,0.736082474226804,2.1539094339336,1.95082498515049,Q4
2023-12-28,1.94588205,1.98837566,0.74793956043956,2.28749250150261,1.9883756640521,Q4
2023-12-29,1.92028716,1.94588205,0.73095401509952,2.11064472367063,1.9458820519417,Q4
2023-12-30,1.92263143,1.92028716,0.713305898491084,2.00134479182179,1.92028716496489,Q4
2023-12-31,1.92799955,1.92263143,0.716244002741604,2.00177589470453,1.92263143031492,Q4
2024-01-01,2.01399217,1.92799955,0.71986301369863,2.01419006700882,1.92799954767743,Q4
2024-01-02,2.04489729,2.01399217,0.758384668035592,2.33907707450779,2.01399217249114,Q4
2024-01-03,1.94634973,2.04489729,0.772229822161423,2.44488283227642,2.0448972948123,Q4
2024-01-04,1.99116868,1.94634973,0.73069036226931,2.04837534735663,1.94634972641171,Q4
2024-01-05,1.98832421,1.99116868,0.748633879781421,2.21310554353018,1.99116867922854,Q4
2024-01-06,1.97896733,1.98832421,0.746757679180887,2.19070863720406,1.98832420962301,Q4
2024-01-07,1.97617536,1.97896733,0.742837653478854,2.1432434940862,1.97896733017009,Q4
2024-01-08,2.10911403,1.97617536,0.740967961826858,2.12211076253161,1.97617536118991,Q4
2024-01-09,2.0664456,2.10911403,0.790871934604905,2.62646882975405,2.10911403108962,Q4
2024-01-10,2.08766046,2.0664456,0.780122532334922,2.44246467184641,2.06644559659688,Q4
2024-01-11,2.06956211,2.08766046,0.787074829931973,2.50781701300848,2.08766046211363,Q4
2024-01-12,1.91020157,2.06956211,0.781101291638341,2.41956260538032,2.06956210945037,Q4
2024-01-13,1.91291975,1.91020157,0.701766304347826,1.78683181468917,1.91020156641159,Q4
2024-01-14,1.8622049,1.91291975,0.703326544467074,1.78733909680698,1.91291974745639,Q4
2024-01-15,1.89726149,1.8622049,0.67774762550882,1.57985921559176,1.86220489506946,Q4
2024-01-16,1.91594055,1.89726149,0.696949152542373,1.7070700121525,1.89726148877133,Q4
2024-01-17,1.89816128,1.91594055,0.704607046070461,1.76910130338074,1.91594055094418,Q4
2024-01-18,1.83036751,1.89816128,0.696682464454976,1.68956387743385,1.89816128346256,Q4
2024-01-19,1.84398136,1.83036751,0.662381596752368,1.41763307795801,1.83036750555191,Q4
2024-01-20,1.84632173,1.84398136,0.669371196754564,1.46316692210048,1.84398136398038,Q4
2024-01-21,1.8403267,1.84632173,0.67027027027027,1.4637053928134,1.84632172653689,Q4
2024-01-22,1.7506856,1.8403267,0.666441593517893,1.43192839048279,1.84032669504947,Q4
2024-01-23,1.76574344,1.7506856,0.604588394062078,1.07601774864901,1.75068560222076,Q4
2024-01-24,1.77071593,1.76574344,0.616992582602832,1.12877286303802,1.76574344070139,Q4
2024-01-25,1.76387033,1.77071593,0.621967654986523,1.14211909590682,1.77071592631151,Q4
2024-01-26,1.8446154,1.76387033,0.614814814814815,1.10934113514776,1.76387033266162,Q4
2024-01-27,1.85742684,1.8446154,0.670255720053836,1.41711112895965,1.84461539577486,Q4
2024-01-28,1.852783,1.85742684,0.676529926025555,1.45859456821134,1.85742683904726,Q4
2024-01-29,1.90711226,1.852783,0.673387096774194,1.43210553744487,1.85278299720583,Q4
2024-01-30,1.88665818,1.90711226,0.703156480859637,1.6334754787227,1.90711226021919,Q4
2024-01-31,1.86635632,1.88665818,0.68993288590604,1.54445657781449,1.88665818358747,Q4
2024-02-01,1.88898258,1.86635632,0.680080482897384,1.45684139888762,1.86635632204823,Q4
2024-02-02,1.89240547,1.88898258,0.691689008042895,1.53527350340534,1.88898257916956,Q4
2024-02-03,1.88432497,1.89240547,0.69390488948426,1.53905735352811,1.89240547070384,Q4
2024-02-04,1.86502057,1.88432497,0.688085676037483,1.49865380684192,1.88432497161177,Q4
2024-02-05,1.86734412,1.86502057,0.676254180602007,1.41563298354943,1.86502056837685,Q4
2024-02-06,1.88415746,1.86734412,0.679144385026738,1.41661196916475,1.86734411837479,Q4
2024-02-07,1.93684668,1.88415746,0.688042752171009,1.47330157116953,1.88415746260236,Q4
2024-02-08,1.97609296,1.93684668,0.724966622162884,1.66651257860504,1.93684667572984,Q4
2024-02-09,2.05336435,1.97609296,0.743162108072048,1.80587556072532,1.9760929566638,Q4
2024-02-10,2.07818948,2.05336435,0.778,2.08835914337626,2.05336435421222,Q4
2024-02-11,2.10023283,2.07818948,0.790139906728847,2.16713378642359,2.07818947921091,Q4
