asset,frequency,model_family,regime,alpha,feature_id,n,row_index_hash,calendar,calendar_assumption,ridge_coef,sign,abs_rank
BTC,daily,long_sample_lagged_state_association,full_common_sample,0.1,btc_funding_z_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,-0.0002414653210863,negative,7
BTC,daily,long_sample_lagged_state_association,full_common_sample,0.1,btc_exchange_netflow_scaled_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,-0.0019270657510467,negative,1
BTC,daily,long_sample_lagged_state_association,full_common_sample,1.0,stablecoin_supply_growth_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,0.0007942649360446,positive,4
BTC,daily,long_sample_lagged_state_association,full_common_sample,1.0,valuation_sensitive_defi_tvl_growth_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,-0.0011042913133636,negative,3
BTC,daily,long_sample_lagged_state_association,full_common_sample,1.0,fear_greed_altme_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,0.0014368257051333,positive,2
BTC,daily,long_sample_lagged_state_association,full_common_sample,1.0,fear_greed_change_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,0.0006576014062015,positive,5
BTC,daily,long_sample_lagged_state_association,full_common_sample,1.0,btc_oi_to_mcap_growth_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,0.0005017735899962,positive,6
BTC,daily,long_sample_lagged_state_association,full_common_sample,1.0,btc_funding_z_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,-0.0002412556964933,negative,7
BTC,daily,long_sample_lagged_state_association,full_common_sample,1.0,btc_exchange_netflow_scaled_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,-0.0019262266091764,negative,1
BTC,daily,long_sample_lagged_state_association,full_common_sample,10.0,stablecoin_supply_growth_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,0.0007907903046885,positive,4
BTC,daily,long_sample_lagged_state_association,full_common_sample,10.0,valuation_sensitive_defi_tvl_growth_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,-0.0010947451024573,negative,3
BTC,daily,long_sample_lagged_state_association,full_common_sample,10.0,fear_greed_altme_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,0.0014293349410952,positive,2
BTC,daily,long_sample_lagged_state_association,full_common_sample,10.0,fear_greed_change_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,0.0006515575186667,positive,5
BTC,daily,long_sample_lagged_state_association,full_common_sample,10.0,btc_oi_to_mcap_growth_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,0.0005002711017725,positive,6
BTC,daily,long_sample_lagged_state_association,full_common_sample,10.0,btc_funding_z_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,-0.0002391704027278,negative,7
BTC,daily,long_sample_lagged_state_association,full_common_sample,10.0,btc_exchange_netflow_scaled_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,-0.0019178791457332,negative,1
BTC,daily,long_sample_lagged_state_association,full_common_sample,100.0,stablecoin_supply_growth_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,0.0007578687337537,positive,4
BTC,daily,long_sample_lagged_state_association,full_common_sample,100.0,valuation_sensitive_defi_tvl_growth_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,-0.0010069001855772,negative,3
BTC,daily,long_sample_lagged_state_association,full_common_sample,100.0,fear_greed_altme_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,0.0013587580188997,positive,2
BTC,daily,long_sample_lagged_state_association,full_common_sample,100.0,fear_greed_change_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,0.0005965015188002,positive,5
BTC,daily,long_sample_lagged_state_association,full_common_sample,100.0,btc_oi_to_mcap_growth_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,0.0004857344353438,positive,6
BTC,daily,long_sample_lagged_state_association,full_common_sample,100.0,btc_funding_z_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,-0.000219389802956,negative,7
BTC,daily,long_sample_lagged_state_association,full_common_sample,100.0,btc_exchange_netflow_scaled_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,-0.0018385530673135,negative,1
BTC,weekly,long_sample_lagged_state_association,full_common_sample,0.1,stablecoin_supply_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0029758426706468,positive,5
BTC,weekly,long_sample_lagged_state_association,full_common_sample,0.1,valuation_sensitive_defi_tvl_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,-0.0021946422044446,negative,6
BTC,weekly,long_sample_lagged_state_association,full_common_sample,0.1,fear_greed_altme_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0049981692293307,positive,3
BTC,weekly,long_sample_lagged_state_association,full_common_sample,0.1,fear_greed_change_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0086125221057519,positive,1
BTC,weekly,long_sample_lagged_state_association,full_common_sample,0.1,btc_oi_to_mcap_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,-0.0061923118584163,negative,2
BTC,weekly,long_sample_lagged_state_association,full_common_sample,0.1,btc_funding_z_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.003213425902722,positive,4
BTC,weekly,long_sample_lagged_state_association,full_common_sample,0.1,btc_exchange_netflow_scaled_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,-0.0011719690939655,negative,7
BTC,weekly,long_sample_lagged_state_association,full_common_sample,1.0,stablecoin_supply_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0029627829034794,positive,5
BTC,weekly,long_sample_lagged_state_association,full_common_sample,1.0,valuation_sensitive_defi_tvl_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,-0.0021613437814358,negative,6
BTC,weekly,long_sample_lagged_state_association,full_common_sample,1.0,fear_greed_altme_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0049850859853196,positive,3
BTC,weekly,long_sample_lagged_state_association,full_common_sample,1.0,fear_greed_change_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0085766449806673,positive,1
BTC,weekly,long_sample_lagged_state_association,full_common_sample,1.0,btc_oi_to_mcap_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,-0.00618134656177,negative,2
BTC,weekly,long_sample_lagged_state_association,full_common_sample,1.0,btc_funding_z_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0032069252471254,positive,4
BTC,weekly,long_sample_lagged_state_association,full_common_sample,1.0,btc_exchange_netflow_scaled_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,-0.0011669401109016,negative,7
BTC,weekly,long_sample_lagged_state_association,full_common_sample,10.0,stablecoin_supply_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0028432918589691,positive,5
BTC,weekly,long_sample_lagged_state_association,full_common_sample,10.0,valuation_sensitive_defi_tvl_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,-0.0018575398275038,negative,6
BTC,weekly,long_sample_lagged_state_association,full_common_sample,10.0,fear_greed_altme_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0048608045270164,positive,3
BTC,weekly,long_sample_lagged_state_association,full_common_sample,10.0,fear_greed_change_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0082388813944953,positive,1
BTC,weekly,long_sample_lagged_state_association,full_common_sample,10.0,btc_oi_to_mcap_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,-0.0060681064310609,negative,2
BTC,weekly,long_sample_lagged_state_association,full_common_sample,10.0,btc_funding_z_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0031454108280951,positive,4
BTC,weekly,long_sample_lagged_state_association,full_common_sample,10.0,btc_exchange_netflow_scaled_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,-0.0011188054571122,negative,7
BTC,weekly,long_sample_lagged_state_association,full_common_sample,100.0,stablecoin_supply_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0021959704436169,positive,5
BTC,weekly,long_sample_lagged_state_association,full_common_sample,100.0,valuation_sensitive_defi_tvl_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,-0.000327078437617,negative,7
BTC,weekly,long_sample_lagged_state_association,full_common_sample,100.0,fear_greed_altme_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0039982330114364,positive,3
BTC,weekly,long_sample_lagged_state_association,full_common_sample,100.0,fear_greed_change_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0060841725782661,positive,1
BTC,weekly,long_sample_lagged_state_association,full_common_sample,100.0,btc_oi_to_mcap_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,-0.0049371683549031,negative,2
BTC,weekly,long_sample_lagged_state_association,full_common_sample,100.0,btc_funding_z_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,0.0027133615531587,positive,4
BTC,weekly,long_sample_lagged_state_association,full_common_sample,100.0,btc_exchange_netflow_scaled_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,-0.000783194547227,negative,6
BTC,daily,etf_era_augmented,btc_etf_era,0.1,qqq_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0111479238907198,positive,3
BTC,daily,etf_era_augmented,btc_etf_era,0.1,spy_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0138388302404669,negative,1
BTC,daily,etf_era_augmented,btc_etf_era,0.1,iwm_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0103304537882211,positive,4
BTC,daily,etf_era_augmented,btc_etf_era,0.1,dxy_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0016920886223206,positive,11
BTC,daily,etf_era_augmented,btc_etf_era,0.1,gold_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0021994020305806,positive,8
BTC,daily,etf_era_augmented,btc_etf_era,0.1,vix_d1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0036172113472638,negative,6
BTC,daily,etf_era_augmented,btc_etf_era,0.1,real_yield_d1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0017777584988137,negative,10
BTC,daily,etf_era_augmented,btc_etf_era,0.1,nominal_10y_d1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0035490188819603,positive,7
BTC,daily,etf_era_augmented,btc_etf_era,0.1,btc_etf_flow_intensity_lag0,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.011351750381775,positive,2
BTC,daily,etf_era_augmented,btc_etf_era,0.1,btc_etf_flow_intensity_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0036852291471822,negative,5
BTC,daily,etf_era_augmented,btc_etf_era,0.1,stablecoin_supply_growth_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0008855179538496,positive,15
BTC,daily,etf_era_augmented,btc_etf_era,0.1,valuation_sensitive_defi_tvl_growth_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.002035706313206,negative,9
BTC,daily,etf_era_augmented,btc_etf_era,0.1,fear_greed_altme_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0016173514683349,negative,12
BTC,daily,etf_era_augmented,btc_etf_era,0.1,fear_greed_change_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.001388886800974,positive,14
BTC,daily,etf_era_augmented,btc_etf_era,0.1,btc_oi_to_mcap_growth_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0015419746189693,negative,13
BTC,daily,etf_era_augmented,btc_etf_era,0.1,btc_funding_z_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0006268022262482,positive,17
BTC,daily,etf_era_augmented,btc_etf_era,0.1,btc_exchange_netflow_scaled_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0008380605118498,positive,16
BTC,daily,etf_era_augmented,btc_etf_era,1.0,qqq_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.010323078350629,positive,3
BTC,daily,etf_era_augmented,btc_etf_era,1.0,spy_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0126581996367011,negative,1
BTC,daily,etf_era_augmented,btc_etf_era,1.0,iwm_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0100959912959224,positive,4
BTC,daily,etf_era_augmented,btc_etf_era,1.0,dxy_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0016966049682346,positive,10
BTC,daily,etf_era_augmented,btc_etf_era,1.0,gold_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0022071665797189,positive,8
BTC,daily,etf_era_augmented,btc_etf_era,1.0,vix_d1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0034414468347845,negative,7
BTC,daily,etf_era_augmented,btc_etf_era,1.0,real_yield_d1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.001679506182831,negative,11
BTC,daily,etf_era_augmented,btc_etf_era,1.0,nominal_10y_d1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.003475815212152,positive,6
BTC,daily,etf_era_augmented,btc_etf_era,1.0,btc_etf_flow_intensity_lag0,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0113332921564786,positive,2
BTC,daily,etf_era_augmented,btc_etf_era,1.0,btc_etf_flow_intensity_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0036651736804841,negative,5
BTC,daily,etf_era_augmented,btc_etf_era,1.0,stablecoin_supply_growth_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0008795696465806,positive,15
BTC,daily,etf_era_augmented,btc_etf_era,1.0,valuation_sensitive_defi_tvl_growth_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0020382861188695,negative,9
BTC,daily,etf_era_augmented,btc_etf_era,1.0,fear_greed_altme_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0016269457541645,negative,12
BTC,daily,etf_era_augmented,btc_etf_era,1.0,fear_greed_change_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0013735126625163,positive,14
BTC,daily,etf_era_augmented,btc_etf_era,1.0,btc_oi_to_mcap_growth_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0015754400845861,negative,13
BTC,daily,etf_era_augmented,btc_etf_era,1.0,btc_funding_z_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.000615841113442,positive,17
BTC,daily,etf_era_augmented,btc_etf_era,1.0,btc_exchange_netflow_scaled_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0008298283585709,positive,16
BTC,daily,etf_era_augmented,btc_etf_era,10.0,qqq_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0061032604174571,positive,4
BTC,daily,etf_era_augmented,btc_etf_era,10.0,spy_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0064558545699824,negative,3
BTC,daily,etf_era_augmented,btc_etf_era,10.0,iwm_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0087480409314024,positive,2
BTC,daily,etf_era_augmented,btc_etf_era,10.0,dxy_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.001700049758268,positive,11
BTC,daily,etf_era_augmented,btc_etf_era,10.0,gold_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0022130963695478,positive,8
BTC,daily,etf_era_augmented,btc_etf_era,10.0,vix_d1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0025451257649826,negative,7
BTC,daily,etf_era_augmented,btc_etf_era,10.0,real_yield_d1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0010915697842058,negative,14
BTC,daily,etf_era_augmented,btc_etf_era,10.0,nominal_10y_d1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0029895222823931,positive,6
BTC,daily,etf_era_augmented,btc_etf_era,10.0,btc_etf_flow_intensity_lag0,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0110543146361908,positive,1
BTC,daily,etf_era_augmented,btc_etf_era,10.0,btc_etf_flow_intensity_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0034245889508551,negative,5
BTC,daily,etf_era_augmented,btc_etf_era,10.0,stablecoin_supply_growth_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0008373688941658,positive,15
BTC,daily,etf_era_augmented,btc_etf_era,10.0,valuation_sensitive_defi_tvl_growth_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0020335490053767,negative,9
BTC,daily,etf_era_augmented,btc_etf_era,10.0,fear_greed_altme_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0016498553853044,negative,12
BTC,daily,etf_era_augmented,btc_etf_era,10.0,fear_greed_change_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0012600481637665,positive,13
BTC,daily,etf_era_augmented,btc_etf_era,10.0,btc_oi_to_mcap_growth_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,-0.0017268966860011,negative,10
BTC,daily,etf_era_augmented,btc_etf_era,10.0,btc_funding_z_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0005429241768329,positive,17
BTC,daily,etf_era_augmented,btc_etf_era,10.0,btc_exchange_netflow_scaled_lag1,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0007854100405031,positive,16
BTC,daily,etf_era_augmented,btc_etf_era,100.0,qqq_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0024214300260169,positive,3
BTC,daily,etf_era_augmented,btc_etf_era,100.0,spy_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0004960363274877,positive,15
BTC,daily,etf_era_augmented,btc_etf_era,100.0,iwm_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0058861828999557,positive,2
BTC,daily,etf_era_augmented,btc_etf_era,100.0,dxy_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0013645551811204,positive,10
BTC,daily,etf_era_augmented,btc_etf_era,100.0,gold_ret,434,ac986375910ea80e,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,0.0017975470229303,positive,5
