asset,frequency,model_family,regime,feature_id,n,row_index_hash,calendar,calendar_assumption,vif,condition_number,max_abs_pairwise_corr,correlation_cluster
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,gold_ret,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,1.1742347237011417,9.213441293338851,0.3407870155553216,not_high_corr
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,vix_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,2.597850136481028,9.213441293338851,0.7797977925171071,high_corr
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,real_yield_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,3.355509131082524,9.213441293338851,0.8214508990084982,high_corr
ETH,daily,long_sample_contemporaneous_exposure,full_common_sample,nominal_10y_d1,1233,e67342d46aa84be9,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,3.3055642945589745,9.213441293338851,0.8214508990084982,high_corr
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,qqq_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,8.436658221861752,8.931471787043165,0.932247591978583,high_corr
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,spy_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,15.033362733402551,8.931471787043165,0.932247591978583,high_corr
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,iwm_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,4.622735739709007,8.931471787043165,0.8742788887784209,high_corr
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,dxy_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,1.139096177821578,8.931471787043165,0.2500556579206308,not_high_corr
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,gold_ret,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,1.2757258056319625,8.931471787043165,0.4363667461801061,not_high_corr
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,vix_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,2.378942285873615,8.931471787043165,0.753977033691056,high_corr
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,real_yield_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,3.2248855266746883,8.931471787043165,0.8042476843270038,high_corr
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,nominal_10y_d1,797,97a52cd033d2f792,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,3.075720204754328,8.931471787043165,0.8042476843270038,high_corr
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,qqq_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,14.77925850698996,11.766758964749446,0.9601679268051172,high_corr
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,spy_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,24.92872056348653,11.766758964749446,0.9601679268051172,high_corr
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,iwm_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,3.4599752938186343,11.766758964749446,0.8172555656716339,high_corr
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,dxy_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,1.0783990882429342,11.766758964749446,0.1659564082956069,not_high_corr
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,gold_ret,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,1.1294809880343004,11.766758964749446,0.2328296842766019,not_high_corr
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,vix_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,4.095014831468918,11.766758964749446,0.862651896404474,high_corr
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,real_yield_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,5.679565729876834,11.766758964749446,0.8931401397571165,high_corr
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,nominal_10y_d1,436,837a7fbcc7cd4848,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,5.632878402084627,11.766758964749446,0.8931401397571165,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,qqq_ret,327,831cdf6bb4c09f89,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,8.063700211158983,9.420381150438892,0.9234271688385526,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,spy_ret,327,831cdf6bb4c09f89,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,15.27362572060018,9.420381150438892,0.9234271688385526,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,iwm_ret,327,831cdf6bb4c09f89,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,4.698210966742934,9.420381150438892,0.8657203073576737,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,dxy_ret,327,831cdf6bb4c09f89,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,1.6496207799575011,9.420381150438892,0.4484763596174231,not_high_corr
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,gold_ret,327,831cdf6bb4c09f89,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,1.3551324791411146,9.420381150438892,0.4362953422205791,not_high_corr
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,vix_d1,327,831cdf6bb4c09f89,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,2.31907074573162,9.420381150438892,0.7253811651024331,not_high_corr
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,real_yield_d1,327,831cdf6bb4c09f89,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,3.934032889266498,9.420381150438892,0.7962737805365678,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,nominal_10y_d1,327,831cdf6bb4c09f89,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,3.644114916281114,9.420381150438892,0.7962737805365678,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,qqq_ret,209,601045f9ecee1d03,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,7.567715984252772,9.61351478686348,0.9172936414247184,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,spy_ret,209,601045f9ecee1d03,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,15.099072817422154,9.61351478686348,0.9172936414247184,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,iwm_ret,209,601045f9ecee1d03,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,5.403198994997817,9.61351478686348,0.8863720613903296,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,dxy_ret,209,601045f9ecee1d03,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,2.1464106835278955,9.61351478686348,0.5602212566510252,not_high_corr
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,gold_ret,209,601045f9ecee1d03,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,1.7093765353361037,9.61351478686348,0.5211607446072266,not_high_corr
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,vix_d1,209,601045f9ecee1d03,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,2.2160085391114888,9.61351478686348,0.7019237865885951,not_high_corr
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,real_yield_d1,209,601045f9ecee1d03,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,3.875516414924624,9.61351478686348,0.7655649348900025,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,nominal_10y_d1,209,601045f9ecee1d03,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,3.419631905614275,9.61351478686348,0.7655649348900025,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,qqq_ret,118,afc51b431e243d4f,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,14.10814580252306,11.14480915780272,0.9536195520047792,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,spy_ret,118,afc51b431e243d4f,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,22.46166914994826,11.14480915780272,0.9536195520047792,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,iwm_ret,118,afc51b431e243d4f,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,3.7068467366955504,11.14480915780272,0.7851421354922521,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,dxy_ret,118,afc51b431e243d4f,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,1.196922148207874,11.14480915780272,0.2967747000057227,not_high_corr
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,gold_ret,118,afc51b431e243d4f,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,1.1112726667895665,11.14480915780272,0.2967747000057227,not_high_corr
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,vix_d1,118,afc51b431e243d4f,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,3.343502327187325,11.14480915780272,0.8175791377984484,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,real_yield_d1,118,afc51b431e243d4f,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,7.326555681999634,11.14480915780272,0.9016912331405388,high_corr
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,nominal_10y_d1,118,afc51b431e243d4f,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,7.374864048456227,11.14480915780272,0.9016912331405388,high_corr
ETH,daily,long_sample_lagged_state_association,full_common_sample,stablecoin_supply_growth_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,1.028805449496776,1.9107292621594727,0.1230830031396676,not_high_corr
ETH,daily,long_sample_lagged_state_association,full_common_sample,valuation_sensitive_defi_tvl_growth_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,1.395208850189299,1.9107292621594727,0.4566503620436478,not_high_corr
ETH,daily,long_sample_lagged_state_association,full_common_sample,fear_greed_altme_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,1.1638686346903142,1.9107292621594727,0.3312177407745035,not_high_corr
ETH,daily,long_sample_lagged_state_association,full_common_sample,fear_greed_change_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,1.2677029582608037,1.9107292621594727,0.4566503620436478,not_high_corr
ETH,daily,long_sample_lagged_state_association,full_common_sample,eth_oi_to_mcap_growth_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,1.0288380274813622,1.9107292621594727,0.1297862886150007,not_high_corr
ETH,daily,long_sample_lagged_state_association,full_common_sample,eth_funding_z_lag1,2263,1167a8613df8d6f0,crypto_calendar_daily,BTC/ETH returns are seven-day crypto close-to-close returns.,1.1851393983135057,1.9107292621594727,0.3312177407745035,not_high_corr
ETH,weekly,long_sample_lagged_state_association,full_common_sample,stablecoin_supply_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,1.2071645229388857,2.50189580977077,0.3681208430697279,not_high_corr
ETH,weekly,long_sample_lagged_state_association,full_common_sample,valuation_sensitive_defi_tvl_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,1.907896368683731,2.50189580977077,0.4926192497583493,not_high_corr
ETH,weekly,long_sample_lagged_state_association,full_common_sample,fear_greed_altme_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,1.3635591849072362,2.50189580977077,0.4403012662397459,not_high_corr
ETH,weekly,long_sample_lagged_state_association,full_common_sample,fear_greed_change_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,1.3650091146261154,2.50189580977077,0.4926192497583493,not_high_corr
ETH,weekly,long_sample_lagged_state_association,full_common_sample,eth_oi_to_mcap_growth_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,1.1425737697139466,2.50189580977077,0.3258468227504875,not_high_corr
ETH,weekly,long_sample_lagged_state_association,full_common_sample,eth_funding_z_lag1,323,1b8b9a4479266c37,crypto_week_sunday,Crypto-native weekly state panel uses Sunday-ended crypto weeks; returns sum daily log returns and state variables use week-end or prior week-end values by semantic type.,1.213262758271695,2.50189580977077,0.3658220206449864,not_high_corr
ETH,daily,etf_era_augmented,eth_etf_era,qqq_ret,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,16.98639984304472,12.976470975313712,0.9659461477655248,high_corr
ETH,daily,etf_era_augmented,eth_etf_era,spy_ret,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,29.682646064293948,12.976470975313712,0.9659461477655248,high_corr
ETH,daily,etf_era_augmented,eth_etf_era,iwm_ret,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,4.198905604070895,12.976470975313712,0.8537909088303868,high_corr
ETH,daily,etf_era_augmented,eth_etf_era,dxy_ret,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,1.1123909223484123,12.976470975313712,0.1838647337958189,not_high_corr
ETH,daily,etf_era_augmented,eth_etf_era,gold_ret,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,1.125565809713285,12.976470975313712,0.1867791363610238,not_high_corr
ETH,daily,etf_era_augmented,eth_etf_era,vix_d1,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,5.0850243763185095,12.976470975313712,0.8833098047908512,high_corr
ETH,daily,etf_era_augmented,eth_etf_era,real_yield_d1,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,5.310586883715927,12.976470975313712,0.8746192268222825,high_corr
ETH,daily,etf_era_augmented,eth_etf_era,nominal_10y_d1,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,5.249398009229408,12.976470975313712,0.8746192268222825,high_corr
ETH,daily,etf_era_augmented,eth_etf_era,eth_etf_flow_intensity_lag0,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,1.6773853711965732,12.976470975313712,0.5767902486989849,not_high_corr
ETH,daily,etf_era_augmented,eth_etf_era,eth_etf_flow_intensity_lag1,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,1.7084717936012614,12.976470975313712,0.5767902486989849,not_high_corr
ETH,daily,etf_era_augmented,eth_etf_era,stablecoin_supply_growth_lag1,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,1.0879424202048074,12.976470975313712,0.2170880556969441,not_high_corr
ETH,daily,etf_era_augmented,eth_etf_era,valuation_sensitive_defi_tvl_growth_lag1,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,1.959690295967969,12.976470975313712,0.6436999058816398,not_high_corr
ETH,daily,etf_era_augmented,eth_etf_era,fear_greed_altme_lag1,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,1.3475231698566408,12.976470975313712,0.3684269136847919,not_high_corr
ETH,daily,etf_era_augmented,eth_etf_era,fear_greed_change_lag1,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,1.7837961867036896,12.976470975313712,0.6436999058816398,not_high_corr
ETH,daily,etf_era_augmented,eth_etf_era,eth_oi_to_mcap_growth_lag1,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,1.1435536010800869,12.976470975313712,0.1795253455576625,not_high_corr
ETH,daily,etf_era_augmented,eth_etf_era,eth_funding_z_lag1,333,9ededd103d2ffffa,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,1.3389253763051183,12.976470975313712,0.3684269136847919,not_high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,qqq_ret,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,18.29136207810215,13.14340783725908,0.963841280213646,high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,spy_ret,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,27.643085554969687,13.14340783725908,0.963841280213646,high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,iwm_ret,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,4.831197438539579,13.14340783725908,0.8424088204020053,high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,dxy_ret,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,1.5007696419033183,13.14340783725908,0.3447481863417765,not_high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,gold_ret,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,1.2722375282626732,13.14340783725908,0.3047411079117593,not_high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,vix_d1,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,3.884521592767647,13.14340783725908,0.8337821902327833,high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,real_yield_d1,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,8.399463766286429,13.14340783725908,0.8998180323315927,high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,nominal_10y_d1,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,9.341966445535718,13.14340783725908,0.8998180323315927,high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,eth_etf_flow_intensity_lag0,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,1.4384235302345685,13.14340783725908,0.4120495234474095,not_high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,stablecoin_supply_growth_lag1,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,1.9369123960016468,13.14340783725908,0.4685941628380728,not_high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,valuation_sensitive_defi_tvl_growth_lag1,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,2.722823843432776,13.14340783725908,0.6386151820392494,not_high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,fear_greed_altme_lag1,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,1.7765032359183237,13.14340783725908,0.5156104894378567,not_high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,fear_greed_change_lag1,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,2.026523316177425,13.14340783725908,0.6386151820392494,not_high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,eth_oi_to_mcap_growth_lag1,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,1.4555500085594082,13.14340783725908,0.3047411079117593,not_high_corr
ETH,weekly,etf_era_augmented,eth_etf_era,eth_funding_z_lag1,90,edb246d4a9fc8c6a,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,1.6317778231479938,13.14340783725908,0.4120495234474095,not_high_corr
