date,btc_etf_cumulative_flow_usd,eth_etf_cumulative_flow_usd,btc_mcap_lag1,eth_mcap_lag1,btc_cum_flow_to_lag_mcap,eth_cum_flow_to_lag_mcap
2022-07-29,0,0,455651885995.788,206757398206.993,0,0
2022-07-30,0,0,454387108184.916,206453413672.145,0,0
2022-07-31,0,0,451879808039.618,203520770560.082,0,0
2022-08-01,0,0,445196846989.733,201265625753.191,0,0
2022-08-02,0,0,444643237261.217,195520733701.582,0,0
2022-08-03,0,0,439352163873.56,195614316090.95,0,0
2022-08-04,0,0,436195764116.791,194144276304.069,0,0
2022-08-05,0,0,432415448229.672,192918316701.36,0,0
2022-08-06,0,0,445666365992.549,208354900906.891,0,0
2022-08-07,0,0,438770427094.917,202875757125.772,0,0
2022-08-08,0,0,443064929714.338,204072140334.662,0,0
2022-08-09,0,0,455225737826.291,213333609185.374,0,0
2022-08-10,0,0,442643264887.712,204436367163.638,0,0
2022-08-11,0,0,458110644098.023,222595718424.837,0,0
2022-08-12,0,0,457890731552.092,225839964582.708,0,0
2022-08-13,0,0,466783707501.909,235275915207.521,0,0
2022-08-14,0,0,467527070043.053,238300151812.663,0,0
2022-08-15,0,0,464858658770.584,232488012859.519,0,0
2022-08-16,0,0,460841547932.13,228146988373.477,0,0
2022-08-17,0,0,456266731261.437,225461712423.259,0,0
2022-08-18,0,0,446439367314.216,220348189684.608,0,0
2022-08-19,0,0,443552422156.168,221847448321.245,0,0
2022-08-20,0,0,398481150653.148,193347240617.025,0,0
2022-08-21,0,0,404351187858.971,189391379265.328,0,0
2022-08-22,0,0,411485882071.065,194473687067.737,0,0
2022-08-23,0,0,409326908414.79,195301684843.47,0,0
2022-08-24,0,0,411842175981.436,200254226815.663,0,0
2022-08-25,0,0,408798744639.865,199192561455.159,0,0
2022-08-26,0,0,412448971238.456,203828252354.349,0,0
2022-08-27,0,0,387388491444.244,181406313827.976,0,0
2022-08-28,0,0,383357048268.453,179345021797.843,0,0
2022-08-29,0,0,374244144117.875,171650482900.227,0,0
2022-08-30,0,0,388246422244.305,186700752881.156,0,0
2022-08-31,0,0,379138638619.199,183445169180.605,0,0
2022-09-01,0,0,383762351811.078,187016375377.238,0,0
2022-09-02,0,0,385437006256.886,190940624736.256,0,0
2022-09-03,0,0,381930973907.479,189606382425.999,0,0
2022-09-04,0,0,379599949997.302,187483318121.266,0,0
2022-09-05,0,0,382873814504.135,190109362501.324,0,0
2022-09-06,0,0,378932293151.586,194783097675.532,0,0
2022-09-07,0,0,359718552473.588,187720235889.233,0,0
2022-09-08,0,0,369349524242.474,196295537519.771,0,0
2022-09-09,0,0,369907030439.066,196988896412.245,0,0
2022-09-10,0,0,409102813077.554,207062073271.249,0,0
2022-09-11,0,0,414606718074.086,213777086010.616,0,0
2022-09-12,0,0,418049349672.147,212855100633.979,0,0
2022-09-13,0,0,428984223112.944,206864150345.213,0,0
2022-09-14,0,0,386344712304.229,189744398819.427,0,0
2022-09-15,0,0,387385496993.4,197495819210.228,0,0
2022-09-16,0,0,377344466007.206,177476987632.682,0,0
2022-09-17,0,0,379285873694.776,172811376937.511,0,0
2022-09-18,0,0,385279494137.237,177046989130.188,0,0
2022-09-19,0,0,371920113858.816,160850534453.694,0,0
2022-09-20,0,0,374313287174.412,165853982473.489,0,0
2022-09-21,0,0,361592417190.326,159443368254.894,0,0
2022-09-22,0,0,353659249560.627,150139327285.932,0,0
2022-09-23,0,0,371702207870.552,159869673979.725,0,0
2022-09-24,0,0,369568729499.613,159944282191.991,0,0
2022-09-25,0,0,362526357125.547,158753821195.08,0,0
2022-09-26,0,0,360388992269.881,156027976790.883,0,0
2022-09-27,0,0,368563428203.63,161110887734.36,0,0
2022-09-28,0,0,365636925273.009,160081965793.951,0,0
2022-09-29,0,0,371982777292.479,161157286508.156,0,0
2022-09-30,0,0,375520258287.577,161029876332.307,0,0
2022-10-01,0,0,372243390337.44,160152029335.553,0,0
2022-10-02,0,0,370157708011.165,158123432297.337,0,0
2022-10-03,0,0,365275231953.529,153900749768.204,0,0
2022-10-04,0,0,376304635501.591,159498587948.502,0,0
2022-10-05,0,0,389953958276.713,164145464686.612,0,0
2022-10-06,0,0,386507541502.667,163017863209.876,0,0
2022-10-07,0,0,382753439884.772,162990612219.429,0,0
2022-10-08,0,0,374466204838.81,160449376068.029,0,0
2022-10-09,0,0,372339295087.1,158570296390.227,0,0
2022-10-10,0,0,372795056797.715,159507957866.436,0,0
2022-10-11,0,0,366869629161.075,155487845893.348,0,0
2022-10-12,0,0,365472754394.359,154270510240.813,0,0
2022-10-13,0,0,367358453462.92,156002936272.184,0,0
2022-10-14,0,0,371606274133.649,155122665654.261,0,0
2022-10-15,0,0,367835035539.105,156261833280.11,0,0
2022-10-16,0,0,365766500388.375,153665888749.439,0,0
2022-10-17,0,0,369497269126.182,157404009268.559,0,0
2022-10-18,0,0,375015708106.282,160480479678.028,0,0
2022-10-19,0,0,370826659440.744,157992812548.435,0,0
2022-10-20,0,0,366848059818.097,154862394985.556,0,0
2022-10-21,0,0,365434064435.96,154619046168.593,0,0
2022-10-22,0,0,367725983819.572,156660161341.8,0,0
2022-10-23,0,0,368545343151.487,158352663644.782,0,0
2022-10-24,0,0,375678020949.31,164439800944.922,0,0
2022-10-25,0,0,370916743356.717,161960424006.085,0,0
2022-10-26,0,0,385410443152.479,175988079958.298,0,0
2022-10-27,0,0,398849991002.31,188845905989.575,0,0
2022-10-28,0,0,389520496090.901,182495145347.832,0,0
2022-10-29,0,0,395288175365.381,187403148313.481,0,0
2022-10-30,0,0,399582100063.722,195276618547.454,0,0
2022-10-31,0,0,395999647906.032,191737173244.574,0,0
2022-11-01,0,0,393487323330.078,189611571444.186,0,0
2022-11-02,0,0,393120846026.455,190214598076.281,0,0
2022-11-03,0,0,387100198114.664,183070574559.376,0,0
2022-11-04,0,0,387946614342.189,184505770444.624,0,0
2022-11-05,0,0,406026545617.392,198231224307.177,0,0
2022-11-06,0,0,408986439225.497,196115272392.441,0,0
2022-11-07,0,0,401480611196.324,189045561307.495,0,0
2022-11-08,0,0,395377231850.008,189019289226.772,0,0
2022-11-09,0,0,356462272973.1,160924351932.288,0,0
2022-11-10,0,0,304900143320.89,132987873823.696,0,0
2022-11-11,0,0,338941786043.875,156831674620.615,0,0
2022-11-12,0,0,327518980986.466,155280073518.447,0,0
2022-11-13,0,0,323379085597.994,151591962833.818,0,0
2022-11-14,0,0,313866664265.497,147258676967.353,0,0
2022-11-15,0,0,319486289476.525,149831024606.882,0,0
2022-11-16,0,0,324677658681.653,151013536840.266,0,0
2022-11-17,0,0,320289241786.331,146569348708.017,0,0
2022-11-18,0,0,320781953668.33,144674973085.81,0,0
2022-11-19,0,0,321121881193.823,146104631092.277,0,0
2022-11-20,0,0,321210779859.327,146786788076.945,0,0
2022-11-21,0,0,312962727458.38,137586916620.898,0,0
2022-11-22,0,0,303429869983.204,133460229596.352,0,0
2022-11-23,0,0,311884900341.526,137342697031.595,0,0
2022-11-24,0,0,319364886540.396,142734332258.511,0,0
2022-11-25,0,0,319192263810.381,145079413873.909,0,0
2022-11-26,0,0,317635211673.951,144550725916.766,0,0
2022-11-27,0,0,316593500684.151,145315230217.9,0,0
2022-11-28,0,0,315841699132.026,143891889868.732,0,0
2022-11-29,0,0,311681699457.629,140747181726.02,0,0
2022-11-30,0,0,316070384349.838,146608835138.568,0,0
2022-12-01,0,0,329776167569.235,156001786775.333,0,0
2022-12-02,0,0,326315863988.139,153841045756.78,0,0
2022-12-03,0,0,328569777449.471,156142350452.09,0,0
2022-12-04,0,0,324439648214.762,149487913674.043,0,0
2022-12-05,0,0,328841003517.131,154202608862.518,0,0
2022-12-06,0,0,326195879541.312,151782212396.453,0,0
2022-12-07,0,0,328537687012.416,153206596738.095,0,0
2022-12-08,0,0,323696182090.383,148390207500.225,0,0
2022-12-09,0,0,331110443339.104,154270997117.173,0,0
2022-12-10,0,0,329343711503.824,152214074798.275,0,0
2022-12-11,0,0,329345526687.658,152626301850.29,0,0
2022-12-12,0,0,328563758431.312,152226209682.618,0,0
2022-12-13,0,0,330844231510.116,153706213229.254,0,0
2022-12-14,0,0,341856363363.939,159172830068.412,0,0
2022-12-15,0,0,342362399852.842,157559817414.74,0,0
2022-12-16,0,0,333858412441.785,152662366376.212,0,0
2022-12-17,0,0,319858654374.359,140607228930.269,0,0
2022-12-18,0,0,322795393124.446,143069540628.773,0,0
2022-12-19,0,0,321985069379.177,142601266761.005,0,0
2022-12-20,0,0,316265598173.733,140733040561.908,0,0
2022-12-21,0,0,325114796951.03,146669020104.014,0,0
2022-12-22,0,0,323683717477.579,146274670765.422,0,0
2022-12-23,0,0,323687254355.588,146749650956.249,0,0
2022-12-24,0,0,322843618926.802,147038307489.958,0,0
2022-12-25,0,0,323944891691.137,147085496831.356,0,0
2022-12-26,0,0,323932635041.521,146873013412.218,0,0
2022-12-27,0,0,325596797641.161,147999269137.582,0,0
2022-12-28,0,0,321568472901.982,145980068732.329,0,0
2022-12-29,0,0,318550246921.842,143344543944.41,0,0
2022-12-30,0,0,320183905581.778,144688647106.064,0,0
2022-12-31,0,0,319761689547.413,144611648600.656,0,0
2023-01-01,0,0,318253852452.064,144089537813.809,0,0
2023-01-02,0,0,319913300685.422,144662455988.503,0,0
2023-01-03,0,0,321142017615.325,146380463695.648,0,0
2023-01-04,0,0,321106497515.452,146346342271.625,0,0
2023-01-05,0,0,324457131711.235,151455352926.243,0,0
2023-01-06,0,0,324208909900.247,150823362932.312,0,0
2023-01-07,0,0,326478469813.51,152979613379.373,0,0
2023-01-08,0,0,326240775528.739,152332450802.588,0,0
2023-01-09,0,0,329914805878.88,155524736532.22,0,0
2023-01-10,0,0,330965741271.801,159160734149.822,0,0
2023-01-11,0,0,335960707471.396,160969555703.42,0,0
2023-01-12,0,0,345695493503.238,167498170905.671,0,0
2023-01-13,0,0,363054686945.202,170665283645.904,0,0
2023-01-14,0,0,383955065407.317,174947746579.342,0,0
2023-01-15,0,0,403693738230.165,186808123792.163,0,0
2023-01-16,0,0,402152018805.17,187145284616.69,0,0
2023-01-17,0,0,408196794591.259,190054580922.198,0,0
2023-01-18,0,0,407357243078.295,188735455786.605,0,0
2023-01-19,0,0,398607275128.547,182193685576.507,0,0
2023-01-20,0,0,406170997151.859,186944674903.504,0,0
2023-01-21,0,0,437001391773.27,199958891870.785,0,0
2023-01-22,0,0,438942138621.18,196042450986.274,0,0
2023-01-23,0,0,437633415851.343,196172819049.542,0,0
2023-01-24,0,0,441583804061.451,196016852785.559,0,0
2023-01-25,0,0,436088673903.152,187499438397.029,0,0
2023-01-26,0,0,444484629698.355,194264211481.859,0,0
2023-01-27,0,0,443389463801.398,192921024932.524,0,0
2023-01-28,0,0,444450288839.321,192552315784.175,0,0
2023-01-29,0,0,443772974247.213,189492788451.706,0,0
2023-01-30,0,0,457622415535.09,198214984839.072,0,0
2023-01-31,0,0,440037520919.824,188766479478.367,0,0
2023-02-01,0,0,445828719793.627,191063359646.771,0,0
2023-02-02,0,0,457367288899.927,197761243792.413,0,0
2023-02-03,0,0,452760775042.728,197981254401.707,0,0
2023-02-04,0,0,451650420368.745,200425816022.611,0,0
2023-02-05,0,0,449674822071.25,200828933257.35,0,0
2023-02-06,0,0,442305971410.359,196354863485.704,0,0
2023-02-07,0,0,438837156466.822,194573720238.76,0,0
2023-02-08,0,0,448113957634.242,201363212711.49,0,0
2023-02-09,0,0,442631013349.722,198835950604.168,0,0
2023-02-10,0,0,420249709883.922,186184473716.874,0,0
2023-02-11,0,0,417093929500.953,182343541921.787,0,0
2023-02-12,0,0,421457879670.691,185322189771.091,0,0
2023-02-13,0,0,420116721426.769,182581821660.139,0,0
2023-02-14,0,0,419847670848.819,181364437362.232,0,0
2023-02-15,0,0,428293616542.507,187475071621.887,0,0
2023-02-16,0,0,469344967167.657,201853614303.164,0,0
2023-02-17,0,0,453974174424.164,197429475586.305,0,0
2023-02-18,0,0,474178003808.46,204120004274.98,0,0
2023-02-19,0,0,475038087138.766,203760159809.485,0,0
2023-02-20,0,0,468036474843.149,202322581899.454,0,0
2023-02-21,0,0,478884048101.471,205216222713.183,0,0
2023-02-22,0,0,471886387212.985,199980105491.821,0,0
2023-02-23,0,0,466640877421.231,197951849239.11,0,0
2023-02-24,0,0,461996361819.525,198837433390.979,0,0
2023-02-25,0,0,447390186927.49,193689374168.743,0,0
2023-02-26,0,0,446912345328.649,192100282402.412,0,0
2023-02-27,0,0,454688715621.016,197759589082.561,0,0
2023-02-28,0,0,453456086619.826,196801737810.315,0,0
2023-03-01,0,0,446625626368.575,193365807869.948,0,0
2023-03-02,0,0,456049174038.635,200613591883.783,0,0
2023-03-03,0,0,453025037307.157,198531729157.698,0,0
2023-03-04,0,0,431796204619.558,189079248965.093,0,0
2023-03-05,0,0,431455220944.385,188750659742.498,0,0
2023-03-06,0,0,433102235782.058,188492497044.464,0,0
2023-03-07,0,0,432788602212.714,188660236012.736,0,0
2023-03-08,0,0,428671822176.64,188171168751.702,0,0
2023-03-09,0,0,419151965195.365,184598114929.733,0,0
2023-03-10,0,0,393121733826.258,173111705473.502,0,0
2023-03-11,0,0,388128004750.165,171701213085.191,0,0
2023-03-12,0,0,392374112820.27,176161387538.465,0,0
2023-03-13,0,0,422108205979.475,190151676543.342,0,0
2023-03-14,0,0,465026878523.602,201569473577.026,0,0
2023-03-15,0,0,475467833462.845,204361526230.958,0,0
2023-03-16,0,0,467698953255.863,198451706255.42,0,0
2023-03-17,0,0,482185766581.468,201636204831.826,0,0
2023-03-18,0,0,528428881927.115,215406272249.12,0,0
2023-03-19,0,0,518923913324.547,211531758307.164,0,0
2023-03-20,0,0,539020008682.638,214373690865.484,0,0
2023-03-21,0,0,534458850210.204,208694058398.867,0,0
2023-03-22,0,0,542389264878.72,217352361598.829,0,0
2023-03-23,0,0,527067206390.839,209056217368.11,0,0
2023-03-24,0,0,546107792702.116,218189433550.209,0,0
2023-03-25,0,0,529718785886.283,210464059792.083,0,0
2023-03-26,0,0,530372673145.078,209924669782.074,0,0
2023-03-27,0,0,540498162410.41,213737751286.208,0,0
2023-03-28,0,0,524130611213.365,206625938325.558,0,0
2023-03-29,0,0,526775087344.229,213444957096.882,0,0
2023-03-30,0,0,547979279264.025,215976690121.97,0,0
2023-03-31,0,0,541815877354.658,215975730040.895,0,0
2023-04-01,0,0,550322867047.722,219390033393.197,0,0
2023-04-02,0,0,550048773105.258,219282892331.179,0,0
2023-04-03,0,0,544582929633.142,216083979154.242,0,0
2023-04-04,0,0,537463274469.747,218002135774.935,0,0
2023-04-05,0,0,544860015939.696,225365615435.367,0,0
2023-04-06,0,0,544596077715.125,229817567990.77,0,0
2023-04-07,0,0,542199991605.531,224844904552.296,0,0
2023-04-08,0,0,540268391633.299,224692416896.358,0,0
2023-04-09,0,0,540562575349.936,222738712129.036,0,0
2023-04-10,0,0,547600471533.304,223782945254.584,0,0
2023-04-11,0,0,573357547296.248,230032541810.776,0,0
2023-04-12,0,0,584405322467.374,227713144911.047,0,0
2023-04-13,0,0,577964389936.089,230910252485.668,0,0
2023-04-14,0,0,587413188576.801,242254932688.616,0,0
2023-04-15,0,0,589235171278.958,252690065083.84,0,0
2023-04-16,0,0,586051919514.262,251816311835.488,0,0
2023-04-17,0,0,586495127299.544,255133546867.472,0,0
2023-04-18,0,0,569174003631.228,249574963134.292,0,0
2023-04-19,0,0,587681968422.654,253299021815.01,0,0
2023-04-20,0,0,557036100712.915,232788267804.031,0,0
2023-04-21,0,0,546587672491.338,233984671666.649,0,0
2023-04-22,0,0,527468952787.834,222550589829.422,0,0
2023-04-23,0,0,538182207287.464,225627231434.78,0,0
2023-04-24,0,0,533870839042.667,224221185386.907,0,0
2023-04-25,0,0,532193826070.629,221698495173.528,0,0
2023-04-26,0,0,547766127972.581,224712467761.071,0,0
2023-04-27,0,0,549945774807.706,224572010353.797,0,0
2023-04-28,0,0,570502420809.667,229882462953.216,0,0
2023-04-29,0,0,567277530134.643,227636928929.814,0,0
2023-04-30,0,0,565661414873.894,229601381116.996,0,0
2023-05-01,0,0,565452834167.538,224876733734.588,0,0
2023-05-02,0,0,543106742076.566,220245266656.313,0,0
2023-05-03,0,0,554151289567.884,224670947311.406,0,0
2023-05-04,0,0,561666129518.582,229079384645.631,0,0
2023-05-05,0,0,558446942105.425,225749992455.685,0,0
2023-05-06,0,0,570591969982.85,239403952583.436,0,0
2023-05-07,0,0,554617914901.999,226264672854.108,0,0
2023-05-08,0,0,547742371980.124,223300783277.617,0,0
2023-05-09,0,0,535341392388.287,222143662046.686,0,0
2023-05-10,0,0,534505493352.021,222187710855.384,0,0
2023-05-11,0,0,533228806489.664,220853279253.484,0,0
2023-05-12,0,0,522438824016.064,215854845765.224,0,0
2023-05-13,0,0,518789619803.532,217469756096.184,0,0
2023-05-14,0,0,518541537051.976,215874077355.101,0,0
2023-05-15,0,0,521456046292.452,216336734256.538,0,0
2023-05-16,0,0,526204768132.53,218387998080.834,0,0
2023-05-17,0,0,523755503567.288,219458380352.407,0,0
2023-05-18,0,0,531148642115.677,219229056216.908,0,0
2023-05-19,0,0,519812643459.831,216611746704.778,0,0
2023-05-20,0,0,520932571541.032,217985127939.308,0,0
2023-05-21,0,0,525086270315.7,218728890008.544,0,0
2023-05-22,0,0,518135857049.866,217078307261.328,0,0
2023-05-23,0,0,520326247169.066,218544344727.558,0,0
2023-05-24,0,0,527636736419.392,222988945524.73,0,0
2023-05-25,0,0,510260033789.074,216477104997.837,0,0
2023-05-26,0,0,513078742935.526,217102379081.631,0,0
2023-05-27,0,0,517746481613.17,219852074650.048,0,0
2023-05-28,0,0,520864497067.247,220144947544.426,0,0
2023-05-29,0,0,544299234945.48,229633651326.037,0,0
2023-05-30,0,0,537806881894.708,227642628258.276,0,0
2023-05-31,0,0,537047249634.436,228583470555.78,0,0
2023-06-01,0,0,527744616725.468,225350129181.542,0,0
2023-06-02,0,0,519973348283.234,223865762501.775,0,0
2023-06-03,0,0,528444467613.321,229360320633.281,0,0
2023-06-04,0,0,525093438171.533,227609297786.978,0,0
2023-06-05,0,0,526111458960.016,227362536164.025,0,0
2023-06-06,0,0,499126662246.845,217739684971.01,0,0
2023-06-07,0,0,528460417838.202,226668586602.041,0,0
2023-06-08,0,0,519430115537.921,226438394215.986,0,0
2023-06-09,0,0,514413181119.743,222152309048.624,0,0
2023-06-10,0,0,513583249690.11,221209953626.125,0,0
2023-06-11,0,0,501770347932.489,210800581039.068,0,0
2023-06-12,0,0,503398612253.541,210903547549.257,0,0
2023-06-13,0,0,504716613878.06,210871650802.559,0,0
2023-06-14,0,0,503453564853.963,209375268815.146,0,0
2023-06-15,0,0,488063547262.26,198809879495.735,0,0
2023-06-16,0,0,496349950291.148,200270094403.827,0,0
2023-06-17,0,0,510941716327.951,206461619160.908,0,0
2023-06-18,0,0,514466652288.784,207709708260.823,0,0
2023-06-19,0,0,511201037616.673,206891484466.833,0,0
2023-06-20,0,0,521007003173.328,208843989557.263,0,0
2023-06-21,0,0,549465443703.346,215529144608.442,0,0
2023-06-22,0,0,582354219824.606,227212115257.74,0,0
2023-06-23,0,0,582692894820.124,225945467534.75,0,0
2023-06-24,0,0,596718106879.324,227933198887.76,0,0
2023-06-25,0,0,592895336452.869,225601201463.393,0,0
2023-06-26,0,0,604204509904.523,230258876761.405,0,0
2023-06-27,0,0,587639700578.425,223548366218.302,0,0
2023-06-28,0,0,597406758015.229,227576277965.232,0,0
2023-06-29,0,0,594906559233.461,219917132022.595,0,0
2023-06-30,0,0,592290513464.655,223231770118.284,0,0
2023-07-01,0,0,594228750552.651,233546614239.905,0,0
2023-07-02,0,0,595542348085.078,231789629269.293,0,0
2023-07-03,0,0,612625084710.787,242040677687.032,0,0
2023-07-04,0,0,612345982637.416,237687155797.813,0,0
2023-07-05,0,0,597533526208.584,232809509100.474,0,0
2023-07-06,0,0,592280058566.847,229627928084.566,0,0
2023-07-07,0,0,580722961293.877,221936651069.31,0,0
2023-07-08,0,0,578931492172.889,221465870536.458,0,0
2023-07-09,0,0,588401467301.434,224299650122.064,0,0
2023-07-10,0,0,560561596325.375,213923574919.927,0,0
2023-07-11,0,0,589902593808.574,225599108812.221,0,0
2023-07-12,0,0,591786801006.453,223360989532.179,0,0
2023-07-13,0,0,569419491965.335,219661598970.064,0,0
2023-07-14,0,0,589251328262.792,231543932804.355,0,0
2023-07-15,0,0,587424218097.363,232440320470.559,0,0
2023-07-16,0,0,585215203607.762,229979198602.418,0,0
2023-07-17,0,0,583460659029.208,221429217642.52,0,0
2023-07-18,0,0,585034912194.196,228992817567.661,0,0
2023-07-19,0,0,578669566300.125,227247907098.825,0,0
2023-07-20,0,0,581317418033.048,227074871558.422,0,0
2023-07-21,0,0,574535726327.344,226107882330.534,0,0
2023-07-22,0,0,580102089631.372,227064812157.553,0,0
2023-07-23,0,0,579159174511.218,224456977043.434,0,0
2023-07-24,0,0,585916586741.138,227568230467.273,0,0
2023-07-25,0,0,567180980170.758,222407906592.004,0,0
2023-07-26,0,0,568183111801.489,223327868559.869,0,0
2023-07-27,0,0,570827365270.286,225306623930.261,0,0
2023-07-28,0,0,568350658294.189,222708394882.401,0,0
2023-07-29,0,0,570342879714.278,225728004384.105,0,0
2023-07-30,0,0,571359857870.896,226570659913.228,0,0
2023-07-31,0,0,569321505927.628,223838029768.593,0,0
2023-08-01,0,0,568413195251.657,223266678620.835,0,0
2023-08-02,0,0,578422788647.955,225721186196.984,0,0
2023-08-03,0,0,567658025152.91,221316433463.157,0,0
2023-08-04,0,0,567301411776.767,220512745641.568,0,0
2023-08-05,0,0,566257578872.755,220191345325.642,0,0
2023-08-06,0,0,565780825782.787,220869672193.027,0,0
2023-08-07,0,0,564885012261.347,220127782804.498,0,0
2023-08-08,0,0,567801661144.673,220028827112.47,0,0
2023-08-09,0,0,579135746863.515,223219846481.996,0,0
2023-08-10,0,0,575439084036.506,223068464209.018,0,0
2023-08-11,0,0,572582821756.568,222706360912.679,0,0
2023-08-12,0,0,571977734309.395,222005337702.387,0,0
2023-08-13,0,0,570982492887.792,221827817551.628,0,0
2023-08-14,0,0,569645921959.583,221113123202.357,0,0
2023-08-15,0,0,572358623451.869,221684986003.768,0,0
2023-08-16,0,0,567560932108.105,219647332127.184,0,0
2023-08-17,0,0,558749597519.234,217466409328.202,0,0
2023-08-18,0,0,518177999313.561,202157385627.743,0,0
2023-08-19,0,0,507211513957.683,199841938291.829,0,0
2023-08-20,0,0,507924812270.888,200749851070.039,0,0
2023-08-21,0,0,509723349139.491,202597477713.152,0,0
2023-08-22,0,0,508564317027.905,200464226045.831,0,0
2023-08-23,0,0,506771444447.848,196456171010.971,0,0
2023-08-24,0,0,514463038409.639,201863410996.406,0,0
2023-08-25,0,0,509936808806.207,199807825887.248,0,0
2023-08-26,0,0,507442695642.515,198978398164.517,0,0
2023-08-27,0,0,506339533292.31,197911767414.433,0,0
2023-08-28,0,0,507931948384.01,199262640559.325,0,0
2023-08-29,0,0,508200722494.89,198598707366.612,0,0
2023-08-30,0,0,539538236320.054,207813359820.422,0,0
2023-08-31,0,0,531790369165.685,204981297273.767,0,0
2023-09-01,0,0,504976157407.631,197794787894.104,0,0
2023-09-02,0,0,502376576927.604,195821283787.988,0,0
2023-09-03,0,0,503733143428.394,196745435653.934,0,0
2023-09-04,0,0,506033172727.005,196743961158.421,0,0
2023-09-05,0,0,503104503872.149,196062609831.9,0,0
2023-09-06,0,0,502291339019.377,196456279821.998,0,0
2023-09-07,0,0,501578451891.92,196244641802.633,0,0
2023-09-08,0,0,511524598876.029,198043349813.328,0,0
2023-09-09,0,0,504670687774.823,196722930218.963,0,0
2023-09-10,0,0,504524961089.562,196590858919.757,0,0
2023-09-11,0,0,503188289959.343,194352954513.252,0,0
2023-09-12,0,0,490125010012.798,186503480190.489,0,0
2023-09-13,0,0,503494976118.645,191504025587.009,0,0
2023-09-14,0,0,510936904660.584,193297964557.442,0,0
2023-09-15,0,0,516913378547.228,195540271332.456,0,0
2023-09-16,0,0,518202247969.908,197263022112.568,0,0
2023-09-17,0,0,517722639250.495,196525017488.718,0,0
2023-09-18,0,0,517080149300.585,195101158028.409,0,0
2023-09-19,0,0,521467749191.849,196649699465.119,0,0
2023-09-20,0,0,530455019682.725,197579692198.25,0,0
2023-09-21,0,0,528635447529.365,195007894836.252,0,0
2023-09-22,0,0,517832229103.096,190440227015.33,0,0
2023-09-23,0,0,518117671689.855,191527277946.304,0,0
2023-09-24,0,0,518118305798,191593482198.076,0,0
2023-09-25,0,0,511989074225.558,190247606125.172,0,0
2023-09-26,0,0,512661864587.527,191047987290.688,0,0
2023-09-27,0,0,511018252622.938,191567411263.294,0,0
2023-09-28,0,0,513896636533.851,192093025047.031,0,0
2023-09-29,0,0,526959361108.99,198718330410.762,0,0
2023-09-30,0,0,524659909124.11,200441000121.43,0,0
2023-10-01,0,0,525736280257.904,200849605232.113,0,0
2023-10-02,0,0,546023486935.722,208526857627.465,0,0
2023-10-03,0,0,536291117807.208,199906908686.456,0,0
2023-10-04,0,0,534992173900.176,199301557483.534,0,0
2023-10-05,0,0,541825660950.671,197956152219.516,0,0
2023-10-06,0,0,534672669852.632,193799472017.366,0,0
2023-10-07,0,0,545093187872.503,197899680236.331,0,0
2023-10-08,0,0,545723834947.124,196550932684.276,0,0
2023-10-09,0,0,544937175919.954,196446487351.955,0,0
2023-10-10,0,0,538868502602.366,190209777283.23,0,0
2023-10-11,0,0,534389092125.5,188475566805.723,0,0
2023-10-12,0,0,524469553078.755,188443012513.167,0,0
2023-10-13,0,0,522011367598.997,185136072355.631,0,0
2023-10-14,0,0,524212519503.346,186640563931.67,0,0
2023-10-15,0,0,524083601865.996,187008735932.375,0,0
2023-10-16,0,0,530278055181.203,187380491073.715,0,0
2023-10-17,0,0,556520714922.871,192434934428.547,0,0
2023-10-18,0,0,554435953776.266,188279964845.302,0,0
2023-10-19,0,0,552899489618.938,188097012454.492,0,0
2023-10-20,0,0,560496004045.82,188391854119.502,0,0
2023-10-21,0,0,579060979963.747,192884651590.819,0,0
2023-10-22,0,0,583774833269.795,195923524638.742,0,0
2023-10-23,0,0,585597346442.329,200081060297.49,0,0
2023-10-24,0,0,645400129373.656,212211293717.522,0,0
2023-10-25,0,0,662261287086.859,214666243282.572,0,0
2023-10-26,0,0,673597912219.658,214939697326.173,0,0
2023-10-27,0,0,667060101438.293,216920735132.034,0,0
2023-10-28,0,0,661970400175.571,214045086135.267,0,0
2023-10-29,0,0,665657037298.909,213651077095.007,0,0
2023-10-30,0,0,674383166811.181,215963902749.575,0,0
2023-10-31,0,0,673440315719.519,217495469461.649,0,0
2023-11-01,0,0,676623087103.953,218280158440.187,0,0
2023-11-02,0,0,691535829909.114,222038844532.425,0,0
2023-11-03,0,0,682483408271.558,216569666125.99,0,0
2023-11-04,0,0,678138769261.178,220294995449.337,0,0
2023-11-05,0,0,684713131981.629,223116679321.622,0,0
2023-11-06,0,0,683848051916.46,227372544348.074,0,0
2023-11-07,0,0,684786123861.361,228688213694.714,0,0
2023-11-08,0,0,691915564229.1,226830012460.556,0,0
2023-11-09,0,0,696248647695.461,227185083877.876,0,0
2023-11-10,0,0,717124874483.466,255109859044.119,0,0
2023-11-11,0,0,729127135994.053,249923560961.911,0,0
2023-11-12,0,0,725597545578.424,246906346630.809,0,0
2023-11-13,0,0,724535350974.924,245995581728.254,0,0
2023-11-14,0,0,712385419439.447,246850290952.281,0,0
2023-11-15,0,0,694819639816.372,238132543709.839,0,0
2023-11-16,0,0,740469178777.24,247725305120.048,0,0
2023-11-17,0,0,706740185176.607,235884445910.169,0,0
2023-11-18,0,0,716037000354.325,235955758156.85,0,0
2023-11-19,0,0,715381029080.141,236176325093.591,0,0
